,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
5478,5.533946300950132,5.6626427265381425,4.761767747422062,4.63307132183405,3.539151704335928,0.006434821943321865,9.90962477094244,0.19304463904635005,118.91549724398334,21.36360664827503,2.3165356612497483,0.6434821286051694,0.006434821943321865
5479,5.201861501061747,5.722047651102047,10.468746270219706,4.6166520822664046,3.641303050940818,0.006502327532484285,16.971073145723246,1.9506980633097206,120.22802392871861,21.327632152310603,2.2758144070849475,3.8363728572059372,0.006502327532484285
5480,3.258870148985127,3.4551876277739715,11.033042309022555,2.787708199891887,2.1594922677675275,0.003926350671392072,10.129981906594,0.9423238992763173,72.32335918688918,12.91769010539518,1.3742223526119859,5.339835424146783,0.003926350671392072
5481,1.6418080210914552,1.7619403151613702,8.06888575382776,1.441587530974898,1.1012126977766044,0.0020022070976967927,5.105622500105575,0.474522563710117,36.76048198749834,6.587254126966715,0.6807496685311238,4.1645861965585595,0.0020022070976967927
5482,2.018580158374138,2.089824163900235,9.665436751505467,1.7336041362697283,1.282392101270969,0.0023748020239300707,6.6019445138848685,0.13298881211181798,43.43509537085494,7.86058861151196,0.8074320644298519,6.150732478886465,0.0023748020239300707
5483,0.0794385950176152,0.08322138303858113,0.3886815182841838,0.07092732197987119,0.05106768496218096,9.464979633130548e-05,0.2610124212520211,0.0321537451502558,1.727788491892428,0.31397145408371696,0.033099442132188676,0.2723607854280793,9.464979633130548e-05
5484,1.9760152389237105e-09,1.9761328467716902e-09,1.977401666781888e-09,1.97593174426083e-09,1.9753835188179893e-09,2.024667972696965e-09,1.9771800413167497e-09,1.974776011890259e-09,1.97803783619973e-09,1.9773188749806725e-09,1.9745913084746837e-09,1.9772383566215055e-09,2.024667972696965e-09
5485,0.09372218185048972,0.11426402248973871,0.3761724915316747,0.09757377696785637,0.07061261117918143,0.0001284394420172353,0.353062920715938,0.05520623078286828,2.3417698761874175,0.42110776811937867,0.043651445521008546,0.34921132558005236,0.0001284394420172353
5486,0.0677356309383816,0.07728808452065425,0.25617948952761943,0.06686722606835264,0.048630723857929235,8.693067876605994e-05,0.24141660654033456,0.0408150801196891,1.5822337454048618,0.2848368506295898,0.02952581705537067,0.20233838688957437,8.693067876605994e-05
5487,3.2741085909498814e-09,3.2741990340341286e-09,3.2772625720848293e-09,3.273543984386374e-09,3.2722054655115634e-09,3.447443906540453e-09,3.277184589487123e-09,3.2724558778286306e-09,3.2790759427696103e-09,3.2774513265021952e-09,3.2699870367586107e-09,3.276607235917728e-09,3.447443906540453e-09
5488,6.7002240250074424e-09,6.700271623817886e-09,6.7078522441344785e-09,6.699698124161613e-09,6.699173348462001e-09,7.642894407035195e-09,6.707965838676036e-09,6.711754768370442e-09,6.714806384769079e-09,6.708611843908047e-09,6.700143076989091e-09,6.703278606257737e-09,7.642894407035195e-09
5489,1.5148329185017242,1.54965666369819,5.153914291529418,1.3581260651176008,0.9576529953578706,0.0017411898013126447,5.206149909324059,0.47012056260544766,31.654784386003715,5.8329773228597315,0.6268274159904977,1.4103616829123138,0.0017411898013126447
5490,5.1310104049146355e-09,5.1313023619419744e-09,5.139454666646127e-09,5.130478130761698e-09,5.1286107435765885e-09,5.656106649415239e-09,5.138244788789745e-09,5.132056992288517e-09,5.14227848069177e-09,5.138675416212505e-09,5.127585996284819e-09,5.127509773002807e-09,5.656106649415239e-09
5491,8.550267655100405e-10,8.550303000153531e-10,8.553506865025889e-10,8.550002425541446e-10,8.548554995779463e-10,8.548690804641997e-10,8.553025739340141e-10,8.551434681195057e-10,8.554591302831376e-10,8.553199096082366e-10,8.546750876022185e-10,8.53028193684922e-10,8.548690804641997e-10
5492,1.1098625620385564e-09,1.1098516308996746e-09,1.1103775195882193e-09,1.1097847358955628e-09,1.1095917139211753e-09,1.1154024370733132e-09,1.1102991840395773e-09,1.1095470862868493e-09,1.1105616354713493e-09,1.1103269789437458e-09,1.1093287483740822e-09,1.1154024370733132e-09,1.1154024370733132e-09
5493,3.2410437627695955e-10,3.2410285990086827e-10,3.241544333876339e-10,3.240971781118035e-10,3.240784044551839e-10,3.2256835971124923e-10,3.241454806344352e-10,3.2406008337463237e-10,3.241760799011295e-10,3.241486455773911e-10,3.2404840816709027e-10,3.2256835971124923e-10,3.2256835971124923e-10
5494,3.0526331857610633e-10,3.0526240095631486e-10,3.0529788967035827e-10,3.052517958594735e-10,3.052406028890824e-10,3.038098743861633e-10,3.0529357696392136e-10,3.048277090963784e-10,3.0532948835227175e-10,3.053045437443093e-10,3.052160206634625e-10,3.038098743861633e-10,3.038098743861633e-10
5495,1.011830128086427e-09,1.011820665839393e-09,1.0117506458020817e-09,1.0116839987196985e-09,1.0116016334993985e-09,1.014709197595287e-09,1.0119488482954046e-09,1.0080874496375026e-09,1.0124127898301712e-09,1.0122221127837967e-09,1.0113885672583225e-09,1.014709197595287e-09,1.014709197595287e-09
5496,1.0019179719660963e-09,1.0019179719660963e-09,1.0018491714676484e-09,1.0017908086381032e-09,1.00171157873185e-09,1.0045712805625547e-09,1.0020523780735866e-09,9.982344632109896e-10,1.002500666423679e-09,1.0023083411040864e-09,1.0014771609829593e-09,1.0045712805625547e-09,1.0045712805625547e-09
5497,1.0005313291844727e-09,1.0005266747184867e-09,1.0004641523885284e-09,1.0004072754242372e-09,1.0003215235882444e-09,1.003152842079652e-09,1.0006398201919638e-09,9.968543289796537e-10,1.001105483245569e-09,1.000914209784962e-09,1.000088329924405e-09,1.003152842079652e-09,1.003152842079652e-09
5498,7.601679610298517e-10,7.601651905220533e-10,7.601012906895271e-10,7.600843327530281e-10,7.600397940871593e-10,7.589573217471449e-10,7.602298947907428e-10,7.569556333252793e-10,7.604944494041126e-10,7.603853314744806e-10,7.598895357360969e-10,7.589573217471449e-10,7.589573217471449e-10
5499,4.730640547014796e-10,4.73060786604654e-10,4.730349545538881e-10,4.730280135137272e-10,4.730095956371191e-10,4.710894496465297e-10,4.73086485663389e-10,4.715442462737217e-10,4.731978780447941e-10,4.731482303730315e-10,4.729454426075757e-10,4.710894496465297e-10,4.710894496465297e-10
5500,5.61238500905309e-10,5.612354031344043e-10,5.611990939776286e-10,5.611893669285693e-10,5.611636174563499e-10,5.591899449941043e-10,5.61266524520278e-10,5.591899449941043e-10,5.614224155499841e-10,5.613576381644788e-10,5.610743614751124e-10,5.591899449941043e-10,5.591899449941043e-10
5501,3.643892459187259e-09,3.6437855114163255e-09,3.643126929189236e-09,3.642404783131872e-09,3.6414381686260585e-09,3.8702342341372834e-09,3.6448677066671383e-09,3.8702342341372834e-09,3.6499080596536586e-09,3.6479683619374533e-09,3.639114372826492e-09,3.8702342341372834e-09,3.8702342341372834e-09
5502,1.6976760199698403e-08,1.6977514224100267e-08,1.698317463588269e-08,1.6986999326202805e-08,1.6999111239020308e-08,1.767648689122514e-08,1.6970673736771563e-08,1.794697775200095e-08,1.6963581170254067e-08,1.6956643652330208e-08,1.7050687162415578e-08,1.737375355888741e-08,2.2222791412486182e-08
5503,2.6407938856511683e-09,2.6407938856511683e-09,2.6404945672261227e-09,2.640241533599572e-09,2.6395223529708207e-09,2.7424195545787255e-09,2.641821323485066e-09,2.6339036613524837e-09,2.643969181776401e-09,2.6428311793436077e-09,2.637862279768523e-09,2.6392740578996577e-09,2.7424195545787255e-09
5504,1.2274836485904473e-09,1.227477200283263e-09,1.2273911291034521e-09,1.2273409156676622e-09,1.2271977058066559e-09,1.237001275129892e-09,1.2277512832215293e-09,1.227033556174804e-09,1.2283201207350131e-09,1.2280369458019133e-09,1.226903239099819e-09,1.22766861866268e-09,1.237001275129892e-09
5505,1.323952249823059e-09,1.3240739414030047e-09,1.3239877249102234e-09,1.323923928637947e-09,1.3237538149448062e-09,1.3373695242231779e-09,1.3244478653396414e-09,1.3236221430575015e-09,1.3250368880117645e-09,1.3247065543957786e-09,1.323418994894604e-09,1.3245191673644815e-09,1.3373695242231779e-09
5506,1.6608675762003726e-09,1.66134954791534e-09,1.6612400404481455e-09,1.6611508868043972e-09,1.660802911708395e-09,1.6909379779321283e-09,1.6618621859527255e-09,1.6600013767434234e-09,1.6627828559222898e-09,1.6622654180125432e-09,1.6603506173334892e-09,1.6621397495861526e-09,1.6909379779321283e-09
5507,9.72085917674055e-10,9.721801607483897e-10,9.72115265854785e-10,9.72092016432119e-10,9.719413772454052e-10,9.741399965711834e-10,9.723836297348437e-10,9.716665950093745e-10,9.72731233927761e-10,9.725503033940044e-10,9.717511411347493e-10,9.725265927265648e-10,9.741399965711834e-10
5508,8.663887347735124e-10,8.663961747958868e-10,8.663333327920969e-10,8.663184785022202e-10,8.661897900132709e-10,8.664034184000079e-10,8.665585475278437e-10,8.664034184000079e-10,8.668400377364534e-10,8.666980489801973e-10,8.660362944392553e-10,8.666703233334593e-10,8.664034184000079e-10
5509,6.327364442715668e-10,6.327364442715668e-10,6.327099658896838e-10,6.326969704105087e-10,6.326180163905826e-10,6.307775748719638e-10,6.328228763075666e-10,6.307775748719638e-10,6.329745084184131e-10,6.328961051805351e-10,6.325267468634025e-10,6.328722752382859e-10,6.307775748719638e-10
5510,5.431658401371254e-10,5.4316440240989e-10,5.431353121921927e-10,5.431290436566477e-10,5.430766644999669e-10,5.411070494490823e-10,5.432176685414348e-10,5.411070494490823e-10,5.433421537966148e-10,5.432807194050699e-10,5.430081440480401e-10,5.432587617080931e-10,5.411070494490823e-10
5511,4.81672203851934e-10,4.816710818266008e-10,4.816529264950748e-10,4.816450816758231e-10,4.816021656146073e-10,4.796764295114119e-10,4.817165036950658e-10,4.796764295114119e-10,4.818115240401471e-10,4.817620250177815e-10,4.815479949240079e-10,4.817331179430653e-10,4.796764295114119e-10
5512,4.5726563737867046e-10,4.5726463252291563e-10,4.5724836125585454e-10,4.5724131928297467e-10,4.572051970948495e-10,4.5531582606907836e-10,4.573090016036369e-10,4.5657645073793547e-10,4.573917748809215e-10,4.5734647591520337e-10,4.571539350815001e-10,4.573007551199509e-10,4.5531582606907836e-10
5513,3.903180532310065e-10,3.9031732793475443e-10,3.9030259771870596e-10,3.902982928948648e-10,3.9027428775228146e-10,3.8854372519184793e-10,3.9036204657327e-10,3.8854372519184793e-10,3.904149356541682e-10,3.9037831590359937e-10,3.902370082134187e-10,3.9031732793475443e-10,3.8854372519184793e-10
5514,4.201089930500833e-10,4.201073260509773e-10,4.2008655260827757e-10,4.200852621297166e-10,4.200574758643503e-10,4.182505680477956e-10,4.2016721850088634e-10,4.1998527959167757e-10,4.202170715291716e-10,4.201763009159939e-10,4.2001436514943885e-10,4.2000249624446e-10,4.182505680477956e-10
5515,4.337184112309967e-10,4.337157520208034e-10,4.336974385181287e-10,4.3369209070186604e-10,4.336645042629569e-10,4.3182088699371866e-10,4.3377982674317155e-10,4.336273120301813e-10,4.3383313937786285e-10,4.3378971471844517e-10,4.336162099848112e-10,4.332130491920924e-10,4.3182088699371866e-10
5516,4.4554938808655293e-10,4.4554339697291925e-10,4.455354760683024e-10,4.4552771168605356e-10,4.454942981556085e-10,4.4553171909546975e-10,4.456158412388585e-10,4.4544859647334184e-10,4.4567098374246783e-10,4.4562636632252416e-10,4.4544334259813383e-10,4.4362541570368585e-10,4.4362541570368585e-10
5517,3.9932137471484463e-10,3.9926580280976536e-10,3.992963947216064e-10,3.992963947216064e-10,3.9927684971442884e-10,3.9930960863782343e-10,3.993741093668147e-10,3.991121324593813e-10,3.9941943166029335e-10,3.9938233224039073e-10,3.992361824907582e-10,3.975216486942278e-10,3.975216486942278e-10
5518,3.3584508042945215e-10,3.3571200177410977e-10,3.3583675387400956e-10,3.3583318148326364e-10,3.358149952242647e-10,3.351078815323448e-10,3.358817282384911e-10,3.3579189269034547e-10,3.3591959571784736e-10,3.358916632743189e-10,3.3578756573819577e-10,3.342632958209374e-10,3.342632958209374e-10
5519,4.2737940724362315e-10,4.2713904298117847e-10,4.273517604221336e-10,4.273545566042278e-10,4.273316764414459e-10,4.254973566582669e-10,4.2742641741381756e-10,4.2688622775154765e-10,4.274940084784207e-10,4.2745069178832455e-10,4.2728052743837744e-10,4.254973566582669e-10,4.254973566582669e-10
5520,5.1480724044202e-10,5.144655112165257e-10,5.147772291267239e-10,5.147735038928383e-10,5.147334681313468e-10,5.127628550990158e-10,5.148597379501278e-10,5.127628550990158e-10,5.149662511655669e-10,5.14907252382335e-10,5.146623381252618e-10,5.127628550990158e-10,5.127628550990158e-10
5521,3.627625374960931e-10,3.6258661360441024e-10,3.6273599899371565e-10,3.627453769156709e-10,3.627256226231791e-10,3.6107796214375495e-10,3.6278720667824193e-10,3.6107796214375495e-10,3.628487453200965e-10,3.6281435062322853e-10,3.626903790003048e-10,3.6107796214375495e-10,3.6107796214375495e-10
5522,2.7314617485318915e-10,2.730481794520571e-10,2.7312374477052047e-10,2.731409683998424e-10,2.7312747485211426e-10,2.718517926688285e-10,2.7316369768144754e-10,2.718517926688285e-10,2.732031319967184e-10,2.7318204497154146e-10,2.7310869735878263e-10,2.718517926688285e-10,2.718517926688285e-10
5523,2.542557731884728e-10,2.5416995246026877e-10,2.542321857146981e-10,2.542503419047303e-10,2.542388437737143e-10,2.5306361290475174e-10,2.5426180378691646e-10,2.5306361290475174e-10,2.5430586250083447e-10,2.5428744892876034e-10,2.5422249790414927e-10,2.5306361290475174e-10,2.5306361290475174e-10
5524,2.665992504818433e-10,2.6650641149068253e-10,2.6657467676779693e-10,2.665942276557563e-10,2.665803471470628e-10,2.653395750778829e-10,2.6660522138181615e-10,2.653395750778829e-10,2.666531795490449e-10,2.666334577644909e-10,2.6656265213477757e-10,2.653395750778829e-10,2.653395750778829e-10
5525,3.219739049110241e-10,3.218381608103788e-10,3.219365186571575e-10,3.2196144985525584e-10,3.2194405128622395e-10,3.204494345035317e-10,3.2198306474171664e-10,3.204494345035317e-10,3.2204638343272814e-10,3.220184872705635e-10,3.2192023415123284e-10,3.204494345035317e-10,3.204494345035317e-10
5526,6.34078403733652e-10,6.335974225733627e-10,6.340123460730642e-10,6.340250249414275e-10,6.339563316348246e-10,6.334703669590124e-10,6.34110210212891e-10,6.329309615348253e-10,6.343133509016656e-10,6.342302540072184e-10,6.338540948575198e-10,6.334077220636638e-10,6.321327263091341e-10
5527,5.654309843812229e-10,5.650297985410209e-10,5.653707622265735e-10,5.653884098232327e-10,5.653282665899551e-10,5.649372519944564e-10,5.654506550373601e-10,5.651290384317495e-10,5.65615935409613e-10,5.655472287981002e-10,5.652585759067721e-10,5.653530113748878e-10,5.63372590111229e-10
5528,7.464612621574808e-10,7.458217106533922e-10,7.463434248531874e-10,7.463756114486093e-10,7.46286469507718e-10,7.450904623597891e-10,7.465179903041795e-10,7.460616805861384e-10,7.467789913896113e-10,7.466662809241947e-10,7.461822888490155e-10,7.465414907273651e-10,7.450904623597891e-10
5529,1.2347363118279229e-09,1.233213191924016e-09,1.2344817747813784e-09,1.2345413252988626e-09,1.2343361484255876e-09,1.2444773882047215e-09,1.2348643442789523e-09,1.2337214652217886e-09,1.2355643144981885e-09,1.235260817043831e-09,1.2340930668890763e-09,1.2351056199566072e-09,1.2444773882047215e-09
5530,1.2766354032113418e-09,1.2750122586020427e-09,1.2763628665503455e-09,1.2764366681529355e-09,1.276220848651996e-09,1.2879787729337185e-09,1.2767281239404249e-09,1.274349889531013e-09,1.2775247564957069e-09,1.2771978484412342e-09,1.2759388635879508e-09,1.2771216912271486e-09,1.2879787729337185e-09
5531,1.023340508249835e-09,1.02226543763535e-09,1.023156950035462e-09,1.0232012536060607e-09,1.023037945990644e-09,1.0264767694112358e-09,1.0234008038359118e-09,1.0217986530811513e-09,1.0239242902975557e-09,1.0237155214769464e-09,1.022820110070977e-09,1.0236914341590353e-09,1.0264767694112358e-09
5532,1.0471186859086706e-09,1.0460184573270484e-09,1.0469309570825856e-09,1.046982125964255e-09,1.046811697816424e-09,1.0509341144471042e-09,1.047167045047676e-09,1.0458384669260531e-09,1.0476905714469994e-09,1.0474925135388754e-09,1.0466102094813758e-09,1.047468465354157e-09,1.0509341144471042e-09
5533,8.092337315381353e-10,8.085209051243569e-10,8.091395037199741e-10,8.09152560223618e-10,8.090331267075475e-10,8.085402103250312e-10,8.09258899020101e-10,8.078120797337567e-10,8.095759980698691e-10,8.094591035196708e-10,8.088952075141985e-10,8.094384417693419e-10,8.085402103250312e-10
5534,5.808868413783576e-10,5.804681553710818e-10,5.808497733869664e-10,5.808475978427541e-10,5.807771617514758e-10,5.788472078450908e-10,5.809002247105525e-10,5.804846162223625e-10,5.810691910662758e-10,5.81004646900317e-10,5.806901678078205e-10,5.809814532526696e-10,5.788472078450908e-10
5535,4.6147739266617113e-10,4.6119742758889874e-10,4.6145307432999574e-10,4.6145307432999574e-10,4.614075808442974e-10,4.595146766618543e-10,4.614914563627418e-10,4.6119281847578643e-10,4.616021833081086e-10,4.6155535146635297e-10,4.613550917437877e-10,4.6152890691845036e-10,4.595146766618543e-10
5536,4.634395378907612e-10,4.6315757635848816e-10,4.634129047639985e-10,4.6341584477232147e-10,4.6336974262946397e-10,4.6147237446171304e-10,4.6345253552182307e-10,4.6147237446171304e-10,4.6356893209249674e-10,4.635199883698973e-10,4.633166794631111e-10,4.634659245219444e-10,4.6147237446171304e-10
5537,3.776483687705923e-10,3.7745842883779624e-10,3.7763815127641763e-10,3.7763645376355604e-10,3.776019263498676e-10,3.7591221751313377e-10,3.7767520282924266e-10,3.7734882954564345e-10,3.777390468696943e-10,3.7770421374854636e-10,3.7756737846973105e-10,3.7762568638146046e-10,3.7591221751313377e-10
5538,5.795781937996556e-10,5.791559883404962e-10,5.795503479852319e-10,5.795462320869317e-10,5.794681019783274e-10,5.775258681133195e-10,5.796622373915249e-10,5.790272864665462e-10,5.797678132700769e-10,5.79700964595687e-10,5.793872661615805e-10,5.793188539260735e-10,5.775258681133195e-10
5539,4.2552643202714123e-10,4.2529949874736485e-10,4.255186427016895e-10,4.255126683278017e-10,4.254674863029737e-10,4.253406649815643e-10,4.255847211841562e-10,4.2543397460247093e-10,4.256349485799954e-10,4.255938650617843e-10,4.2542282987469616e-10,4.2489078328333496e-10,4.2364904804394614e-10
