,Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
7131,3328.0,8328.0,1037.0,2663.0
7132,4208.0,8328.0,1051.0,2729.0
7133,6554.0,8327.0,1082.0,2731.0
7134,7522.0,8326.0,1102.0,2741.0
7135,7805.0,8328.0,1158.0,2682.0
7136,7822.0,8330.0,1232.0,2581.0
7137,7782.0,8331.0,1114.0,2500.0
7138,7476.0,8332.0,1149.0,2519.0
7139,6943.0,8331.0,1105.0,2500.0
7140,6695.0,8329.0,1130.0,2497.0
7141,6808.0,8324.0,1156.0,2379.0
7142,6999.0,8324.0,1100.0,2265.0
7143,7075.0,8322.0,1087.0,2145.0
7144,7421.0,8318.0,1087.0,2058.0
7145,7730.0,8318.0,1128.0,1930.0
7146,7724.0,8321.0,1122.0,1754.0
7147,7537.0,8322.0,1097.0,1558.0
7148,7285.0,8322.0,1086.0,1392.0
7149,6627.0,8320.0,1059.0,1263.0
7150,5152.0,8318.0,1051.0,1129.0
7151,4349.0,8316.0,1040.0,1048.0
7152,4224.0,8315.0,1045.0,1005.0
7153,4209.0,8316.0,1030.0,981.0
7154,4318.0,8316.0,986.0,970.0
7155,4839.0,8314.0,975.0,920.0
7156,6247.0,8313.0,998.0,886.0
7157,8311.0,8311.0,1051.0,816.0
7158,9743.0,8305.0,1056.0,760.0
7159,10130.0,8302.0,1033.0,659.0
7160,10134.0,8304.0,1060.0,513.0
7161,10102.0,8305.0,1058.0,459.0
7162,9838.0,8304.0,1049.0,489.0
7163,9690.0,8303.0,1063.0,565.0
7164,9221.0,8302.0,1078.0,630.0
7165,8925.0,8303.0,1117.0,718.0
7166,8821.0,8302.0,1161.0,873.0
7167,8830.0,8300.0,1179.0,1080.0
7168,8903.0,8300.0,1201.0,1313.0
7169,8827.0,8300.0,1242.0,1526.0
7170,8282.0,8303.0,1237.0,1703.0
7171,7825.0,8303.0,1240.0,1906.0
7172,7139.0,8304.0,1247.0,2068.0
7173,5903.0,8306.0,1253.0,2195.0
7174,4423.0,8308.0,1245.0,2329.0
7175,3362.0,8310.0,1256.0,2637.0
7176,3037.0,8310.0,1264.0,2792.0
7177,2860.0,8310.0,1250.0,2910.0
7178,2733.0,8310.0,1237.0,3047.0
7179,2754.0,8311.0,1228.0,3162.0
7180,3029.0,8312.0,1230.0,3236.0
7181,3931.0,8313.0,1234.0,3293.0
7182,4840.0,8312.0,1279.0,3376.0
7183,5657.0,8313.0,1293.0,3445.0
7184,6023.0,8313.0,1305.0,3482.0
7185,6343.0,8313.0,1326.0,3640.0
7186,6422.0,8314.0,1352.0,3754.0
7187,6608.0,8316.0,1350.0,3691.0
7188,6624.0,8316.0,1354.0,3615.0
7189,6684.0,8316.0,1381.0,3539.0
7190,7209.0,8316.0,1299.0,3476.0
7191,7357.0,8314.0,1306.0,3438.0
7192,7492.0,8313.0,1304.0,3417.0
7193,7554.0,8314.0,1306.0,3391.0
7194,7433.0,8317.0,1357.0,3328.0
7195,7309.0,8320.0,1350.0,3239.0
7196,7102.0,8320.0,1324.0,3068.0
7197,5627.0,8320.0,1323.0,2926.0
7198,4803.0,8321.0,1303.0,2811.0
7199,3610.0,8324.0,1315.0,2672.0
7200,3185.0,8325.0,1319.0,2578.0
7201,2894.0,8324.0,1251.0,2468.0
7202,2875.0,8327.0,1249.0,2406.0
7203,2883.0,8327.0,1266.0,2302.0
7204,2914.0,8326.0,1239.0,2269.0
7205,3343.0,8327.0,1249.0,2194.0
7206,4070.0,8327.0,1276.0,2162.0
7207,4713.0,8324.0,1279.0,2007.0
7208,5622.0,8322.0,1299.0,1831.0
7209,6007.0,8320.0,1325.0,1645.0
7210,6322.0,8322.0,1340.0,1535.0
7211,6279.0,8313.0,1321.0,1425.0
7212,6207.0,8313.0,1329.0,1355.0
7213,5986.0,8308.0,1320.0,1248.0
7214,6247.0,8306.0,1312.0,1217.0
7215,6685.0,8309.0,1265.0,1202.0
7216,7546.0,8308.0,1257.0,1276.0
7217,7964.0,8318.0,1201.0,1418.0
7218,7906.0,8324.0,1220.0,1561.0
7219,7385.0,8328.0,1213.0,1646.0
7220,7201.0,8328.0,1217.0,1743.0
7221,6021.0,8329.0,1198.0,1823.0
7222,5035.0,8330.0,1211.0,1904.0
7223,4223.0,8326.0,1199.0,1889.0
7224,3321.0,8329.0,1167.0,1995.0
7225,3097.0,8327.0,1176.0,2070.0
7226,3107.0,8326.0,1193.0,2183.0
7227,3099.0,8324.0,1208.0,2236.0
7228,3445.0,8323.0,1182.0,2309.0
7229,4560.0,8323.0,1213.0,2374.0
7230,7714.0,8319.0,1206.0,2458.0
7231,8920.0,8319.0,1264.0,2474.0
7232,9435.0,8320.0,1290.0,2463.0
7233,9461.0,8322.0,1287.0,2506.0
7234,9334.0,8323.0,1268.0,2674.0
7235,8964.0,8327.0,1263.0,2777.0
7236,8663.0,8324.0,1270.0,2912.0
7237,8330.0,8323.0,1206.0,3035.0
7238,8264.0,8323.0,1214.0,3168.0
7239,8203.0,8324.0,1203.0,3332.0
7240,8498.0,8324.0,1149.0,3511.0
7241,8768.0,8329.0,1145.0,3651.0
7242,8512.0,8335.0,1182.0,3778.0
7243,7708.0,8334.0,1194.0,3912.0
7244,7044.0,8331.0,1180.0,4010.0
7245,6055.0,8329.0,1147.0,4132.0
7246,4753.0,8328.0,1137.0,4160.0
7247,3614.0,8324.0,1141.0,4272.0
7248,2907.0,8184.0,1166.0,4280.0
7249,2625.0,8013.0,1163.0,4375.0
7250,2716.0,7908.0,1172.0,4456.0
7251,2674.0,7760.0,1181.0,4526.0
7252,3044.0,7671.0,1187.0,4558.0
7253,4080.0,7675.0,1195.0,4540.0
7254,6010.0,7674.0,1198.0,4624.0
7255,7506.0,7671.0,1176.0,4610.0
7256,7788.0,7665.0,1162.0,4625.0
7257,7802.0,7667.0,1159.0,4604.0
7258,7746.0,7665.0,1152.0,4620.0
7259,7517.0,7664.0,1146.0,4612.0
7260,7295.0,7666.0,1136.0,4572.0
7261,7201.0,7668.0,1135.0,4487.0
7262,7274.0,7665.0,1159.0,4419.0
7263,7746.0,7661.0,1105.0,4318.0
7264,8162.0,7657.0,1095.0,4210.0
7265,8169.0,7647.0,1103.0,4121.0
7266,7813.0,7647.0,1099.0,3944.0
7267,7420.0,7662.0,1108.0,3780.0
7268,6651.0,7666.0,1095.0,3586.0
7269,5527.0,7672.0,1098.0,3523.0
7270,4395.0,7673.0,1074.0,3485.0
7271,3635.0,7673.0,1079.0,3457.0
7272,2757.0,7675.0,1045.0,3403.0
7273,2489.0,7677.0,1053.0,3557.0
7274,2445.0,7678.0,1049.0,3666.0
7275,2445.0,7679.0,1016.0,3808.0
7276,2772.0,7680.0,993.0,3952.0
7277,3686.0,7680.0,991.0,3950.0
7278,5535.0,7680.0,1037.0,3973.0
7279,7502.0,7678.0,1047.0,3899.0
7280,7854.0,7678.0,1046.0,3936.0
7281,7878.0,7677.0,1017.0,3976.0
7282,7717.0,7681.0,1030.0,4043.0
7283,7770.0,7679.0,1000.0,4116.0
7284,7680.0,7678.0,998.0,4126.0
7285,7773.0,7695.0,1020.0,4162.0
7286,7880.0,7694.0,1030.0,4119.0
7287,8157.0,7692.0,1041.0,4023.0
7288,8315.0,7692.0,1036.0,4086.0
7289,8517.0,7689.0,972.0,4061.0
7290,8477.0,7689.0,971.0,3972.0
7291,8335.0,7690.0,998.0,3810.0
7292,7336.0,7692.0,1002.0,3583.0
7293,6480.0,7694.0,1020.0,3396.0
7294,5427.0,7693.0,996.0,3235.0
7295,4333.0,7693.0,980.0,3040.0
7296,3467.0,7693.0,941.0,2800.0
7297,3356.0,7694.0,941.0,2711.0
7298,3245.0,7696.0,941.0,2600.0
7299,3227.0,7697.0,946.0,2485.0
7300,3486.0,7699.0,973.0,2414.0
7301,4221.0,7697.0,993.0,2301.0
7302,6107.0,7699.0,1010.0,2277.0
7303,7985.0,7700.0,1027.0,2137.0
7304,8391.0,7699.0,1043.0,1948.0
7305,8418.0,7699.0,1011.0,1781.0
7306,8437.0,7702.0,1038.0,1623.0
7307,8336.0,7696.0,1034.0,1496.0
7308,8147.0,7695.0,1022.0,1372.0
7309,8582.0,7693.0,1038.0,1385.0
7310,8950.0,7693.0,978.0,1485.0
7311,9050.0,7694.0,995.0,1732.0
7312,9254.0,7692.0,950.0,1986.0
7313,9646.0,7693.0,964.0,2195.0
7314,9643.0,7694.0,1042.0,2325.0
7315,8959.0,7695.0,1011.0,2248.0
7316,7871.0,7694.0,1028.0,2179.0
7317,7181.0,7694.0,996.0,2072.0
7318,5766.0,7696.0,982.0,1919.0
7319,4811.0,7697.0,969.0,1861.0
7320,3839.0,7698.0,993.0,2010.0
7321,3675.0,7698.0,984.0,1980.0
7322,3644.0,7700.0,976.0,2027.0
7323,3662.0,7700.0,976.0,2042.0
7324,4192.0,7700.0,991.0,2055.0
7325,5141.0,7699.0,1020.0,2125.0
7326,7164.0,7697.0,1035.0,2185.0
7327,8597.0,7696.0,1046.0,2272.0
7328,8872.0,7696.0,1063.0,2224.0
7329,8637.0,7696.0,1053.0,2245.0
7330,8460.0,7695.0,1046.0,2216.0
7331,8388.0,7693.0,1049.0,2218.0
7332,8182.0,7694.0,1044.0,2276.0
7333,8147.0,7693.0,1007.0,2303.0
7334,8305.0,7693.0,1027.0,2315.0
7335,8336.0,7693.0,1045.0,2381.0
7336,8463.0,7690.0,1051.0,2367.0
7337,8850.0,7690.0,1086.0,2381.0
7338,8552.0,7693.0,1103.0,2456.0
7339,8015.0,7694.0,1070.0,2432.0
7340,7441.0,7693.0,1088.0,2472.0
7341,6592.0,7691.0,1087.0,2559.0
7342,5568.0,7692.0,1036.0,2591.0
7343,4775.0,7692.0,1034.0,2612.0
7344,3830.0,7692.0,1001.0,2745.0
7345,3649.0,7693.0,1003.0,2888.0
7346,3648.0,7694.0,998.0,2969.0
7347,3651.0,7695.0,989.0,3055.0
7348,3671.0,7694.0,994.0,3075.0
7349,3972.0,7694.0,993.0,3043.0
7350,4729.0,7693.0,1030.0,2998.0
7351,5223.0,7693.0,1010.0,2935.0
7352,5746.0,7694.0,1025.0,2751.0
7353,6252.0,7693.0,1031.0,2457.0
7354,6639.0,7692.0,1049.0,2240.0
7355,6978.0,7693.0,1049.0,1975.0
7356,6896.0,7691.0,1043.0,1871.0
7357,6743.0,7691.0,1032.0,1759.0
7358,6616.0,7689.0,1026.0,1722.0
7359,6764.0,7684.0,1030.0,1782.0
7360,7297.0,7684.0,1031.0,1985.0
7361,7746.0,7681.0,1034.0,2159.0
7362,7744.0,7658.0,1046.0,2402.0
7363,7500.0,7655.0,1048.0,2552.0
7364,6897.0,7657.0,1041.0,2549.0
7365,6030.0,7653.0,1031.0,2557.0
7366,5311.0,7666.0,985.0,2519.0
7367,4377.0,7588.0,974.0,2470.0
7368,3444.0,7393.0,948.0,2516.0
7369,3266.0,7393.0,945.0,2530.0
7370,3143.0,7390.0,949.0,2467.0
7371,3119.0,7390.0,970.0,2449.0
7372,3098.0,7390.0,957.0,2422.0
7373,3419.0,7305.0,956.0,2431.0
7374,3724.0,7200.0,999.0,2462.0
7375,4369.0,7143.0,1005.0,2519.0
7376,4795.0,7137.0,1010.0,2527.0
7377,5532.0,7183.0,1024.0,2572.0
7378,5744.0,7183.0,1036.0,2593.0
7379,5924.0,7200.0,1053.0,2593.0
7380,5952.0,7203.0,1068.0,2629.0
7381,6033.0,7202.0,1058.0,2732.0
7382,6028.0,7202.0,1063.0,2742.0
7383,6229.0,7202.0,1069.0,2844.0
7384,6842.0,7203.0,1057.0,2970.0
7385,7037.0,7204.0,1052.0,2952.0
7386,7045.0,7205.0,1057.0,2981.0
7387,6846.0,7206.0,1073.0,2965.0
7388,6477.0,7207.0,1060.0,2953.0
7389,5666.0,7207.0,1056.0,2888.0
7390,5172.0,7208.0,1018.0,2754.0
7391,4642.0,7208.0,1033.0,2601.0
7392,3998.0,7206.0,1041.0,2485.0
7393,3904.0,7207.0,1036.0,2431.0
7394,3855.0,7210.0,1036.0,2330.0
7395,3997.0,7211.0,1039.0,2209.0
7396,4521.0,7211.0,1031.0,2095.0
7397,5246.0,7208.0,1064.0,1967.0
7398,7244.0,7205.0,1115.0,1857.0
7399,8347.0,7203.0,1116.0,1728.0
7400,8663.0,7203.0,1166.0,1510.0
7401,8721.0,7202.0,1159.0,1334.0
7402,8561.0,7204.0,1120.0,1160.0
7403,8599.0,7200.0,1107.0,1035.0
7404,8674.0,7195.0,1125.0,918.0
7405,8651.0,7193.0,1125.0,898.0
7406,8753.0,7200.0,1104.0,990.0
7407,9054.0,7201.0,1115.0,1085.0
7408,9315.0,7196.0,1101.0,1240.0
7409,9863.0,7201.0,1118.0,1331.0
7410,9613.0,7204.0,1106.0,1454.0
7411,8986.0,7207.0,1085.0,1499.0
7412,8015.0,7206.0,1026.0,1462.0
7413,7183.0,7208.0,1023.0,1417.0
7414,6178.0,7210.0,1020.0,1430.0
7415,4992.0,7208.0,1017.0,1526.0
7416,4382.0,7209.0,977.0,1469.0
7417,4323.0,7207.0,975.0,1398.0
7418,4252.0,7206.0,930.0,1422.0
7419,4291.0,7206.0,944.0,1496.0
7420,4783.0,7205.0,946.0,1597.0
7421,5699.0,7204.0,963.0,1654.0
7422,7882.0,7203.0,987.0,1605.0
7423,8965.0,7203.0,1007.0,1523.0
7424,9568.0,7201.0,997.0,1348.0
7425,9520.0,7203.0,999.0,1145.0
7426,9456.0,7200.0,1010.0,1024.0
7427,9464.0,7202.0,995.0,830.0
7428,9402.0,7194.0,1003.0,747.0
7429,9651.0,7194.0,1001.0,674.0
7430,9361.0,7196.0,965.0,634.0
7431,9565.0,7196.0,974.0,689.0
7432,9905.0,7195.0,989.0,736.0
7433,10027.0,7193.0,986.0,752.0
7434,9866.0,7178.0,1025.0,784.0
7435,9168.0,7153.0,1011.0,777.0
7436,8068.0,7150.0,984.0,723.0
7437,7046.0,7192.0,990.0,655.0
7438,6230.0,7196.0,968.0,615.0
7439,5108.0,7194.0,970.0,582.0
7440,4375.0,7194.0,931.0,482.0
7441,4249.0,7197.0,936.0,490.0
7442,4164.0,7199.0,926.0,484.0
7443,4164.0,7184.0,924.0,503.0
7444,4435.0,7066.0,929.0,526.0
7445,5277.0,7033.0,947.0,528.0
7446,8445.0,7034.0,984.0,549.0
7447,10006.0,7036.0,997.0,538.0
7448,10321.0,7081.0,988.0,517.0
7449,10048.0,7235.0,980.0,486.0
7450,9907.0,7266.0,977.0,447.0
7451,9850.0,7502.0,983.0,421.0
7452,9947.0,7531.0,959.0,400.0
7453,10167.0,7535.0,961.0,388.0
7454,10112.0,7535.0,956.0,445.0
7455,10403.0,7535.0,951.0,515.0
7456,10421.0,7534.0,949.0,575.0
7457,10241.0,7535.0,956.0,632.0
7458,10180.0,7535.0,965.0,642.0
7459,9607.0,7537.0,968.0,630.0
7460,8657.0,7597.0,969.0,586.0
7461,7857.0,7599.0,992.0,521.0
7462,6779.0,7601.0,977.0,475.0
7463,5852.0,7602.0,967.0,443.0
7464,4628.0,7602.0,915.0,438.0
7465,4399.0,7597.0,923.0,430.0
7466,4373.0,7587.0,922.0,436.0
7467,4369.0,7588.0,949.0,434.0
7468,4849.0,7588.0,954.0,432.0
7469,6271.0,7593.0,963.0,429.0
7470,8886.0,7596.0,997.0,410.0
7471,9948.0,7597.0,1024.0,390.0
7472,10137.0,7596.0,1027.0,348.0
7473,9763.0,7598.0,1047.0,324.0
7474,9782.0,7639.0,1050.0,295.0
7475,9814.0,7652.0,1066.0,262.0
7476,9698.0,7652.0,1068.0,251.0
7477,10022.0,7651.0,1033.0,230.0
7478,10115.0,7647.0,995.0,248.0
7479,10217.0,7643.0,966.0,266.0
7480,10358.0,7646.0,986.0,305.0
7481,10329.0,7679.0,997.0,335.0
7482,10236.0,7690.0,1026.0,356.0
7483,9529.0,7692.0,1021.0,344.0
7484,8443.0,7695.0,995.0,342.0
7485,7959.0,7695.0,975.0,353.0
7486,7234.0,7696.0,1007.0,359.0
7487,6193.0,7695.0,1015.0,387.0
7488,5139.0,7696.0,1005.0,366.0
7489,4810.0,7697.0,994.0,359.0
7490,4747.0,7698.0,964.0,334.0
7491,4815.0,7701.0,976.0,329.0
7492,5841.0,7698.0,972.0,309.0
7493,6859.0,7698.0,971.0,279.0
7494,8696.0,7700.0,997.0,270.0
7495,9779.0,7700.0,1024.0,227.0
7496,9924.0,7699.0,1029.0,186.0
7497,9770.0,7698.0,1039.0,167.0
7498,9822.0,7699.0,1038.0,165.0
7499,9814.0,7697.0,1040.0,164.0
7500,9822.0,7696.0,1033.0,183.0
7501,9956.0,7695.0,1029.0,220.0
7502,9937.0,7698.0,1028.0,249.0
7503,9965.0,7698.0,1036.0,297.0
7504,9875.0,7698.0,1042.0,351.0
7505,10090.0,7695.0,1079.0,388.0
7506,9679.0,7694.0,1073.0,458.0
7507,8785.0,7696.0,1054.0,511.0
7508,7961.0,7696.0,1044.0,588.0
7509,7201.0,7698.0,1023.0,622.0
7510,6432.0,7698.0,1012.0,682.0
7511,5166.0,7700.0,996.0,735.0
7512,4345.0,7700.0,1007.0,781.0
7513,3938.0,7697.0,973.0,835.0
7514,3661.0,7692.0,977.0,909.0
7515,3646.0,7693.0,984.0,956.0
7516,3589.0,7695.0,987.0,1057.0
7517,3922.0,7693.0,999.0,1230.0
7518,4209.0,7692.0,996.0,1332.0
7519,4561.0,7693.0,1021.0,1478.0
7520,5036.0,7694.0,1003.0,1687.0
7521,5604.0,7694.0,968.0,1836.0
7522,6255.0,7695.0,968.0,1937.0
7523,6466.0,7695.0,979.0,2108.0
7524,6483.0,7691.0,975.0,2235.0
7525,6585.0,7692.0,981.0,2375.0
7526,6622.0,7694.0,1012.0,2501.0
7527,7016.0,7692.0,989.0,2619.0
7528,7025.0,7694.0,989.0,2783.0
7529,7214.0,7693.0,978.0,2994.0
7530,7141.0,7693.0,982.0,3111.0
7531,6987.0,7695.0,979.0,3150.0
7532,5861.0,7697.0,974.0,3182.0
7533,4825.0,7700.0,967.0,3226.0
7534,4159.0,7703.0,968.0,3241.0
7535,3447.0,7701.0,982.0,3273.0
7536,3070.0,7702.0,992.0,3257.0
7537,2788.0,7702.0,994.0,3333.0
7538,2620.0,7703.0,997.0,3413.0
7539,2521.0,7704.0,990.0,3528.0
7540,2517.0,7702.0,993.0,3658.0
7541,2628.0,7702.0,994.0,3774.0
7542,2900.0,7702.0,999.0,3842.0
7543,3122.0,7701.0,1002.0,3867.0
7544,3618.0,7700.0,1026.0,3874.0
7545,4062.0,7699.0,1034.0,3832.0
7546,4531.0,7699.0,1041.0,3681.0
7547,4791.0,7699.0,1044.0,3641.0
7548,5096.0,7699.0,1040.0,3489.0
7549,5449.0,7701.0,1035.0,3387.0
7550,5543.0,7697.0,1036.0,3397.0
7551,5743.0,7689.0,1028.0,3387.0
7552,6599.0,7686.0,1033.0,3390.0
7553,6791.0,7687.0,1035.0,3403.0
7554,6787.0,7691.0,1034.0,3419.0
7555,6508.0,7695.0,1036.0,3419.0
7556,5825.0,7696.0,1035.0,3309.0
7557,5307.0,7698.0,1029.0,3240.0
7558,4590.0,7699.0,1029.0,3151.0
7559,3564.0,7700.0,1052.0,3119.0
7560,2977.0,7701.0,1025.0,3169.0
7561,2933.0,7701.0,1017.0,3107.0
7562,2982.0,7702.0,1022.0,3063.0
7563,3095.0,7701.0,1017.0,3014.0
7564,3538.0,7701.0,1040.0,2959.0
7565,4921.0,7700.0,1047.0,2919.0
7566,7061.0,7698.0,1067.0,2854.0
7567,8444.0,7696.0,1074.0,2779.0
7568,8892.0,7696.0,1096.0,2646.0
7569,8916.0,7695.0,1116.0,2548.0
7570,8878.0,7692.0,1113.0,2480.0
7571,8912.0,7694.0,1108.0,2477.0
7572,8735.0,7691.0,1111.0,2370.0
7573,8739.0,7690.0,1111.0,2378.0
7574,9155.0,7692.0,1097.0,2368.0
7575,9281.0,7687.0,1072.0,2398.0
7576,9325.0,7685.0,1078.0,2384.0
7577,9294.0,7683.0,1046.0,2404.0
7578,9261.0,7687.0,1054.0,2430.0
7579,8871.0,7690.0,1045.0,2412.0
7580,8045.0,7692.0,1065.0,2297.0
7581,6774.0,7697.0,1082.0,2204.0
7582,5766.0,7699.0,1058.0,2079.0
7583,5103.0,7698.0,1059.0,1999.0
7584,4329.0,7700.0,1039.0,1746.0
7585,4171.0,7700.0,1039.0,1646.0
7586,4144.0,7700.0,1031.0,1578.0
7587,4239.0,7699.0,1020.0,1456.0
7588,4578.0,7699.0,1008.0,1448.0
7589,5599.0,7697.0,1043.0,1489.0
7590,7714.0,7697.0,1074.0,1495.0
7591,9073.0,7696.0,1089.0,1504.0
7592,9145.0,7695.0,1093.0,1486.0
7593,9025.0,7695.0,1103.0,1387.0
7594,8946.0,7694.0,1120.0,1375.0
7595,8869.0,7699.0,1121.0,1356.0
7596,8661.0,7700.0,1093.0,1302.0
7597,8628.0,7697.0,1055.0,1336.0
7598,8643.0,7694.0,1053.0,1350.0
7599,8833.0,7696.0,1100.0,1386.0
7600,9475.0,7695.0,1124.0,1383.0
7601,9593.0,7692.0,1146.0,1400.0
7602,9554.0,7686.0,1155.0,1417.0
7603,9306.0,7682.0,1149.0,1416.0
7604,8735.0,7684.0,1105.0,1410.0
7605,7962.0,7688.0,1097.0,1336.0
7606,6457.0,7688.0,1060.0,1279.0
7607,5366.0,7691.0,1043.0,1234.0
7608,4587.0,7692.0,1044.0,1149.0
7609,4519.0,7693.0,1023.0,1102.0
7610,4510.0,7692.0,1033.0,1041.0
7611,4569.0,7692.0,1041.0,975.0
7612,4981.0,7692.0,1035.0,905.0
7613,6360.0,7691.0,1057.0,847.0
7614,8558.0,7689.0,1087.0,791.0
7615,10066.0,7690.0,1103.0,756.0
7616,10240.0,7690.0,1109.0,710.0
7617,9815.0,7692.0,1130.0,687.0
7618,9488.0,7694.0,1135.0,671.0
7619,9553.0,7694.0,1134.0,644.0
7620,9896.0,7691.0,1129.0,590.0
7621,10279.0,7684.0,1109.0,591.0
7622,10431.0,7687.0,1112.0,623.0
7623,10894.0,7690.0,1115.0,670.0
7624,11029.0,7692.0,1095.0,814.0
7625,11025.0,7692.0,1069.0,1051.0
7626,10616.0,7695.0,1070.0,1327.0
7627,9250.0,7695.0,1066.0,1567.0
7628,8624.0,7695.0,1070.0,1911.0
7629,7997.0,7696.0,1074.0,2146.0
7630,6806.0,7698.0,1055.0,2357.0
7631,5616.0,7695.0,1046.0,2430.0
7632,5099.0,7692.0,1027.0,2663.0
7633,5005.0,7682.0,1035.0,2797.0
7634,4829.0,7679.0,1039.0,2837.0
7635,4913.0,7682.0,1046.0,2903.0
7636,5184.0,7685.0,1046.0,2946.0
7637,6262.0,7686.0,1063.0,2957.0
7638,7896.0,7683.0,1096.0,2922.0
7639,9225.0,7681.0,1118.0,2808.0
7640,9354.0,7666.0,1124.0,2637.0
7641,9268.0,7651.0,1135.0,2591.0
7642,9189.0,7627.0,1140.0,2484.0
7643,9123.0,7626.0,1141.0,2380.0
7644,9215.0,7634.0,1168.0,2288.0
7645,9331.0,7634.0,1170.0,2239.0
7646,9383.0,7663.0,1172.0,2240.0
7647,9456.0,7681.0,1173.0,2290.0
7648,9535.0,7685.0,1180.0,2307.0
7649,9512.0,7685.0,1176.0,2343.0
7650,9418.0,7688.0,1181.0,2371.0
7651,8879.0,7690.0,1173.0,2259.0
7652,8273.0,7692.0,1163.0,2297.0
7653,7133.0,7692.0,1140.0,2352.0
7654,6303.0,7694.0,1121.0,2371.0
7655,5551.0,7694.0,1074.0,2389.0
7656,5048.0,7690.0,1061.0,2521.0
7657,4898.0,7685.0,1044.0,2703.0
7658,4863.0,7683.0,1041.0,2833.0
7659,4825.0,7686.0,1041.0,2944.0
7660,5230.0,7689.0,1048.0,2951.0
7661,6100.0,7687.0,1060.0,3010.0
7662,8348.0,7687.0,1075.0,3002.0
7663,9396.0,7689.0,1094.0,3039.0
7664,9603.0,7689.0,980.0,3017.0
7665,9549.0,7691.0,985.0,2979.0
7666,9433.0,7694.0,998.0,2995.0
7667,9361.0,7693.0,1005.0,2961.0
7668,9372.0,7694.0,1000.0,2885.0
7669,9400.0,7693.0,1001.0,2839.0
7670,9406.0,7691.0,1026.0,2904.0
7671,9454.0,7690.0,1060.0,2872.0
7672,9603.0,7691.0,1174.0,2922.0
7673,9502.0,7690.0,1253.0,2976.0
7674,9309.0,7691.0,1239.0,3032.0
7675,8791.0,7693.0,1257.0,3016.0
7676,8262.0,7696.0,1218.0,2997.0
7677,7756.0,7697.0,1199.0,2957.0
7678,6453.0,7698.0,1196.0,2886.0
7679,5686.0,7700.0,1159.0,2833.0
7680,4448.0,7701.0,1140.0,2953.0
7681,4352.0,7700.0,1086.0,2898.0
7682,4080.0,7701.0,1110.0,2863.0
7683,4053.0,7699.0,1115.0,2786.0
7684,4079.0,7699.0,1129.0,2750.0
7685,4113.0,7701.0,1138.0,2694.0
7686,5501.0,7700.0,1147.0,2521.0
7687,6482.0,7698.0,1165.0,2532.0
7688,6782.0,7686.0,1165.0,2462.0
7689,6962.0,7685.0,1171.0,2318.0
7690,6976.0,7684.0,1133.0,2321.0
7691,7177.0,7688.0,1130.0,2273.0
7692,7435.0,7682.0,1157.0,2291.0
7693,7499.0,7678.0,1155.0,2303.0
7694,7670.0,7682.0,1179.0,2401.0
7695,8268.0,7684.0,1183.0,2524.0
7696,8599.0,7686.0,1200.0,2580.0
7697,8679.0,7691.0,1207.0,2591.0
7698,8568.0,7691.0,1207.0,2577.0
7699,8303.0,7692.0,1212.0,2567.0
7700,7854.0,7693.0,1213.0,2529.0
7701,7367.0,7696.0,1223.0,2449.0
7702,7122.0,7698.0,1211.0,2395.0
7703,6197.0,7698.0,1203.0,2283.0
7704,5153.0,7699.0,1189.0,2184.0
7705,4860.0,7700.0,1183.0,2068.0
7706,4842.0,7702.0,1192.0,2045.0
7707,4800.0,7703.0,1212.0,2016.0
7708,4798.0,7703.0,1231.0,1978.0
7709,4983.0,7706.0,1248.0,2036.0
7710,6033.0,7703.0,1261.0,2086.0
7711,6929.0,7703.0,1277.0,2039.0
7712,7242.0,7702.0,1286.0,1990.0
7713,7917.0,7700.0,1290.0,1896.0
7714,8051.0,7700.0,1307.0,1777.0
7715,8238.0,7699.0,1301.0,1717.0
7716,8278.0,7700.0,1287.0,1649.0
7717,8315.0,7698.0,1248.0,1607.0
7718,8376.0,7697.0,1255.0,1628.0
7719,8705.0,7695.0,1268.0,1664.0
7720,8916.0,7691.0,1273.0,1714.0
7721,8973.0,7693.0,1311.0,1717.0
7722,8971.0,7692.0,1302.0,1730.0
7723,8785.0,7691.0,1318.0,1696.0
7724,7991.0,7690.0,1309.0,1703.0
7725,7789.0,7694.0,1328.0,1650.0
7726,7124.0,7691.0,1346.0,1602.0
7727,6217.0,7691.0,1339.0,1563.0
7728,5220.0,7687.0,1353.0,1629.0
7729,4938.0,7687.0,1349.0,1633.0
7730,4794.0,7687.0,1344.0,1657.0
7731,4826.0,7687.0,1350.0,1718.0
7732,5250.0,7683.0,1345.0,1763.0
7733,6182.0,7687.0,1380.0,1840.0
7734,8853.0,7691.0,1408.0,1910.0
7735,10413.0,7691.0,1418.0,1941.0
7736,10648.0,7690.0,1429.0,1953.0
7737,10597.0,7690.0,1429.0,1942.0
7738,10519.0,7693.0,1434.0,1925.0
7739,10401.0,7693.0,1433.0,1910.0
7740,9969.0,7695.0,1434.0,1821.0
7741,9989.0,7693.0,1442.0,1814.0
7742,10266.0,7692.0,1439.0,1841.0
7743,10511.0,7684.0,1446.0,1888.0
7744,10741.0,7676.0,1435.0,1916.0
7745,10685.0,7679.0,1438.0,2030.0
7746,10719.0,7682.0,1466.0,2103.0
