,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
2020-09-03 18:00:00+01:00,396.0,3595.0,0.0,1697.0,4.0,672.0,2.0,548.0,1.0,199.0,1.0,36.0,184.0,2.0,434.0
2020-09-03 19:00:00+01:00,393.0,3591.0,0.0,1697.0,3.0,1565.0,1.0,870.0,1.0,758.0,1.0,36.0,26.0,3.0,531.0
2020-09-03 20:00:00+01:00,399.0,3556.0,0.0,1696.0,3.0,1101.0,1.0,871.0,1.0,455.0,1.0,36.0,0.0,3.0,588.0
2020-09-03 21:00:00+01:00,401.0,3490.0,0.0,1694.0,3.0,208.0,3.0,561.0,1.0,84.0,1.0,36.0,0.0,2.0,556.0
2020-09-03 22:00:00+01:00,403.0,3151.0,1.0,1696.0,3.0,0.0,3.0,141.0,2.0,1.0,1.0,36.0,0.0,0.0,552.0
2020-09-03 23:00:00+01:00,404.0,2988.0,4.0,1698.0,3.0,0.0,4.0,135.0,2.0,0.0,1.0,36.0,0.0,0.0,508.0
2020-09-04 00:00:00+01:00,399.0,2495.0,6.0,1596.0,3.0,0.0,3.0,64.0,2.0,0.0,1.0,36.0,0.0,0.0,443.0
2020-09-04 01:00:00+01:00,397.0,2533.0,6.0,1457.0,3.0,0.0,4.0,16.0,2.0,0.0,1.0,36.0,0.0,0.0,409.0
2020-09-04 02:00:00+01:00,393.0,2450.0,6.0,1169.0,3.0,0.0,3.0,16.0,2.0,0.0,1.0,36.0,0.0,0.0,366.0
2020-09-04 03:00:00+01:00,393.0,2487.0,5.0,980.0,3.0,0.0,4.0,15.0,2.0,0.0,1.0,35.0,0.0,0.0,358.0
2020-09-04 04:00:00+01:00,385.0,2454.0,6.0,1348.0,3.0,0.0,4.0,15.0,2.0,0.0,1.0,34.0,0.0,0.0,390.0
2020-09-04 05:00:00+01:00,384.0,2632.0,4.0,1575.0,3.0,0.0,6.0,34.0,2.0,1.0,1.0,35.0,0.0,0.0,431.0
2020-09-04 06:00:00+01:00,389.0,3142.0,1.0,1705.0,3.0,131.0,4.0,514.0,1.0,43.0,1.0,34.0,0.0,0.0,406.0
2020-09-04 07:00:00+01:00,388.0,3545.0,0.0,1757.0,3.0,549.0,2.0,808.0,1.0,217.0,1.0,35.0,21.0,0.0,411.0
2020-09-04 08:00:00+01:00,386.0,3585.0,0.0,1757.0,3.0,710.0,2.0,858.0,1.0,233.0,1.0,35.0,177.0,0.0,379.0
2020-09-04 09:00:00+01:00,373.0,3533.0,0.0,1756.0,3.0,128.0,3.0,1113.0,1.0,107.0,1.0,35.0,359.0,0.0,221.0
2020-09-04 10:00:00+01:00,375.0,3583.0,0.0,1756.0,3.0,1.0,3.0,696.0,1.0,200.0,1.0,35.0,482.0,0.0,144.0
2020-09-04 11:00:00+01:00,379.0,3573.0,0.0,1756.0,3.0,0.0,3.0,750.0,1.0,190.0,1.0,36.0,556.0,0.0,139.0
2020-09-04 12:00:00+01:00,378.0,3366.0,0.0,1756.0,3.0,0.0,3.0,175.0,2.0,208.0,1.0,36.0,588.0,0.0,156.0
2020-09-04 13:00:00+01:00,374.0,3414.0,0.0,1756.0,3.0,0.0,3.0,373.0,1.0,91.0,1.0,35.0,595.0,0.0,204.0
2020-09-04 14:00:00+01:00,375.0,3372.0,3.0,1756.0,3.0,69.0,3.0,389.0,1.0,8.0,1.0,35.0,584.0,0.0,297.0
2020-09-04 15:00:00+01:00,366.0,3268.0,4.0,1755.0,3.0,1.0,3.0,232.0,1.0,67.0,1.0,36.0,551.0,0.0,438.0
2020-09-04 16:00:00+01:00,366.0,3444.0,2.0,1754.0,3.0,0.0,3.0,309.0,1.0,30.0,1.0,35.0,479.0,1.0,633.0
2020-09-04 17:00:00+01:00,359.0,3279.0,0.0,1752.0,3.0,11.0,3.0,193.0,1.0,33.0,1.0,35.0,362.0,2.0,855.0
2020-09-04 18:00:00+01:00,353.0,3482.0,0.0,1701.0,3.0,476.0,3.0,215.0,2.0,98.0,1.0,35.0,184.0,4.0,1021.0
2020-09-04 19:00:00+01:00,353.0,3451.0,0.0,1711.0,3.0,1170.0,1.0,602.0,1.0,462.0,1.0,34.0,25.0,6.0,1185.0
2020-09-04 20:00:00+01:00,353.0,3521.0,0.0,1686.0,3.0,1260.0,1.0,645.0,1.0,765.0,1.0,32.0,0.0,9.0,1236.0
2020-09-04 21:00:00+01:00,347.0,3383.0,0.0,1691.0,3.0,611.0,2.0,271.0,2.0,160.0,1.0,32.0,0.0,4.0,1166.0
2020-09-04 22:00:00+01:00,350.0,3494.0,1.0,1599.0,3.0,409.0,2.0,263.0,2.0,1.0,1.0,31.0,0.0,1.0,1031.0
2020-09-04 23:00:00+01:00,351.0,3052.0,4.0,1171.0,6.0,203.0,3.0,168.0,2.0,1.0,1.0,31.0,0.0,0.0,883.0
2020-09-05 00:00:00+01:00,360.0,2247.0,8.0,370.0,47.0,163.0,7.0,129.0,2.0,32.0,1.0,32.0,0.0,2.0,694.0
2020-09-05 01:00:00+01:00,360.0,2066.0,9.0,295.0,42.0,66.0,10.0,127.0,2.0,32.0,1.0,32.0,0.0,1.0,554.0
2020-09-05 02:00:00+01:00,366.0,2120.0,7.0,295.0,41.0,0.0,11.0,109.0,2.0,31.0,1.0,33.0,0.0,1.0,544.0
2020-09-05 03:00:00+01:00,378.0,1873.0,7.0,295.0,34.0,0.0,11.0,181.0,1.0,0.0,1.0,33.0,0.0,2.0,516.0
2020-09-05 04:00:00+01:00,386.0,1730.0,11.0,295.0,33.0,0.0,10.0,270.0,2.0,0.0,1.0,33.0,0.0,4.0,429.0
2020-09-05 05:00:00+01:00,378.0,1765.0,10.0,295.0,16.0,0.0,11.0,271.0,2.0,0.0,1.0,32.0,0.0,3.0,422.0
2020-09-05 06:00:00+01:00,383.0,1747.0,10.0,295.0,16.0,0.0,10.0,415.0,2.0,1.0,1.0,33.0,0.0,1.0,391.0
2020-09-05 07:00:00+01:00,389.0,1710.0,7.0,295.0,14.0,36.0,10.0,898.0,1.0,32.0,1.0,33.0,20.0,1.0,436.0
2020-09-05 08:00:00+01:00,380.0,1810.0,5.0,295.0,13.0,0.0,10.0,818.0,1.0,95.0,1.0,33.0,171.0,1.0,400.0
2020-09-05 09:00:00+01:00,378.0,1914.0,5.0,295.0,13.0,0.0,10.0,774.0,1.0,64.0,1.0,33.0,351.0,1.0,328.0
2020-09-05 10:00:00+01:00,380.0,1871.0,5.0,295.0,13.0,22.0,10.0,593.0,1.0,39.0,1.0,33.0,476.0,4.0,248.0
2020-09-05 11:00:00+01:00,380.0,1927.0,5.0,295.0,12.0,221.0,9.0,552.0,2.0,32.0,1.0,33.0,552.0,0.0,185.0
2020-09-05 12:00:00+01:00,387.0,1869.0,5.0,295.0,12.0,74.0,10.0,585.0,1.0,2.0,1.0,33.0,585.0,9.0,107.0
2020-09-05 13:00:00+01:00,381.0,1763.0,5.0,295.0,13.0,5.0,10.0,76.0,2.0,32.0,1.0,33.0,590.0,16.0,102.0
2020-09-05 14:00:00+01:00,381.0,1649.0,5.0,295.0,13.0,0.0,10.0,125.0,2.0,0.0,1.0,33.0,581.0,20.0,150.0
2020-09-05 15:00:00+01:00,387.0,1492.0,6.0,295.0,13.0,0.0,9.0,41.0,2.0,0.0,1.0,33.0,544.0,25.0,255.0
2020-09-05 16:00:00+01:00,378.0,1715.0,5.0,295.0,12.0,2.0,3.0,198.0,2.0,0.0,1.0,33.0,471.0,25.0,331.0
2020-09-05 17:00:00+01:00,383.0,1713.0,5.0,295.0,14.0,311.0,2.0,187.0,2.0,0.0,1.0,34.0,356.0,25.0,482.0
2020-09-05 18:00:00+01:00,386.0,1778.0,5.0,295.0,12.0,471.0,2.0,69.0,2.0,1.0,1.0,34.0,180.0,22.0,726.0
2020-09-05 19:00:00+01:00,391.0,1724.0,5.0,295.0,11.0,1143.0,1.0,108.0,1.0,66.0,1.0,34.0,23.0,25.0,1015.0
2020-09-05 20:00:00+01:00,393.0,1813.0,6.0,295.0,12.0,686.0,1.0,115.0,2.0,115.0,1.0,33.0,0.0,25.0,1284.0
2020-09-05 21:00:00+01:00,393.0,1768.0,5.0,295.0,13.0,664.0,2.0,121.0,1.0,40.0,1.0,33.0,0.0,25.0,1164.0
2020-09-05 22:00:00+01:00,396.0,1690.0,5.0,295.0,13.0,143.0,17.0,61.0,2.0,1.0,1.0,34.0,0.0,25.0,1102.0
2020-09-05 23:00:00+01:00,394.0,1176.0,7.0,295.0,13.0,0.0,144.0,52.0,2.0,1.0,1.0,33.0,0.0,25.0,1062.0
2020-09-06 00:00:00+01:00,398.0,888.0,13.0,295.0,13.0,0.0,381.0,14.0,2.0,31.0,1.0,34.0,0.0,25.0,1293.0
2020-09-06 01:00:00+01:00,390.0,816.0,12.0,295.0,12.0,0.0,623.0,13.0,2.0,32.0,1.0,33.0,0.0,25.0,1631.0
2020-09-06 02:00:00+01:00,375.0,644.0,10.0,295.0,13.0,0.0,806.0,14.0,2.0,1.0,1.0,32.0,0.0,24.0,1802.0
2020-09-06 03:00:00+01:00,378.0,675.0,8.0,295.0,13.0,0.0,686.0,44.0,2.0,0.0,1.0,31.0,0.0,20.0,1860.0
2020-09-06 04:00:00+01:00,378.0,683.0,8.0,295.0,12.0,0.0,188.0,112.0,2.0,0.0,1.0,32.0,0.0,19.0,1990.0
2020-09-06 05:00:00+01:00,381.0,768.0,7.0,295.0,12.0,19.0,336.0,15.0,2.0,0.0,1.0,33.0,0.0,19.0,1907.0
2020-09-06 06:00:00+01:00,378.0,663.0,7.0,295.0,13.0,0.0,743.0,19.0,2.0,1.0,1.0,32.0,0.0,17.0,1828.0
2020-09-06 07:00:00+01:00,379.0,622.0,7.0,295.0,12.0,0.0,294.0,116.0,2.0,0.0,1.0,32.0,18.0,21.0,1802.0
2020-09-06 08:00:00+01:00,380.0,673.0,7.0,295.0,12.0,0.0,304.0,79.0,2.0,51.0,1.0,33.0,167.0,19.0,1767.0
2020-09-06 09:00:00+01:00,380.0,681.0,8.0,295.0,12.0,0.0,929.0,58.0,2.0,11.0,1.0,32.0,350.0,18.0,1477.0
2020-09-06 10:00:00+01:00,379.0,717.0,7.0,295.0,11.0,0.0,974.0,82.0,2.0,9.0,1.0,32.0,473.0,13.0,1050.0
2020-09-06 11:00:00+01:00,376.0,709.0,7.0,295.0,11.0,0.0,825.0,114.0,2.0,9.0,1.0,32.0,547.0,9.0,623.0
2020-09-06 12:00:00+01:00,374.0,692.0,8.0,295.0,11.0,86.0,1072.0,70.0,2.0,1.0,1.0,32.0,580.0,9.0,273.0
2020-09-06 13:00:00+01:00,371.0,576.0,8.0,295.0,11.0,0.0,1072.0,147.0,2.0,0.0,1.0,32.0,587.0,11.0,149.0
2020-09-06 14:00:00+01:00,366.0,628.0,8.0,295.0,11.0,0.0,1458.0,181.0,2.0,0.0,1.0,32.0,576.0,16.0,156.0
2020-09-06 15:00:00+01:00,368.0,574.0,8.0,295.0,11.0,0.0,140.0,194.0,1.0,0.0,1.0,32.0,536.0,18.0,205.0
2020-09-06 16:00:00+01:00,366.0,607.0,8.0,295.0,12.0,0.0,324.0,107.0,1.0,0.0,1.0,33.0,457.0,25.0,293.0
2020-09-06 17:00:00+01:00,371.0,608.0,8.0,295.0,12.0,0.0,3.0,210.0,2.0,1.0,1.0,34.0,341.0,25.0,433.0
2020-09-06 18:00:00+01:00,364.0,701.0,8.0,295.0,12.0,19.0,3.0,516.0,1.0,34.0,1.0,33.0,168.0,24.0,575.0
2020-09-06 19:00:00+01:00,373.0,699.0,8.0,295.0,11.0,490.0,3.0,824.0,1.0,46.0,1.0,34.0,21.0,23.0,733.0
2020-09-06 20:00:00+01:00,376.0,683.0,8.0,295.0,11.0,772.0,2.0,925.0,1.0,160.0,1.0,34.0,0.0,1.0,844.0
2020-09-06 21:00:00+01:00,373.0,642.0,8.0,295.0,13.0,513.0,3.0,959.0,1.0,48.0,1.0,33.0,0.0,16.0,930.0
2020-09-06 22:00:00+01:00,369.0,609.0,8.0,295.0,11.0,117.0,3.0,569.0,1.0,64.0,1.0,33.0,0.0,17.0,949.0
2020-09-06 23:00:00+01:00,368.0,582.0,8.0,220.0,11.0,81.0,3.0,310.0,2.0,1.0,1.0,34.0,0.0,16.0,965.0
2020-09-07 00:00:00+01:00,371.0,586.0,12.0,219.0,12.0,46.0,10.0,246.0,2.0,0.0,1.0,34.0,0.0,17.0,1227.0
2020-09-07 01:00:00+01:00,373.0,578.0,14.0,295.0,15.0,0.0,321.0,210.0,2.0,0.0,1.0,34.0,0.0,14.0,1503.0
2020-09-07 02:00:00+01:00,375.0,632.0,15.0,220.0,13.0,0.0,288.0,229.0,2.0,0.0,1.0,34.0,0.0,8.0,1616.0
2020-09-07 03:00:00+01:00,378.0,755.0,18.0,150.0,12.0,44.0,309.0,55.0,2.0,0.0,1.0,34.0,0.0,7.0,1665.0
2020-09-07 04:00:00+01:00,376.0,1051.0,13.0,220.0,12.0,22.0,196.0,233.0,2.0,0.0,1.0,33.0,0.0,5.0,1812.0
2020-09-07 05:00:00+01:00,370.0,1756.0,1.0,295.0,12.0,0.0,199.0,23.0,2.0,47.0,1.0,33.0,0.0,0.0,1913.0
2020-09-07 06:00:00+01:00,370.0,2583.0,2.0,295.0,11.0,51.0,14.0,92.0,2.0,1.0,1.0,32.0,0.0,0.0,2017.0
2020-09-07 07:00:00+01:00,375.0,3174.0,0.0,295.0,11.0,0.0,3.0,292.0,1.0,0.0,1.0,34.0,18.0,0.0,2102.0
2020-09-07 08:00:00+01:00,370.0,3561.0,0.0,295.0,12.0,82.0,3.0,276.0,2.0,10.0,1.0,34.0,163.0,0.0,2079.0
2020-09-07 09:00:00+01:00,370.0,3396.0,0.0,295.0,12.0,94.0,3.0,354.0,1.0,10.0,1.0,34.0,345.0,1.0,1931.0
2020-09-07 10:00:00+01:00,366.0,3439.0,0.0,295.0,12.0,8.0,3.0,396.0,2.0,9.0,1.0,35.0,470.0,0.0,1771.0
2020-09-07 11:00:00+01:00,372.0,3498.0,0.0,295.0,13.0,0.0,4.0,280.0,2.0,41.0,1.0,33.0,544.0,0.0,1586.0
2020-09-07 12:00:00+01:00,375.0,3327.0,0.0,295.0,12.0,45.0,3.0,212.0,2.0,31.0,1.0,33.0,576.0,1.0,1438.0
2020-09-07 13:00:00+01:00,354.0,3504.0,0.0,295.0,11.0,0.0,5.0,79.0,2.0,31.0,1.0,30.0,583.0,2.0,1350.0
2020-09-07 14:00:00+01:00,352.0,3540.0,0.0,295.0,12.0,0.0,63.0,28.0,2.0,31.0,1.0,27.0,572.0,3.0,1222.0
2020-09-07 15:00:00+01:00,358.0,3529.0,0.0,295.0,11.0,0.0,4.0,25.0,2.0,67.0,1.0,26.0,536.0,4.0,1119.0
2020-09-07 16:00:00+01:00,372.0,3454.0,0.0,230.0,12.0,52.0,3.0,25.0,2.0,57.0,1.0,31.0,462.0,3.0,1091.0
2020-09-07 17:00:00+01:00,377.0,3440.0,0.0,160.0,12.0,72.0,3.0,230.0,2.0,32.0,1.0,33.0,345.0,3.0,1191.0
2020-09-07 18:00:00+01:00,382.0,3421.0,0.0,230.0,14.0,220.0,2.0,305.0,2.0,32.0,1.0,33.0,166.0,10.0,1503.0
2020-09-07 19:00:00+01:00,381.0,3484.0,0.0,294.0,16.0,418.0,2.0,331.0,2.0,41.0,1.0,36.0,19.0,13.0,2051.0
2020-09-07 20:00:00+01:00,377.0,3554.0,0.0,288.0,16.0,546.0,3.0,372.0,2.0,163.0,1.0,35.0,0.0,11.0,2658.0
2020-09-07 21:00:00+01:00,380.0,3385.0,0.0,295.0,21.0,7.0,70.0,89.0,2.0,43.0,1.0,35.0,0.0,5.0,2983.0
2020-09-07 22:00:00+01:00,379.0,3289.0,1.0,295.0,21.0,0.0,213.0,19.0,2.0,1.0,1.0,34.0,0.0,2.0,3102.0
2020-09-07 23:00:00+01:00,381.0,2946.0,4.0,295.0,21.0,0.0,188.0,18.0,2.0,0.0,1.0,35.0,0.0,2.0,3150.0
2020-09-08 00:00:00+01:00,378.0,2414.0,5.0,275.0,22.0,0.0,466.0,17.0,2.0,0.0,1.0,35.0,0.0,10.0,3048.0
2020-09-08 01:00:00+01:00,378.0,2309.0,5.0,195.0,23.0,0.0,820.0,15.0,2.0,0.0,1.0,35.0,0.0,10.0,3219.0
2020-09-08 02:00:00+01:00,376.0,1992.0,5.0,150.0,24.0,0.0,1445.0,15.0,2.0,1.0,1.0,35.0,0.0,19.0,3356.0
2020-09-08 03:00:00+01:00,373.0,2060.0,4.0,150.0,21.0,0.0,1034.0,14.0,2.0,0.0,1.0,33.0,0.0,18.0,3247.0
2020-09-08 04:00:00+01:00,372.0,2321.0,5.0,257.0,12.0,0.0,618.0,14.0,2.0,0.0,1.0,33.0,0.0,7.0,3184.0
2020-09-08 05:00:00+01:00,372.0,2676.0,5.0,346.0,17.0,0.0,6.0,149.0,2.0,0.0,1.0,34.0,0.0,7.0,3180.0
2020-09-08 06:00:00+01:00,372.0,2902.0,2.0,369.0,17.0,60.0,3.0,34.0,2.0,0.0,1.0,34.0,0.0,7.0,3180.0
2020-09-08 07:00:00+01:00,373.0,3261.0,0.0,445.0,19.0,106.0,5.0,78.0,1.0,0.0,1.0,36.0,17.0,12.0,3121.0
2020-09-08 08:00:00+01:00,373.0,3627.0,0.0,495.0,20.0,0.0,187.0,162.0,1.0,60.0,1.0,35.0,165.0,11.0,3049.0
2020-09-08 09:00:00+01:00,368.0,3520.0,0.0,657.0,7.0,46.0,148.0,118.0,2.0,10.0,1.0,35.0,353.0,6.0,2650.0
2020-09-08 10:00:00+01:00,362.0,3510.0,0.0,707.0,7.0,0.0,178.0,150.0,2.0,0.0,1.0,34.0,483.0,3.0,2300.0
2020-09-08 11:00:00+01:00,362.0,3543.0,0.0,802.0,8.0,0.0,87.0,162.0,2.0,1.0,1.0,34.0,560.0,1.0,1846.0
2020-09-08 12:00:00+01:00,372.0,3487.0,0.0,853.0,7.0,0.0,3.0,302.0,2.0,31.0,1.0,35.0,589.0,0.0,1267.0
2020-09-08 13:00:00+01:00,375.0,3545.0,0.0,802.0,7.0,0.0,3.0,191.0,2.0,31.0,1.0,35.0,595.0,1.0,802.0
2020-09-08 14:00:00+01:00,368.0,3557.0,0.0,875.0,7.0,0.0,5.0,100.0,2.0,31.0,1.0,35.0,582.0,2.0,526.0
2020-09-08 15:00:00+01:00,374.0,3549.0,0.0,876.0,8.0,0.0,6.0,42.0,2.0,43.0,1.0,35.0,535.0,4.0,418.0
2020-09-08 16:00:00+01:00,369.0,3524.0,0.0,876.0,7.0,1.0,3.0,81.0,2.0,42.0,1.0,35.0,459.0,7.0,382.0
2020-09-08 17:00:00+01:00,359.0,3576.0,0.0,876.0,8.0,10.0,3.0,214.0,2.0,31.0,1.0,36.0,323.0,6.0,332.0
2020-09-08 18:00:00+01:00,368.0,3545.0,0.0,876.0,8.0,224.0,2.0,393.0,1.0,34.0,1.0,36.0,148.0,8.0,311.0
2020-09-08 19:00:00+01:00,368.0,3510.0,0.0,876.0,13.0,1591.0,1.0,726.0,1.0,200.0,1.0,36.0,16.0,9.0,373.0
2020-09-08 20:00:00+01:00,364.0,3537.0,0.0,876.0,15.0,1578.0,1.0,717.0,1.0,208.0,1.0,36.0,0.0,10.0,545.0
