,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other
7243,1.0746958878371515e-12,3315.904340593959,126.81770633890206,882.7119217109044,90.99953451135463,6.821210263296962e-13
7244,1.0693668173189508e-12,3246.6237507857745,2.2851054382044822e-11,941.1212818780676,108.10014867575089,6.536993168992922e-13
7245,1.0889067425523535e-12,3302.2939503295047,4.074409212795338e-12,682.4162543727498,64.59749079774681,7.105427357601002e-13
7246,1.1226575225009583e-12,3459.2371956262355,3.9823717240539125e-12,362.45056625982374,1.3699263945454732e-11,6.821210263296962e-13
7247,1.0480505352461478e-12,3323.0330983755007,4.035305076199869e-12,206.56730724276042,9.858704130838447e-12,6.679101716144942e-13
7248,1.13509202037676e-12,3026.464356049019,4.026660678068533e-12,278.0266827909995,9.863620445589583e-12,6.252776074688882e-13
7249,1.0871303857129533e-12,3042.4643560488967,4.025139542420536e-12,270.02668279087715,9.811375561823155e-12,6.536993168992922e-13
7250,1.0462741784067475e-12,3030.4643560488694,4.01212440007126e-12,273.02668279084986,9.835620653434601e-12,6.679101716144942e-13
7251,1.1048939541069558e-12,3025.4643560488666,4.066360204287023e-12,255.02668279084727,9.866537491534655e-12,5.826450433232822e-13
7252,1.1155520951433573e-12,3016.4643560488744,4.058887720283927e-12,255.02668279085484,9.859572197307848e-12,6.394884621840902e-13
7253,1.1386447340555605e-12,3011.4643560489085,3.971586568733004e-12,261.0266827908888,9.853141143701533e-12,6.394884621840902e-13
7254,1.1386447340555605e-12,3202.1243000637405,3.987351247791704e-12,299.2914989552037,9.829710830022709e-12,6.536993168992922e-13
7255,1.0818013151947525e-12,3179.785991707632,135.15138130189138,455.682592945101,63.48574603293604,6.821210263296962e-13
7256,1.1386447340555605e-12,3110.5618542722245,228.51964367214123,608.6951853220249,65.24909116030038,6.252776074688882e-13
7257,1.0746958878371515e-12,3219.8298043765967,231.8304026360918,519.2887736430627,82.90922564674521,6.394884621840902e-13
7258,1.1119993814645568e-12,3215.6828895597637,194.62764899931165,527.7168654328101,88.08679050259241,5.826450433232822e-13
7259,1.113775738303957e-12,3180.6734306562666,178.90365414768894,575.8123866752001,86.43151872963142,6.536993168992922e-13
7260,1.1333156635373598e-12,3176.340964654868,165.7048801516123,588.6972310990549,85.31717294418775,6.110667527536862e-13
7261,1.1048939541069558e-12,3171.164038210099,120.21288390809094,578.210687423578,81.93007566407528,5.968558980384842e-13
7262,1.1031175972675555e-12,3237.8855895758306,4.086372733247412e-12,642.6700235110178,84.95043142426834,5.968558980384842e-13
7263,1.106670310946356e-12,3441.2434851753383,4.055655117296553e-12,523.8277260559219,47.35029892221825,6.536993168992922e-13
7264,1.120881165661558e-12,3368.9116721747328,4.048301624481887e-12,733.4028347962284,59.95427637034377,6.252776074688882e-13
7265,1.1013412404281553e-12,3399.891269714293,3.957964164746919e-12,1066.6080936740989,84.83023465825337,5.968558980384842e-13
7266,1.1048939541069558e-12,3464.674370645102,4.005431403220072e-12,1102.8566434629565,81.59183108438575,6.110667527536862e-13
7267,1.106670310946356e-12,3485.1495939784677,4.048077845153486e-12,980.5608769159687,82.34680054828053,6.394884621840902e-13
7268,1.0480505352461478e-12,3561.9858313660075,4.0592581379561565e-12,757.226305045166,30.88824476577676,6.394884621840902e-13
7269,1.1102230246251565e-12,3531.235119646284,4.054455556012915e-12,515.338644943009,2.3778312652211753e-11,6.252776074688882e-13
7270,1.0871303857129533e-12,3343.4643560500785,4.06926445664646e-12,425.0266827920579,9.87748159089405e-12,6.536993168992922e-13
7271,1.1048939541069558e-12,3236.4643560490867,4.047170801615985e-12,384.0266827910668,9.808544764160904e-12,6.252776074688882e-13
7272,1.1297629498585593e-12,3210.464356048873,4.057905704166198e-12,531.0266827908528,9.841633530262989e-12,6.536993168992922e-13
7273,1.0373923942097463e-12,3193.4643560488653,4.048274465217466e-12,340.0266827908449,9.872254598010388e-12,6.252776074688882e-13
7274,1.1048939541069558e-12,3190.464356048856,3.984244032785578e-12,259.0266827908367,9.842845614081719e-12,6.536993168992922e-13
7275,1.1297629498585593e-12,3139.464356048856,4.036843559082626e-12,231.02668279083673,9.882603145116436e-12,6.110667527536862e-13
7276,1.1315393066979595e-12,3090.4643560488566,4.057757222678676e-12,242.02668279083704,9.8312262736093e-12,6.252776074688882e-13
7277,1.0871303857129533e-12,3222.4643560488953,3.9858568377272585e-12,251.0266827908757,9.871774838549063e-12,6.110667527536862e-13
7278,1.113775738303957e-12,3248.3353232404693,3.982404250119087e-12,295.6296967040332,9.854427603789295e-12,6.536993168992922e-13
7279,1.1315393066979595e-12,3314.3022161727135,4.031849507035723e-12,585.9023872125557,9.829217301193793e-12,6.252776074688882e-13
7280,1.1191048088221578e-12,3318.7320296589705,4.032534722808734e-12,690.098824555318,1.7280399333685637e-11,6.536993168992922e-13
7281,1.0675904604795505e-12,3349.759215647014,4.049139495920784e-12,573.4682473079675,66.66054786184196,6.252776074688882e-13
7282,1.1315393066979595e-12,3273.53470595639,3.973821272040823e-12,558.7950993962218,65.22682013052794,6.536993168992922e-13
7283,1.092459456231154e-12,3329.9394504754446,3.963802376605319e-12,607.6212534662156,9.904135671312542e-12,6.110667527536862e-13
7284,1.1262102361797588e-12,3323.238358605341,4.08904680948563e-12,581.8712199820278,9.856442918787511e-12,6.252776074688882e-13
7285,1.1013412404281553e-12,3249.9209430113433,4.057273614299639e-12,556.7300015304919,9.831807243343427e-12,6.110667527536862e-13
7286,1.0746958878371515e-12,3348.3854624931237,4.430233957464225e-12,471.0385644069877,9.860094511704443e-12,6.110667527536862e-13
7287,1.0818013151947525e-12,3479.515249734327,4.030036721003327e-12,409.5610816641197,9.853642207735547e-12,5.826450433232822e-13
7288,1.0818013151947525e-12,3538.749504522228,4.085990226720959e-12,608.0463845396921,1.454480980100925e-11,6.536993168992922e-13
7289,1.0746958878371515e-12,3482.3396830854176,4.007449753984371e-12,920.1762273801029,48.9025408787245,6.394884621840902e-13
7290,9.947598300641403e-13,3462.900787337781,4.1159541053215065e-12,882.6497028772385,76.83734218156252,6.679101716144942e-13
7291,1.0089706847793423e-12,3485.1406677970663,4.091094650549021e-12,828.9767856365356,27.383398295784353,6.821210263296962e-13
7292,1.1102230246251565e-12,3521.138310243127,4.033425503313648e-12,693.6298892322307,1.1459277970971016e-11,6.394884621840902e-13
7293,1.0835776720341528e-12,3520.3143367675084,4.0309153584439095e-12,499.207176638319,3.3718805525495554e-11,6.394884621840902e-13
7294,1.0302869668521453e-12,3318.4643560496133,3.991878984484221e-12,399.02668279159326,1.3010037491767434e-11,6.110667527536862e-13
7295,1.0160761121369433e-12,3291.4643560505733,4.060856035117966e-12,276.02668279255414,9.835085545452371e-12,6.252776074688882e-13
7296,1.0018652574217413e-12,3050.464356049115,3.99730070007806e-12,166.02668279109605,9.84708750087146e-12,5.968558980384842e-13
7297,1.0764722446765518e-12,2972.464356048891,3.9360207259274416e-12,229.02668279087192,9.87778852852908e-12,6.394884621840902e-13
7298,1.0249578963339445e-12,2940.4643560488803,4.000833464436887e-12,230.02668279086112,9.819112753786663e-12,5.968558980384842e-13
7299,1.0746958878371515e-12,2924.4643560488807,4.074112249820294e-12,234.02668279086126,9.822791560178123e-12,6.252776074688882e-13
7300,1.106670310946356e-12,2913.4643560488885,3.975953030352364e-12,236.0266827908687,9.87202756607547e-12,6.679101716144942e-13
7301,1.127986593019159e-12,2930.46435604895,4.002749791776755e-12,237.02668279093052,9.862174282521813e-12,6.536993168992922e-13
7302,1.1031175972675555e-12,3106.0034982496504,4.030783519459735e-12,313.3932605678341,9.892420216317532e-12,6.536993168992922e-13
7303,1.1439738045737613e-12,3142.862821044255,4.047730033096553e-12,638.0931553216551,54.44857106851583,6.394884621840902e-13
7304,1.1226575225009583e-12,3151.4107555795254,4.014707837007858e-12,722.9699179507601,80.51708157815504,5.684341886080801e-13
7305,1.078248601515952e-12,3128.626832776796,4.044484365473e-12,708.1133306309692,83.18319785261458,6.821210263296962e-13
7306,1.1155520951433573e-12,3130.8483670193923,3.94129433950452e-12,680.4762556708596,85.59627615339858,6.110667527536862e-13
7307,1.1368683772161603e-12,3145.8608571907416,4.007482713730415e-12,657.9973339717984,79.94108321953078,6.252776074688882e-13
7308,1.0871303857129533e-12,3128.980637379212,4.046431592574784e-12,653.3072103600506,83.03067693165477,6.679101716144942e-13
7309,1.0480505352461478e-12,3081.279638075394,3.965855421839137e-12,645.9695490679824,84.86479079098592,6.536993168992922e-13
7310,1.0906830993917538e-12,3144.459875316219,4.054287287835745e-12,611.6590194352692,82.15442256744416,6.252776074688882e-13
7311,1.1315393066979595e-12,3194.3400381018023,4.041652429398468e-12,642.9229548515669,81.58471553430644,6.110667527536862e-13
7312,1.120881165661558e-12,3212.8352153533647,3.975070272943526e-12,894.3900088175462,83.61499055045317,6.394884621840902e-13
7313,1.0889067425523535e-12,3156.1163622026124,3.971022295712334e-12,1168.4172143428877,78.89427962406042,6.679101716144942e-13
7314,1.1368683772161603e-12,3163.826061449748,4.013243730394134e-12,1157.5295853959676,81.89042920523391,6.394884621840902e-13
7315,1.1084466677857563e-12,3117.8963918384557,4.038963608010704e-12,1102.7385025072676,81.08192063235033,6.252776074688882e-13
7316,1.1119993814645568e-12,3046.4368151309027,4.0082524972728795e-12,1019.9908621129592,91.39633187558772,6.252776074688882e-13
7317,1.120881165661558e-12,3155.4921857433146,4.024987808326497e-12,771.006387011145,2.163957901757385e-11,6.536993168992922e-13
7318,1.0746958878371515e-12,3052.337545395334,3.9913497854038305e-12,696.571847936219,9.828301800879347e-12,6.394884621840902e-13
7319,1.0054179711005418e-12,2984.005686662926,3.960616556941687e-12,462.1255418410421,9.897026232406902e-12,6.110667527536862e-13
7320,1.1297629498585593e-12,3016.464356048941,3.962618102572313e-12,301.02668279092137,9.826899005898476e-12,6.252776074688882e-13
7321,1.0977885267493548e-12,2916.464356048885,4.076908786693895e-12,288.0266827908654,9.852097328059972e-12,6.679101716144942e-13
7322,1.0729195309977513e-12,2928.4643560488735,4.078185814222757e-12,278.026682790854,9.845900299492588e-12,6.110667527536862e-13
7323,1.120881165661558e-12,2933.4643560488644,4.02227583922235e-12,274.0266827908448,9.885768202308465e-12,6.394884621840902e-13
7324,1.1386447340555605e-12,2950.464356048863,4.075750262462485e-12,272.02668279084355,9.835778784321458e-12,6.323830348264892e-13
7325,1.0746958878371515e-12,2887.464356048892,4.044227517978338e-12,295.02668279087254,9.813662361045361e-12,6.536993168992922e-13
7326,1.142197447734361e-12,3055.3553869046405,3.992943128916515e-12,326.274585180334,9.825003657870646e-12,6.536993168992922e-13
7327,9.983125437429408e-13,3097.9109441212777,4.0890329316978224e-12,614.0420164669365,21.91685378736848,6.821210263296962e-13
7328,1.1404210908949608e-12,3129.702359740311,3.97624988490719e-12,703.8320311981348,22.539144546362998,6.536993168992922e-13
7329,1.120881165661558e-12,3180.336798562659,4.033666629876809e-12,711.9006076023079,23.11463817215492,6.536993168992922e-13
7330,1.0800249583553523e-12,3123.6272984702,4.001502254546985e-12,743.5267091236209,9.884705901019863e-12,6.110667527536862e-13
7331,1.1173284519827575e-12,3138.854467921878,3.996590818705625e-12,761.0574373188277,9.859499935233051e-12,6.252776074688882e-13
7332,1.0871303857129533e-12,3155.521399166022,3.927937836101236e-12,760.4003566046516,9.855221673460424e-12,6.252776074688882e-13
7333,1.120881165661558e-12,3171.0817132291563,4.025433632259823e-12,733.5221689891202,9.859661698197186e-12,6.679101716144942e-13
7334,1.1244338793403585e-12,3163.07482235973,4.061905325980497e-12,706.3441300425533,9.840532035065852e-12,6.394884621840902e-13
7335,1.1084466677857563e-12,3150.1940631245966,3.965865830179993e-12,754.107675739957,1.780975367182691e-11,6.679101716144942e-13
7336,1.1102230246251565e-12,3160.4282914419045,4.100433534381942e-12,923.8428061000704,79.6123324625068,6.252776074688882e-13
7337,1.0835776720341528e-12,3141.501076594004,4.0042058210842946e-12,1204.475573646828,78.34397545088777,6.110667527536862e-13
7338,1.13509202037676e-12,3180.186302798992,4.020423750861202e-12,1225.0223550530502,82.84583553252119,6.536993168992922e-13
7339,1.0444978215673473e-12,3123.4769316317706,3.956745521505045e-12,1160.7764748277405,82.85567170634764,6.536993168992922e-13
7340,1.1191048088221578e-12,3062.011942276936,4.061324627296914e-12,1010.6407969274488,93.47348808513676,5.968558980384842e-13
7341,1.0462741784067475e-12,3131.436519413317,4.123181830684164e-12,814.9109814844028,74.01552902351096,6.252776074688882e-13
7342,1.092459456231154e-12,3268.9684071996135,4.016682819685258e-12,401.62109098544556,11.684452224037294,6.394884621840902e-13
7343,1.1368683772161603e-12,3166.4212879524143,4.025740678315071e-12,301.8415147031536,9.826958691228072e-12,5.968558980384842e-13
7344,1.0942358130705543e-12,3078.9525394640746,4.019572868996235e-12,275.58859964873915,9.863189258385585e-12,6.821210263296962e-13
7345,1.0942358130705543e-12,3006.4643560490226,3.991234697343221e-12,264.0266827910028,9.860872806233961e-12,6.536993168992922e-13
7346,1.0871303857129533e-12,2967.46435604889,3.959159335011758e-12,344.02668279087004,9.815145441197104e-12,6.252776074688882e-13
7347,1.0764722446765518e-12,3016.4643560488944,3.9379385169402426e-12,291.0266827908747,9.842139961097757e-12,5.968558980384842e-13
7348,1.1102230246251565e-12,2988.464356048902,4.031964486676115e-12,296.0266827908827,9.901738933990045e-12,6.394884621840902e-13
7349,1.1244338793403585e-12,3003.464356048906,3.989901074460955e-12,340.0266827908865,9.835881078796432e-12,6.110667527536862e-13
7350,1.0480505352461478e-12,3006.464356049005,4.016573044215294e-12,333.02668279098526,9.870832666861173e-12,6.679101716144942e-13
7351,1.1155520951433573e-12,2992.344759429066,3.9868987018049085e-12,511.1040251539168,9.863542274612946e-12,6.252776074688882e-13
7352,1.0729195309977513e-12,3103.4241614949506,3.9423499187396516e-12,603.1858978288844,9.867971023647115e-12,6.536993168992922e-13
7353,1.0693668173189508e-12,3102.657463070077,4.049333784950093e-12,633.4807134143059,9.810365193818615e-12,6.252776074688882e-13
7354,1.13509202037676e-12,3071.53567223071,3.997344989736806e-12,677.0620808242678,9.901746089724384e-12,6.821210263296962e-13
7355,1.1315393066979595e-12,3063.7208452844766,3.968696031531049e-12,663.4401737954248,9.841604961535744e-12,6.963318810448982e-13
7356,1.1048939541069558e-12,2895.46435604901,3.984533514765631e-12,898.0266827909893,9.813211820832585e-12,6.821210263296962e-13
7357,1.1013412404281553e-12,2932.4643560490113,3.9582468704633944e-12,858.0266827909905,9.848426544764588e-12,5.968558980384842e-13
7358,1.0889067425523535e-12,2921.4643560490467,3.966788269388344e-12,796.0266827910261,9.848962520108556e-12,5.826450433232822e-13
7359,1.0764722446765518e-12,2956.4643560489703,4.0121753575733665e-12,746.0266827909498,9.865178877792313e-12,6.536993168992922e-13
7360,1.1297629498585593e-12,2989.464356049617,3.997960003419149e-12,866.026682791596,9.873834822676786e-12,6.252776074688882e-13
7361,1.085354028873553e-12,3120.1591319463873,3.932004027928926e-12,997.5218801950087,22.249920031548328,5.826450433232822e-13
7362,1.1226575225009583e-12,3171.4947569780347,4.047998047873591e-12,992.2076182381476,25.77401211140119,5.968558980384842e-13
7363,1.13509202037676e-12,3138.1687876981896,4.024747549125074e-12,890.0157258373245,18.999053089194035,6.252776074688882e-13
7364,1.0889067425523535e-12,3129.1021461651303,3.9851394753598335e-12,822.7565637562327,1.4786394331167685e-11,6.821210263296962e-13
7365,1.1333156635373598e-12,3050.157380057437,4.023708232922529e-12,772.2262989233818,1.9106494164589094e-11,6.110667527536862e-13
7366,1.1084466677857563e-12,3025.4643560492004,3.984469817887998e-12,791.0266827911792,9.834662706605102e-12,6.394884621840902e-13
7367,1.1262102361797588e-12,2956.464356048963,3.949138271171909e-12,552.0266827909429,9.861507118714974e-12,6.963318810448982e-13
7368,1.0373923942097463e-12,2892.464356048948,4.029258534894026e-12,422.0266827909277,9.827687491928416e-12,6.536993168992922e-13
7369,1.106670310946356e-12,2918.4643560488985,3.9720654066224825e-12,391.02668279087845,9.847213105693142e-12,6.679101716144942e-13
7370,1.1244338793403585e-12,2911.464356048871,4.032393180215116e-12,324.0266827908514,9.83594423357298e-12,6.679101716144942e-13
7371,1.0409451078885468e-12,2895.464356048869,4.015307400809243e-12,247.0266827908494,9.845356951573847e-12,6.394884621840902e-13
7372,1.0604850331219495e-12,2887.464356048867,4.0693887062154266e-12,263.02668279084764,9.875728652821575e-12,5.826450433232822e-13
7373,1.078248601515952e-12,2882.464356048873,4.013214023254608e-12,329.02668279085316,9.852189159983982e-12,6.110667527536862e-13
7374,1.1315393066979595e-12,2911.4643560488753,3.973883288405089e-12,379.02668279085526,9.8526908745393e-12,6.679101716144942e-13
7375,1.1333156635373598e-12,3002.464356048883,4.021897886345022e-12,563.0266827908627,9.839763769406429e-12,6.181721801112872e-13
7376,1.1191048088221578e-12,3017.4643560489003,3.95671223649835e-12,794.0266827908799,9.854053499829679e-12,6.252776074688882e-13
7377,1.085354028873553e-12,3026.4643560489376,3.967345495094893e-12,877.0266827909172,9.875054279070289e-12,6.679101716144942e-13
7378,1.113775738303957e-12,3028.4643560492764,3.9720641055798755e-12,770.0266827912559,9.859345002742603e-12,6.110667527536862e-13
7379,1.1297629498585593e-12,3023.464356049279,4.06067302179125e-12,743.0266827912583,9.815672309242823e-12,5.968558980384842e-13
7380,1.0729195309977513e-12,3007.4643560491386,4.062243813898747e-12,753.026682791118,9.847740190579296e-12,6.110667527536862e-13
7381,1.1191048088221578e-12,3015.4643560489167,4.005171194698676e-12,861.0266827908963,9.873017334238732e-12,6.536993168992922e-13
7382,1.106670310946356e-12,3034.464356048921,3.989958157705337e-12,778.026682790901,9.819112591156337e-12,6.679101716144942e-13
7383,1.078248601515952e-12,3005.4643560489085,3.9932912662341e-12,791.0266827908878,9.829683345497636e-12,6.536993168992922e-13
7384,1.1333156635373598e-12,3006.4643560490363,3.994316162547751e-12,864.0266827910152,9.86962741351613e-12,6.252776074688882e-13
7385,1.1262102361797588e-12,3163.8302526191824,4.04149630428563e-12,940.3950293653703,19.25839279628513,5.968558980384842e-13
7386,1.1119993814645568e-12,3156.0200715236656,4.035717073025413e-12,969.14606605843,22.62143335800549,6.252776074688882e-13
7387,1.1439738045737613e-12,3129.7090261931953,4.026401607959418e-12,964.1071548382535,22.19137624358587,5.968558980384842e-13
7388,1.0960121699099545e-12,3114.622850166299,3.955541189731848e-12,854.8702515705352,2.949462896140176e-11,6.252776074688882e-13
7389,1.0054179711005418e-12,3138.4038976573493,4.044421915427865e-12,808.4070435491889,1.4216183785720204e-11,6.252776074688882e-13
7390,1.1333156635373598e-12,3025.46435604954,3.986170280575324e-12,767.0266827915193,4.3861803078470984e-11,6.679101716144942e-13
7391,1.021405182655144e-12,3043.1730837292885,4.066391971410677e-12,429.965782761423,1.516653469479934e-11,6.821210263296962e-13
7392,1.127986593019159e-12,3017.4643560489744,4.0002426826731e-12,437.0266827909544,9.869538454727877e-12,5.968558980384842e-13
7393,1.0729195309977513e-12,3024.4643560488867,3.996429435212251e-12,410.0266827908668,9.848955201743892e-12,6.536993168992922e-13
7394,1.092459456231154e-12,2914.4643560488935,3.9802395320615025e-12,376.0266827908736,9.850507237153805e-12,6.110667527536862e-13
7395,1.1155520951433573e-12,2867.4643560488853,4.004000202142283e-12,330.0266827908659,9.871580170048994e-12,6.110667527536862e-13
7396,1.1102230246251565e-12,2921.4643560488853,3.984642043403097e-12,320.02668279086595,9.852222011309808e-12,6.679101716144942e-13
7397,1.0746958878371515e-12,2948.4643560488867,4.042739450496602e-12,486.02668279086663,9.846909529084846e-12,6.536993168992922e-13
7398,1.0835776720341528e-12,3005.464356048905,3.9673578007895505e-12,829.026682790884,9.866668408946982e-12,6.679101716144942e-13
7399,1.078248601515952e-12,3137.033471625421,4.048212286222874e-12,852.9827848395016,9.866794013768665e-12,6.394884621840902e-13
7400,1.0800249583553523e-12,3318.6098509814888,4.020226859746678e-12,849.0372600251874,9.88659154543825e-12,6.679101716144942e-13
7401,1.1048939541069558e-12,3323.5218076929573,4.007159187802145e-12,837.6524079630519,9.864548414229013e-12,6.821210263296962e-13
7402,1.1475265182525618e-12,3200.169305991655,4.085270316478429e-12,868.6159676923827,8.58703749539984,6.394884621840902e-13
7403,1.085354028873553e-12,2933.1308957455517,4.006968368219788e-12,945.3091515378815,80.86048641914762,6.394884621840902e-13
7404,1.1368683772161603e-12,2962.2516313375686,4.0812544316315424e-12,924.6686695504343,84.5882560134008,5.968558980384842e-13
7405,1.1439738045737613e-12,2968.40257024311,4.061941755173493e-12,913.4411101924121,84.98685879113172,6.963318810448982e-13
7406,1.1226575225009583e-12,2974.863434519138,4.084885207866762e-12,863.0198625538754,66.59378802260846,6.394884621840902e-13
7407,1.0746958878371515e-12,3012.7438588959326,4.042387952152282e-12,922.3933254309501,36.06338105952896,6.679101716144942e-13
7408,1.1119993814645568e-12,3034.4205179226988,79.44798164693799,1022.2261449627177,85.07219134243266,6.821210263296962e-13
7409,1.1475265182525618e-12,2907.761472166464,509.2158026947449,1040.5110214413537,87.808673150125,6.963318810448982e-13
7410,9.965361869035405e-13,3042.1687274949268,538.5194207397508,973.3327964241645,88.61705076757582,6.679101716144942e-13
7411,1.149302875091962e-12,3015.6724914772885,453.2874751341714,1013.0136126724759,85.02675564280455,6.110667527536862e-13
7412,1.1475265182525618e-12,2948.1846248467255,401.631814377998,993.6136646839924,91.98195693191545,6.110667527536862e-13
7413,1.085354028873553e-12,2943.1842619352283,164.81806756846134,981.1261738209555,96.22644725315479,6.252776074688882e-13
7414,1.1191048088221578e-12,2884.6224433069247,111.98414122791561,941.7444337848389,83.4270100206231,6.679101716144942e-13
7415,1.1048939541069558e-12,2917.384817182247,3.9623235248420485e-12,888.3988689824121,1.84456894203322e-11,6.252776074688882e-13
7416,1.113775738303957e-12,2870.888199283763,3.989740829379862e-12,500.00547383225313,9.815133948654076e-12,6.394884621840902e-13
7417,1.1119993814645568e-12,2700.9308872975394,4.057548351130147e-12,419.176615080687,9.871460636759477e-12,5.968558980384842e-13
7418,1.1191048088221578e-12,2746.4643560489576,3.967179070061416e-12,448.0266827909375,9.825001977357278e-12,6.536993168992922e-13
7419,1.0036416142611415e-12,2759.464356048967,4.003283761346704e-12,426.0266827909472,9.874177430563291e-12,6.536993168992922e-13
7420,1.1084466677857563e-12,2737.4643560489862,3.991554536984104e-12,474.026682790966,9.83356576505709e-12,6.536993168992922e-13
7421,1.0889067425523535e-12,2753.0667571793597,4.009953393641075e-12,472.33378996377513,9.840323868248735e-12,6.536993168992922e-13
7422,1.1475265182525618e-12,2955.2511333445573,3.9918762739787894e-12,829.0511087873886,2.6155078103329288e-11,6.536993168992922e-13
7423,1.1244338793403585e-12,2910.5811520606835,30.830209755550413,1046.7329807773056,86.11537093669904,6.110667527536862e-13
7424,1.0871303857129533e-12,3000.575921292477,140.07705174972983,1036.896378906997,88.64380417827162,6.536993168992922e-13
7425,1.0906830993917538e-12,3092.1015862272666,133.39898125537854,933.0025739518406,88.71959631724795,6.679101716144942e-13
7426,1.0764722446765518e-12,3074.8297430938783,135.7984682576329,812.9528186927915,86.92519667634804,6.679101716144942e-13
7427,1.1191048088221578e-12,3120.284299001948,112.54544599267118,768.0738979307399,87.0888126676382,6.252776074688882e-13
7428,1.1368683772161603e-12,3121.896495697134,3.962634040344248e-12,958.8931604299157,77.01337165519293,6.679101716144942e-13
7429,1.0942358130705543e-12,3112.918664198425,4.080106044690446e-12,907.9809711728733,77.09756307031165,6.394884621840902e-13
7430,1.1226575225009583e-12,3090.2393065708816,4.048605201090183e-12,869.2072556103788,76.87673044479251,7.105427357601002e-13
7431,1.1439738045737613e-12,3097.108237651604,4.011974780171457e-12,895.1190043863625,76.75560951064068,5.968558980384842e-13
7432,1.092459456231154e-12,3069.1924992856666,144.0074285817861,1028.0601833452642,75.41201847756874,6.679101716144942e-13
7433,1.149302875091962e-12,3059.1984063785767,403.56400115136825,1181.0631863626431,79.23087483271716,5.968558980384842e-13
7434,1.1031175972675555e-12,3053.903319690628,455.73706632004405,1184.7451815645397,82.01169083245915,6.394884621840902e-13
7435,1.1048939541069558e-12,3084.672968286656,343.72808770643076,1189.1066562214157,95.51503839976604,6.252776074688882e-13
7436,9.894307595459395e-13,3022.9287451820064,351.20033387197793,970.8143033324433,101.10167214764283,6.679101716144942e-13
7437,1.1297629498585593e-12,3053.093749954948,182.0445578345807,1004.766606045882,95.56161180675417,6.679101716144942e-13
7438,1.1226575225009583e-12,3013.6286852940043,29.827879099923223,961.5011875525714,87.25211141978761,6.679101716144942e-13
7439,1.1191048088221578e-12,3106.527219858362,4.055512869971523e-12,774.8908365944518,9.847178628064057e-12,6.679101716144942e-13
7440,1.0693668173189508e-12,2797.316637917283,3.967538103610835e-12,552.125905011996,9.886523891222687e-12,6.536993168992922e-13
7441,1.1368683772161603e-12,2540.2982420075455,3.96387284974653e-12,546.2359957318034,9.863739599408339e-12,6.536993168992922e-13
7442,1.1102230246251565e-12,2507.4643560491613,4.022538704039069e-12,535.0266827911415,9.825086978807601e-12,6.394884621840902e-13
7443,1.120881165661558e-12,2513.4643560490613,4.016843064766351e-12,528.0266827910405,9.839385274428014e-12,6.110667527536862e-13
7444,1.0551559626037488e-12,2516.464356050696,3.99586559587245e-12,505.0266827926758,9.854022274807112e-12,6.394884621840902e-13
7445,1.1119993814645568e-12,2558.889286366961,4.0202207882145125e-12,564.5035696736421,9.893599828281197e-12,6.394884621840902e-13
7446,1.071143174158351e-12,2699.9203936341723,4.700240197053063e-12,999.9262167798687,80.67972080328335,6.679101716144942e-13
7447,1.1084466677857563e-12,2695.3333673375137,131.40326020844105,1137.8593988830994,83.33240756455258,5.968558980384842e-13
7448,1.1475265182525618e-12,2762.975207216706,171.34782289802374,1223.4673107602675,87.31770270609022,6.394884621840902e-13
7449,1.113775738303957e-12,2739.8970220778256,205.36292702678918,1110.9972098498486,85.12625119757993,6.536993168992922e-13
7450,9.876544027065393e-13,2888.7550738471837,133.2388734030269,1030.2021822743238,86.13416602470855,6.536993168992922e-13
7451,1.0889067425523535e-12,2897.7256084527176,5.524469770534779e-12,1158.7358052340112,85.26880029655253,5.968558980384842e-13
7452,1.0800249583553523e-12,2848.0654095511964,4.040700066210157e-12,1113.6352247971265,84.11281493426776,7.105427357601002e-13
7453,1.0054179711005418e-12,2815.8042986998744,4.041246504105089e-12,1075.1138919931327,88.46816964364659,6.963318810448982e-13
7454,1.092459456231154e-12,2819.151760867703,4.059365690811667e-12,1055.437643793646,100.51109333963493,6.536993168992922e-13
7455,1.0906830993917538e-12,2856.9270665245117,4.098055228496378e-12,1106.4587372203098,86.35544083005664,6.963318810448982e-13
7456,1.0960121699099545e-12,3008.1665910827573,242.4722142968236,1040.7842160955172,87.45499065470992,7.531752999057062e-13
7457,1.13509202037676e-12,3158.027847376065,472.932428391263,1060.3734250520647,87.3149038753469,6.963318810448982e-13
7458,1.1457501614131615e-12,3116.9046742314536,533.9800786387847,1043.452238543085,83.3575015508419,7.105427357601002e-13
7459,1.078248601515952e-12,3083.910679971128,530.5409699651425,1006.1966228991279,89.18523889381683,7.247535904753022e-13
7460,1.099564883588755e-12,3166.2583772683124,233.89875731247417,900.2113193255941,95.50847113014031,6.110667527536862e-13
7461,1.1119993814645568e-12,3362.002493790131,1.3759091643805732e-09,911.7938149226377,82.90754478307736,7.105427357601002e-13
7462,1.106670310946356e-12,3263.2524833044645,4.025871649937507e-12,904.160172049314,9.888349687681153e-12,6.536993168992922e-13
7463,1.0675904604795505e-12,3329.6667802029065,4.065605491154756e-12,600.701445663828,9.842932024994866e-12,6.252776074688882e-13
7464,1.0977885267493548e-12,3059.250519924203,4.012926601258682e-12,466.60146280861863,9.850692852565734e-12,6.252776074688882e-13
