"Time (CET)","Poland (PL) > Czech Republic (CZ) [MW]","Czech Republic (CZ) > Poland (PL) [MW]"
"08.10.2018 09:00 - 08.10.2018 10:00","345","0"
"08.10.2018 10:00 - 08.10.2018 11:00","132","0"
"08.10.2018 11:00 - 08.10.2018 12:00","105","0"
"08.10.2018 12:00 - 08.10.2018 13:00","89","0"
"08.10.2018 13:00 - 08.10.2018 14:00","76","0"
"08.10.2018 14:00 - 08.10.2018 15:00","27","0"
"08.10.2018 15:00 - 08.10.2018 16:00","60","0"
"08.10.2018 16:00 - 08.10.2018 17:00","214","0"
"08.10.2018 17:00 - 08.10.2018 18:00","441","0"
"08.10.2018 18:00 - 08.10.2018 19:00","415","0"
"08.10.2018 19:00 - 08.10.2018 20:00","332","0"
"08.10.2018 20:00 - 08.10.2018 21:00","456","0"
"08.10.2018 21:00 - 08.10.2018 22:00","779","0"
"08.10.2018 22:00 - 08.10.2018 23:00","1207","0"
"08.10.2018 23:00 - 09.10.2018 00:00","1071","0"
"09.10.2018 00:00 - 09.10.2018 01:00","1223","0"
"09.10.2018 01:00 - 09.10.2018 02:00","1205","0"
"09.10.2018 02:00 - 09.10.2018 03:00","1122","0"
"09.10.2018 03:00 - 09.10.2018 04:00","920","0"
"09.10.2018 04:00 - 09.10.2018 05:00","630","0"
"09.10.2018 05:00 - 09.10.2018 06:00","695","0"
"09.10.2018 06:00 - 09.10.2018 07:00","601","0"
"09.10.2018 07:00 - 09.10.2018 08:00","434","0"
"09.10.2018 08:00 - 09.10.2018 09:00","358","0"
"09.10.2018 09:00 - 09.10.2018 10:00","373","0"
"09.10.2018 10:00 - 09.10.2018 11:00","149","0"
"09.10.2018 11:00 - 09.10.2018 12:00","57","0"
"09.10.2018 12:00 - 09.10.2018 13:00","39","0"
"09.10.2018 13:00 - 09.10.2018 14:00","32","0"
"09.10.2018 14:00 - 09.10.2018 15:00","81","0"
"09.10.2018 15:00 - 09.10.2018 16:00","131","0"
"09.10.2018 16:00 - 09.10.2018 17:00","104","0"
"09.10.2018 17:00 - 09.10.2018 18:00","342","0"
"09.10.2018 18:00 - 09.10.2018 19:00","344","0"
"09.10.2018 19:00 - 09.10.2018 20:00","190","0"
"09.10.2018 20:00 - 09.10.2018 21:00","304","0"
"09.10.2018 21:00 - 09.10.2018 22:00","367","0"
"09.10.2018 22:00 - 09.10.2018 23:00","550","0"
"09.10.2018 23:00 - 10.10.2018 00:00","500","0"
"10.10.2018 00:00 - 10.10.2018 01:00","640","0"
"10.10.2018 01:00 - 10.10.2018 02:00","613","0"
"10.10.2018 02:00 - 10.10.2018 03:00","631","0"
"10.10.2018 03:00 - 10.10.2018 04:00","519","0"
"10.10.2018 04:00 - 10.10.2018 05:00","518","0"
"10.10.2018 05:00 - 10.10.2018 06:00","650","0"
"10.10.2018 06:00 - 10.10.2018 07:00","401","0"
"10.10.2018 07:00 - 10.10.2018 08:00","276","0"
"10.10.2018 08:00 - 10.10.2018 09:00","228","0"
"10.10.2018 09:00 - 10.10.2018 10:00","225","0"
"10.10.2018 10:00 - 10.10.2018 11:00","0","62"
"10.10.2018 11:00 - 10.10.2018 12:00","0","84"
"10.10.2018 12:00 - 10.10.2018 13:00","0","171"
"10.10.2018 13:00 - 10.10.2018 14:00","0","157"
"10.10.2018 14:00 - 10.10.2018 15:00","0","172"
"10.10.2018 15:00 - 10.10.2018 16:00","0","90"
"10.10.2018 16:00 - 10.10.2018 17:00","0","49"
"10.10.2018 17:00 - 10.10.2018 18:00","0","65"
"10.10.2018 18:00 - 10.10.2018 19:00","36","0"
"10.10.2018 19:00 - 10.10.2018 20:00","205","0"
"10.10.2018 20:00 - 10.10.2018 21:00","192","0"
"10.10.2018 21:00 - 10.10.2018 22:00","334","0"
"10.10.2018 22:00 - 10.10.2018 23:00","261","0"
"10.10.2018 23:00 - 11.10.2018 00:00","130","0"
"11.10.2018 00:00 - 11.10.2018 01:00","388","0"
"11.10.2018 01:00 - 11.10.2018 02:00","624","0"
"11.10.2018 02:00 - 11.10.2018 03:00","618","0"
"11.10.2018 03:00 - 11.10.2018 04:00","560","0"
"11.10.2018 04:00 - 11.10.2018 05:00","590","0"
"11.10.2018 05:00 - 11.10.2018 06:00","473","0"
"11.10.2018 06:00 - 11.10.2018 07:00","701","0"
"11.10.2018 07:00 - 11.10.2018 08:00","503","0"
"11.10.2018 08:00 - 11.10.2018 09:00","298","0"
"11.10.2018 09:00 - 11.10.2018 10:00","34","0"
"11.10.2018 10:00 - 11.10.2018 11:00","0","2"
"11.10.2018 11:00 - 11.10.2018 12:00","86","0"
"11.10.2018 12:00 - 11.10.2018 13:00","109","0"
"11.10.2018 13:00 - 11.10.2018 14:00","69","0"
"11.10.2018 14:00 - 11.10.2018 15:00","78","0"
"11.10.2018 15:00 - 11.10.2018 16:00","89","0"
"11.10.2018 16:00 - 11.10.2018 17:00","195","0"
"11.10.2018 17:00 - 11.10.2018 18:00","519","0"
"11.10.2018 18:00 - 11.10.2018 19:00","281","0"
"11.10.2018 19:00 - 11.10.2018 20:00","345","0"
"11.10.2018 20:00 - 11.10.2018 21:00","455","0"
"11.10.2018 21:00 - 11.10.2018 22:00","875","0"
"11.10.2018 22:00 - 11.10.2018 23:00","731","0"
"11.10.2018 23:00 - 12.10.2018 00:00","921","0"
"12.10.2018 00:00 - 12.10.2018 01:00","1060","0"
"12.10.2018 01:00 - 12.10.2018 02:00","1135","0"
"12.10.2018 02:00 - 12.10.2018 03:00","998","0"
"12.10.2018 03:00 - 12.10.2018 04:00","867","0"
"12.10.2018 04:00 - 12.10.2018 05:00","749","0"
"12.10.2018 05:00 - 12.10.2018 06:00","864","0"
"12.10.2018 06:00 - 12.10.2018 07:00","770","0"
"12.10.2018 07:00 - 12.10.2018 08:00","507","0"
"12.10.2018 08:00 - 12.10.2018 09:00","116","0"
"12.10.2018 09:00 - 12.10.2018 10:00","0","5"
"12.10.2018 10:00 - 12.10.2018 11:00","0","161"
"12.10.2018 11:00 - 12.10.2018 12:00","0","142"
"12.10.2018 12:00 - 12.10.2018 13:00","0","84"
"12.10.2018 13:00 - 12.10.2018 14:00","0","80"
"12.10.2018 14:00 - 12.10.2018 15:00","0","124"
"12.10.2018 15:00 - 12.10.2018 16:00","0","108"
"12.10.2018 16:00 - 12.10.2018 17:00","0","6"
"12.10.2018 17:00 - 12.10.2018 18:00","29","0"
"12.10.2018 18:00 - 12.10.2018 19:00","95","0"
"12.10.2018 19:00 - 12.10.2018 20:00","42","0"
"12.10.2018 20:00 - 12.10.2018 21:00","94","0"
"12.10.2018 21:00 - 12.10.2018 22:00","106","0"
"12.10.2018 22:00 - 12.10.2018 23:00","87","0"
"12.10.2018 23:00 - 13.10.2018 00:00","197","0"
"13.10.2018 00:00 - 13.10.2018 01:00","186","0"
"13.10.2018 01:00 - 13.10.2018 02:00","225","0"
"13.10.2018 02:00 - 13.10.2018 03:00","179","0"
"13.10.2018 03:00 - 13.10.2018 04:00","182","0"
"13.10.2018 04:00 - 13.10.2018 05:00","201","0"
"13.10.2018 05:00 - 13.10.2018 06:00","190","0"
"13.10.2018 06:00 - 13.10.2018 07:00","288","0"
"13.10.2018 07:00 - 13.10.2018 08:00","288","0"
"13.10.2018 08:00 - 13.10.2018 09:00","124","0"
"13.10.2018 09:00 - 13.10.2018 10:00","37","0"
"13.10.2018 10:00 - 13.10.2018 11:00","35","0"
"13.10.2018 11:00 - 13.10.2018 12:00","9","0"
"13.10.2018 12:00 - 13.10.2018 13:00","0","44"
"13.10.2018 13:00 - 13.10.2018 14:00","0","11"
"13.10.2018 14:00 - 13.10.2018 15:00","0","49"
"13.10.2018 15:00 - 13.10.2018 16:00","0","49"
"13.10.2018 16:00 - 13.10.2018 17:00","0","69"
"13.10.2018 17:00 - 13.10.2018 18:00","0","46"
"13.10.2018 18:00 - 13.10.2018 19:00","33","0"
"13.10.2018 19:00 - 13.10.2018 20:00","257","0"
"13.10.2018 20:00 - 13.10.2018 21:00","163","0"
"13.10.2018 21:00 - 13.10.2018 22:00","190","0"
"13.10.2018 22:00 - 13.10.2018 23:00","143","0"
"13.10.2018 23:00 - 14.10.2018 00:00","400","0"
"14.10.2018 00:00 - 14.10.2018 01:00","189","0"
"14.10.2018 01:00 - 14.10.2018 02:00","262","0"
"14.10.2018 02:00 - 14.10.2018 03:00","499","0"
"14.10.2018 03:00 - 14.10.2018 04:00","511","0"
"14.10.2018 04:00 - 14.10.2018 05:00","289","0"
"14.10.2018 05:00 - 14.10.2018 06:00","148","0"
"14.10.2018 06:00 - 14.10.2018 07:00","102","0"
"14.10.2018 07:00 - 14.10.2018 08:00","96","0"
"14.10.2018 08:00 - 14.10.2018 09:00","0","57"
"14.10.2018 09:00 - 14.10.2018 10:00","0","72"
"14.10.2018 10:00 - 14.10.2018 11:00","0","5"
"14.10.2018 11:00 - 14.10.2018 12:00","65","0"
"14.10.2018 12:00 - 14.10.2018 13:00","13","0"
"14.10.2018 13:00 - 14.10.2018 14:00","0","25"
"14.10.2018 14:00 - 14.10.2018 15:00","0","50"
"14.10.2018 15:00 - 14.10.2018 16:00","0","21"
"14.10.2018 16:00 - 14.10.2018 17:00","9","0"
"14.10.2018 17:00 - 14.10.2018 18:00","229","0"
"14.10.2018 18:00 - 14.10.2018 19:00","499","0"
"14.10.2018 19:00 - 14.10.2018 20:00","626","0"
"14.10.2018 20:00 - 14.10.2018 21:00","377","0"
"14.10.2018 21:00 - 14.10.2018 22:00","492","0"
"14.10.2018 22:00 - 14.10.2018 23:00","447","0"
"14.10.2018 23:00 - 15.10.2018 00:00","508","0"
"15.10.2018 00:00 - 15.10.2018 01:00","483","0"
"15.10.2018 01:00 - 15.10.2018 02:00","494","0"
"15.10.2018 02:00 - 15.10.2018 03:00","483","0"
"15.10.2018 03:00 - 15.10.2018 04:00","462","0"
"15.10.2018 04:00 - 15.10.2018 05:00","499","0"
"15.10.2018 05:00 - 15.10.2018 06:00","413","0"
"15.10.2018 06:00 - 15.10.2018 07:00","541","0"
"15.10.2018 07:00 - 15.10.2018 08:00","281","0"
"15.10.2018 08:00 - 15.10.2018 09:00","207","0"
"15.10.2018 09:00 - 15.10.2018 10:00","199","0"
"15.10.2018 10:00 - 15.10.2018 11:00","173","0"
"15.10.2018 11:00 - 15.10.2018 12:00","187","0"
"15.10.2018 12:00 - 15.10.2018 13:00","379","0"
"15.10.2018 13:00 - 15.10.2018 14:00","367","0"
"15.10.2018 14:00 - 15.10.2018 15:00","324","0"
"15.10.2018 15:00 - 15.10.2018 16:00","277","0"
"15.10.2018 16:00 - 15.10.2018 17:00","320","0"
"15.10.2018 17:00 - 15.10.2018 18:00","340","0"
"15.10.2018 18:00 - 15.10.2018 19:00","342","0"
"15.10.2018 19:00 - 15.10.2018 20:00","209","0"
"15.10.2018 20:00 - 15.10.2018 21:00","396","0"
"15.10.2018 21:00 - 15.10.2018 22:00","480","0"
"15.10.2018 22:00 - 15.10.2018 23:00","816","0"
"15.10.2018 23:00 - 16.10.2018 00:00","889","0"
"16.10.2018 00:00 - 16.10.2018 01:00","1254","0"
"16.10.2018 01:00 - 16.10.2018 02:00","1260","0"
"16.10.2018 02:00 - 16.10.2018 03:00","1156","0"
"16.10.2018 03:00 - 16.10.2018 04:00","1069","0"
"16.10.2018 04:00 - 16.10.2018 05:00","1095","0"
"16.10.2018 05:00 - 16.10.2018 06:00","1092","0"
"16.10.2018 06:00 - 16.10.2018 07:00","1033","0"
"16.10.2018 07:00 - 16.10.2018 08:00","438","0"
"16.10.2018 08:00 - 16.10.2018 09:00","297","0"
"16.10.2018 09:00 - 16.10.2018 10:00","192","0"
"16.10.2018 10:00 - 16.10.2018 11:00","62","0"
"16.10.2018 11:00 - 16.10.2018 12:00","0","211"
"16.10.2018 12:00 - 16.10.2018 13:00","0","107"
"16.10.2018 13:00 - 16.10.2018 14:00","0","138"
"16.10.2018 14:00 - 16.10.2018 15:00","0","146"
"16.10.2018 15:00 - 16.10.2018 16:00","26","0"
"16.10.2018 16:00 - 16.10.2018 17:00","320","0"
"16.10.2018 17:00 - 16.10.2018 18:00","314","0"
"16.10.2018 18:00 - 16.10.2018 19:00","159","0"
"16.10.2018 19:00 - 16.10.2018 20:00","166","0"
"16.10.2018 20:00 - 16.10.2018 21:00","282","0"
"16.10.2018 21:00 - 16.10.2018 22:00","779","0"
"16.10.2018 22:00 - 16.10.2018 23:00","1181","0"
"16.10.2018 23:00 - 17.10.2018 00:00","1101","0"
"17.10.2018 00:00 - 17.10.2018 01:00","1039","0"
"17.10.2018 01:00 - 17.10.2018 02:00","1023","0"
"17.10.2018 02:00 - 17.10.2018 03:00","917","0"
"17.10.2018 03:00 - 17.10.2018 04:00","877","0"
"17.10.2018 04:00 - 17.10.2018 05:00","926","0"
"17.10.2018 05:00 - 17.10.2018 06:00","749","0"
"17.10.2018 06:00 - 17.10.2018 07:00","780","0"
"17.10.2018 07:00 - 17.10.2018 08:00","490","0"
"17.10.2018 08:00 - 17.10.2018 09:00","285","0"
"17.10.2018 09:00 - 17.10.2018 10:00","98","0"
"17.10.2018 10:00 - 17.10.2018 11:00","61","0"
"17.10.2018 11:00 - 17.10.2018 12:00","0","180"
"17.10.2018 12:00 - 17.10.2018 13:00","0","169"
"17.10.2018 13:00 - 17.10.2018 14:00","0","154"
"17.10.2018 14:00 - 17.10.2018 15:00","0","224"
"17.10.2018 15:00 - 17.10.2018 16:00","0","181"
"17.10.2018 16:00 - 17.10.2018 17:00","108","0"
"17.10.2018 17:00 - 17.10.2018 18:00","226","0"
"17.10.2018 18:00 - 17.10.2018 19:00","0","159"
"17.10.2018 19:00 - 17.10.2018 20:00","0","255"
"17.10.2018 20:00 - 17.10.2018 21:00","50","0"
"17.10.2018 21:00 - 17.10.2018 22:00","421","0"
"17.10.2018 22:00 - 17.10.2018 23:00","1126","0"
"17.10.2018 23:00 - 18.10.2018 00:00","1025","0"
"18.10.2018 00:00 - 18.10.2018 01:00","1276","0"
"18.10.2018 01:00 - 18.10.2018 02:00","1332","0"
"18.10.2018 02:00 - 18.10.2018 03:00","1241","0"
"18.10.2018 03:00 - 18.10.2018 04:00","1195","0"
"18.10.2018 04:00 - 18.10.2018 05:00","1103","0"
"18.10.2018 05:00 - 18.10.2018 06:00","743","0"
"18.10.2018 06:00 - 18.10.2018 07:00","258","0"
"18.10.2018 07:00 - 18.10.2018 08:00","279","0"
"18.10.2018 08:00 - 18.10.2018 09:00","222","0"
"18.10.2018 09:00 - 18.10.2018 10:00","200","0"
"18.10.2018 10:00 - 18.10.2018 11:00","116","0"
"18.10.2018 11:00 - 18.10.2018 12:00","77","0"
"18.10.2018 12:00 - 18.10.2018 13:00","141","0"
"18.10.2018 13:00 - 18.10.2018 14:00","124","0"
"18.10.2018 14:00 - 18.10.2018 15:00","104","0"
"18.10.2018 15:00 - 18.10.2018 16:00","161","0"
"18.10.2018 16:00 - 18.10.2018 17:00","282","0"
"18.10.2018 17:00 - 18.10.2018 18:00","153","0"
"18.10.2018 18:00 - 18.10.2018 19:00","239","0"
"18.10.2018 19:00 - 18.10.2018 20:00","246","0"
"18.10.2018 20:00 - 18.10.2018 21:00","364","0"
"18.10.2018 21:00 - 18.10.2018 22:00","617","0"
"18.10.2018 22:00 - 18.10.2018 23:00","949","0"
"18.10.2018 23:00 - 19.10.2018 00:00","914","0"
"19.10.2018 00:00 - 19.10.2018 01:00","1399","0"
"19.10.2018 01:00 - 19.10.2018 02:00","1499","0"
"19.10.2018 02:00 - 19.10.2018 03:00","1372","0"
"19.10.2018 03:00 - 19.10.2018 04:00","1313","0"
"19.10.2018 04:00 - 19.10.2018 05:00","1233","0"
"19.10.2018 05:00 - 19.10.2018 06:00","1173","0"
"19.10.2018 06:00 - 19.10.2018 07:00","507","0"
"19.10.2018 07:00 - 19.10.2018 08:00","244","0"
"19.10.2018 08:00 - 19.10.2018 09:00","13","0"
"19.10.2018 09:00 - 19.10.2018 10:00","21","0"
"19.10.2018 10:00 - 19.10.2018 11:00","6","0"
"19.10.2018 11:00 - 19.10.2018 12:00","0","53"
"19.10.2018 12:00 - 19.10.2018 13:00","0","51"
"19.10.2018 13:00 - 19.10.2018 14:00","0","99"
"19.10.2018 14:00 - 19.10.2018 15:00","0","84"
"19.10.2018 15:00 - 19.10.2018 16:00","0","27"
"19.10.2018 16:00 - 19.10.2018 17:00","81","0"
"19.10.2018 17:00 - 19.10.2018 18:00","133","0"
"19.10.2018 18:00 - 19.10.2018 19:00","17","0"
"19.10.2018 19:00 - 19.10.2018 20:00","0","98"
"19.10.2018 20:00 - 19.10.2018 21:00","361","0"
"19.10.2018 21:00 - 19.10.2018 22:00","397","0"
"19.10.2018 22:00 - 19.10.2018 23:00","814","0"
"19.10.2018 23:00 - 20.10.2018 00:00","1128","0"
"20.10.2018 00:00 - 20.10.2018 01:00","1317","0"
"20.10.2018 01:00 - 20.10.2018 02:00","1212","0"
"20.10.2018 02:00 - 20.10.2018 03:00","1173","0"
"20.10.2018 03:00 - 20.10.2018 04:00","1116","0"
"20.10.2018 04:00 - 20.10.2018 05:00","964","0"
"20.10.2018 05:00 - 20.10.2018 06:00","1082","0"
"20.10.2018 06:00 - 20.10.2018 07:00","668","0"
"20.10.2018 07:00 - 20.10.2018 08:00","405","0"
"20.10.2018 08:00 - 20.10.2018 09:00","0","78"
"20.10.2018 09:00 - 20.10.2018 10:00","0","56"
"20.10.2018 10:00 - 20.10.2018 11:00","0","30"
"20.10.2018 11:00 - 20.10.2018 12:00","123","0"
"20.10.2018 12:00 - 20.10.2018 13:00","71","0"
"20.10.2018 13:00 - 20.10.2018 14:00","89","0"
"20.10.2018 14:00 - 20.10.2018 15:00","71","0"
"20.10.2018 15:00 - 20.10.2018 16:00","137","0"
"20.10.2018 16:00 - 20.10.2018 17:00","175","0"
"20.10.2018 17:00 - 20.10.2018 18:00","209","0"
"20.10.2018 18:00 - 20.10.2018 19:00","0","72"
"20.10.2018 19:00 - 20.10.2018 20:00","36","0"
"20.10.2018 20:00 - 20.10.2018 21:00","266","0"
"20.10.2018 21:00 - 20.10.2018 22:00","852","0"
"20.10.2018 22:00 - 20.10.2018 23:00","1333","0"
"20.10.2018 23:00 - 21.10.2018 00:00","1141","0"
"21.10.2018 00:00 - 21.10.2018 01:00","1167","0"
"21.10.2018 01:00 - 21.10.2018 02:00","1199","0"
"21.10.2018 02:00 - 21.10.2018 03:00","1162","0"
"21.10.2018 03:00 - 21.10.2018 04:00","1064","0"
"21.10.2018 04:00 - 21.10.2018 05:00","1125","0"
"21.10.2018 05:00 - 21.10.2018 06:00","1119","0"
"21.10.2018 06:00 - 21.10.2018 07:00","1047","0"
"21.10.2018 07:00 - 21.10.2018 08:00","986","0"
"21.10.2018 08:00 - 21.10.2018 09:00","1096","0"
"21.10.2018 09:00 - 21.10.2018 10:00","1248","0"
"21.10.2018 10:00 - 21.10.2018 11:00","823","0"
"21.10.2018 11:00 - 21.10.2018 12:00","643","0"
"21.10.2018 12:00 - 21.10.2018 13:00","322","0"
"21.10.2018 13:00 - 21.10.2018 14:00","166","0"
"21.10.2018 14:00 - 21.10.2018 15:00","168","0"
"21.10.2018 15:00 - 21.10.2018 16:00","214","0"
"21.10.2018 16:00 - 21.10.2018 17:00","282","0"
"21.10.2018 17:00 - 21.10.2018 18:00","388","0"
"21.10.2018 18:00 - 21.10.2018 19:00","192","0"
"21.10.2018 19:00 - 21.10.2018 20:00","311","0"
"21.10.2018 20:00 - 21.10.2018 21:00","665","0"
"21.10.2018 21:00 - 21.10.2018 22:00","885","0"
"21.10.2018 22:00 - 21.10.2018 23:00","1403","0"
"21.10.2018 23:00 - 22.10.2018 00:00","1311","0"
"22.10.2018 00:00 - 22.10.2018 01:00","969","0"
"22.10.2018 01:00 - 22.10.2018 02:00","759","0"
"22.10.2018 02:00 - 22.10.2018 03:00","761","0"
"22.10.2018 03:00 - 22.10.2018 04:00","709","0"
"22.10.2018 04:00 - 22.10.2018 05:00","785","0"
"22.10.2018 05:00 - 22.10.2018 06:00","1126","0"
"22.10.2018 06:00 - 22.10.2018 07:00","1010","0"
"22.10.2018 07:00 - 22.10.2018 08:00","710","0"
"22.10.2018 08:00 - 22.10.2018 09:00","465","0"
"22.10.2018 09:00 - 22.10.2018 10:00","422","0"
"22.10.2018 10:00 - 22.10.2018 11:00","336","0"
"22.10.2018 11:00 - 22.10.2018 12:00","197","0"
"22.10.2018 12:00 - 22.10.2018 13:00","322","0"
"22.10.2018 13:00 - 22.10.2018 14:00","325","0"
"22.10.2018 14:00 - 22.10.2018 15:00","293","0"
"22.10.2018 15:00 - 22.10.2018 16:00","363","0"
"22.10.2018 16:00 - 22.10.2018 17:00","533","0"
"22.10.2018 17:00 - 22.10.2018 18:00","766","0"
"22.10.2018 18:00 - 22.10.2018 19:00","730","0"
"22.10.2018 19:00 - 22.10.2018 20:00","635","0"
"22.10.2018 20:00 - 22.10.2018 21:00","755","0"
"22.10.2018 21:00 - 22.10.2018 22:00","678","0"
"22.10.2018 22:00 - 22.10.2018 23:00","723","0"
"22.10.2018 23:00 - 23.10.2018 00:00","572","0"
"23.10.2018 00:00 - 23.10.2018 01:00","620","0"
"23.10.2018 01:00 - 23.10.2018 02:00","586","0"
"23.10.2018 02:00 - 23.10.2018 03:00","680","0"
"23.10.2018 03:00 - 23.10.2018 04:00","678","0"
"23.10.2018 04:00 - 23.10.2018 05:00","688","0"
"23.10.2018 05:00 - 23.10.2018 06:00","615","0"
"23.10.2018 06:00 - 23.10.2018 07:00","608","0"
"23.10.2018 07:00 - 23.10.2018 08:00","795","0"
"23.10.2018 08:00 - 23.10.2018 09:00","817","0"
"23.10.2018 09:00 - 23.10.2018 10:00","833","0"
"23.10.2018 10:00 - 23.10.2018 11:00","912","0"
"23.10.2018 11:00 - 23.10.2018 12:00","897","0"
"23.10.2018 12:00 - 23.10.2018 13:00","855","0"
"23.10.2018 13:00 - 23.10.2018 14:00","1056","0"
"23.10.2018 14:00 - 23.10.2018 15:00","1097","0"
"23.10.2018 15:00 - 23.10.2018 16:00","1269","0"
"23.10.2018 16:00 - 23.10.2018 17:00","1202","0"
"23.10.2018 17:00 - 23.10.2018 18:00","1012","0"
"23.10.2018 18:00 - 23.10.2018 19:00","909","0"
"23.10.2018 19:00 - 23.10.2018 20:00","846","0"
"23.10.2018 20:00 - 23.10.2018 21:00","712","0"
"23.10.2018 21:00 - 23.10.2018 22:00","719","0"
"23.10.2018 22:00 - 23.10.2018 23:00","615","0"
"23.10.2018 23:00 - 24.10.2018 00:00","659","0"
"24.10.2018 00:00 - 24.10.2018 01:00","659","0"
"24.10.2018 01:00 - 24.10.2018 02:00","656","0"
"24.10.2018 02:00 - 24.10.2018 03:00","594","0"
"24.10.2018 03:00 - 24.10.2018 04:00","573","0"
"24.10.2018 04:00 - 24.10.2018 05:00","630","0"
"24.10.2018 05:00 - 24.10.2018 06:00","778","0"
"24.10.2018 06:00 - 24.10.2018 07:00","718","0"
"24.10.2018 07:00 - 24.10.2018 08:00","785","0"
"24.10.2018 08:00 - 24.10.2018 09:00","744","0"
"24.10.2018 09:00 - 24.10.2018 10:00","789","0"
"24.10.2018 10:00 - 24.10.2018 11:00","819","0"
"24.10.2018 11:00 - 24.10.2018 12:00","837","0"
"24.10.2018 12:00 - 24.10.2018 13:00","1150","0"
"24.10.2018 13:00 - 24.10.2018 14:00","1196","0"
"24.10.2018 14:00 - 24.10.2018 15:00","1217","0"
"24.10.2018 15:00 - 24.10.2018 16:00","1208","0"
"24.10.2018 16:00 - 24.10.2018 17:00","1295","0"
"24.10.2018 17:00 - 24.10.2018 18:00","962","0"
"24.10.2018 18:00 - 24.10.2018 19:00","657","0"
"24.10.2018 19:00 - 24.10.2018 20:00","528","0"
"24.10.2018 20:00 - 24.10.2018 21:00","675","0"
"24.10.2018 21:00 - 24.10.2018 22:00","865","0"
"24.10.2018 22:00 - 24.10.2018 23:00","985","0"
"24.10.2018 23:00 - 25.10.2018 00:00","731","0"
"25.10.2018 00:00 - 25.10.2018 01:00","931","0"
"25.10.2018 01:00 - 25.10.2018 02:00","835","0"
"25.10.2018 02:00 - 25.10.2018 03:00","457","0"
"25.10.2018 03:00 - 25.10.2018 04:00","260","0"
"25.10.2018 04:00 - 25.10.2018 05:00","323","0"
"25.10.2018 05:00 - 25.10.2018 06:00","501","0"
"25.10.2018 06:00 - 25.10.2018 07:00","731","0"
"25.10.2018 07:00 - 25.10.2018 08:00","794","0"
"25.10.2018 08:00 - 25.10.2018 09:00","765","0"
"25.10.2018 09:00 - 25.10.2018 10:00","676","0"
"25.10.2018 10:00 - 25.10.2018 11:00","615","0"
"25.10.2018 11:00 - 25.10.2018 12:00","573","0"
"25.10.2018 12:00 - 25.10.2018 13:00","453","0"
"25.10.2018 13:00 - 25.10.2018 14:00","515","0"
"25.10.2018 14:00 - 25.10.2018 15:00","499","0"
"25.10.2018 15:00 - 25.10.2018 16:00","495","0"
"25.10.2018 16:00 - 25.10.2018 17:00","742","0"
"25.10.2018 17:00 - 25.10.2018 18:00","658","0"
"25.10.2018 18:00 - 25.10.2018 19:00","496","0"
"25.10.2018 19:00 - 25.10.2018 20:00","608","0"
"25.10.2018 20:00 - 25.10.2018 21:00","704","0"
"25.10.2018 21:00 - 25.10.2018 22:00","1274","0"
"25.10.2018 22:00 - 25.10.2018 23:00","1236","0"
"25.10.2018 23:00 - 26.10.2018 00:00","1116","0"
"26.10.2018 00:00 - 26.10.2018 01:00","1141","0"
"26.10.2018 01:00 - 26.10.2018 02:00","1102","0"
"26.10.2018 02:00 - 26.10.2018 03:00","1081","0"
"26.10.2018 03:00 - 26.10.2018 04:00","1023","0"
"26.10.2018 04:00 - 26.10.2018 05:00","979","0"
"26.10.2018 05:00 - 26.10.2018 06:00","1227","0"
"26.10.2018 06:00 - 26.10.2018 07:00","1078","0"
"26.10.2018 07:00 - 26.10.2018 08:00","528","0"
"26.10.2018 08:00 - 26.10.2018 09:00","421","0"
"26.10.2018 09:00 - 26.10.2018 10:00","468","0"
"26.10.2018 10:00 - 26.10.2018 11:00","317","0"
"26.10.2018 11:00 - 26.10.2018 12:00","99","0"
"26.10.2018 12:00 - 26.10.2018 13:00","0","43"
"26.10.2018 13:00 - 26.10.2018 14:00","0","57"
"26.10.2018 14:00 - 26.10.2018 15:00","0","143"
"26.10.2018 15:00 - 26.10.2018 16:00","0","95"
"26.10.2018 16:00 - 26.10.2018 17:00","0","44"
"26.10.2018 17:00 - 26.10.2018 18:00","40","0"
"26.10.2018 18:00 - 26.10.2018 19:00","0","40"
"26.10.2018 19:00 - 26.10.2018 20:00","14","0"
"26.10.2018 20:00 - 26.10.2018 21:00","0","31"
"26.10.2018 21:00 - 26.10.2018 22:00","198","0"
"26.10.2018 22:00 - 26.10.2018 23:00","260","0"
"26.10.2018 23:00 - 27.10.2018 00:00","114","0"
"27.10.2018 00:00 - 27.10.2018 01:00","523","0"
"27.10.2018 01:00 - 27.10.2018 02:00","487","0"
"27.10.2018 02:00 - 27.10.2018 03:00","498","0"
"27.10.2018 03:00 - 27.10.2018 04:00","481","0"
"27.10.2018 04:00 - 27.10.2018 05:00","505","0"
"27.10.2018 05:00 - 27.10.2018 06:00","545","0"
"27.10.2018 06:00 - 27.10.2018 07:00","556","0"
"27.10.2018 07:00 - 27.10.2018 08:00","576","0"
"27.10.2018 08:00 - 27.10.2018 09:00","770","0"
"27.10.2018 09:00 - 27.10.2018 10:00","848","0"
"27.10.2018 10:00 - 27.10.2018 11:00","756","0"
"27.10.2018 11:00 - 27.10.2018 12:00","712","0"
"27.10.2018 12:00 - 27.10.2018 13:00","859","0"
"27.10.2018 13:00 - 27.10.2018 14:00","883","0"
"27.10.2018 14:00 - 27.10.2018 15:00","1076","0"
