"Time (CET)","France (FR) > Italy (IT) [MW]","Italy (IT) > France (FR) [MW]"
"21.10.2018 14:00 - 21.10.2018 15:00","912","0"
"21.10.2018 15:00 - 21.10.2018 16:00","1098","0"
"21.10.2018 16:00 - 21.10.2018 17:00","1269","0"
"21.10.2018 17:00 - 21.10.2018 18:00","1667","0"
"21.10.2018 18:00 - 21.10.2018 19:00","1973","0"
"21.10.2018 19:00 - 21.10.2018 20:00","2066","0"
"21.10.2018 20:00 - 21.10.2018 21:00","1632","0"
"21.10.2018 21:00 - 21.10.2018 22:00","1664","0"
"21.10.2018 22:00 - 21.10.2018 23:00","1444","0"
"21.10.2018 23:00 - 22.10.2018 00:00","1356","0"
"22.10.2018 00:00 - 22.10.2018 01:00","1251","0"
"22.10.2018 01:00 - 22.10.2018 02:00","1181","0"
"22.10.2018 02:00 - 22.10.2018 03:00","1225","0"
"22.10.2018 03:00 - 22.10.2018 04:00","1355","0"
"22.10.2018 04:00 - 22.10.2018 05:00","1330","0"
"22.10.2018 05:00 - 22.10.2018 06:00","1347","0"
"22.10.2018 06:00 - 22.10.2018 07:00","1524","0"
"22.10.2018 07:00 - 22.10.2018 08:00","1910","0"
"22.10.2018 08:00 - 22.10.2018 09:00","2071","0"
"22.10.2018 09:00 - 22.10.2018 10:00","1880","0"
"22.10.2018 10:00 - 22.10.2018 11:00","1661","0"
"22.10.2018 11:00 - 22.10.2018 12:00","1593","0"
"22.10.2018 12:00 - 22.10.2018 13:00","1182","0"
"22.10.2018 13:00 - 22.10.2018 14:00","1242","0"
"22.10.2018 14:00 - 22.10.2018 15:00","1485","0"
"22.10.2018 15:00 - 22.10.2018 16:00","1576","0"
"22.10.2018 16:00 - 22.10.2018 17:00","1927","0"
"22.10.2018 17:00 - 22.10.2018 18:00","2249","0"
"22.10.2018 18:00 - 22.10.2018 19:00","2173","0"
"22.10.2018 19:00 - 22.10.2018 20:00","1878","0"
"22.10.2018 20:00 - 22.10.2018 21:00","2085","0"
"22.10.2018 21:00 - 22.10.2018 22:00","1486","0"
"22.10.2018 22:00 - 22.10.2018 23:00","1435","0"
"22.10.2018 23:00 - 23.10.2018 00:00","1118","0"
"23.10.2018 00:00 - 23.10.2018 01:00","1238","0"
"23.10.2018 01:00 - 23.10.2018 02:00","1015","0"
"23.10.2018 02:00 - 23.10.2018 03:00","1013","0"
"23.10.2018 03:00 - 23.10.2018 04:00","1030","0"
"23.10.2018 04:00 - 23.10.2018 05:00","1014","0"
"23.10.2018 05:00 - 23.10.2018 06:00","984","0"
"23.10.2018 06:00 - 23.10.2018 07:00","1137","0"
"23.10.2018 07:00 - 23.10.2018 08:00","1546","0"
"23.10.2018 08:00 - 23.10.2018 09:00","1675","0"
"23.10.2018 09:00 - 23.10.2018 10:00","1638","0"
"23.10.2018 10:00 - 23.10.2018 11:00","1562","0"
"23.10.2018 11:00 - 23.10.2018 12:00","1576","0"
"23.10.2018 12:00 - 23.10.2018 13:00","1215","0"
"23.10.2018 13:00 - 23.10.2018 14:00","1179","0"
"23.10.2018 14:00 - 23.10.2018 15:00","1242","0"
"23.10.2018 15:00 - 23.10.2018 16:00","1186","0"
"23.10.2018 16:00 - 23.10.2018 17:00","1421","0"
"23.10.2018 17:00 - 23.10.2018 18:00","1400","0"
"23.10.2018 18:00 - 23.10.2018 19:00","1607","0"
"23.10.2018 19:00 - 23.10.2018 20:00","1725","0"
"23.10.2018 20:00 - 23.10.2018 21:00","1538","0"
"23.10.2018 21:00 - 23.10.2018 22:00","1035","0"
"23.10.2018 22:00 - 23.10.2018 23:00","999","0"
"23.10.2018 23:00 - 24.10.2018 00:00","625","0"
"24.10.2018 00:00 - 24.10.2018 01:00","702","0"
"24.10.2018 01:00 - 24.10.2018 02:00","500","0"
"24.10.2018 02:00 - 24.10.2018 03:00","462","0"
"24.10.2018 03:00 - 24.10.2018 04:00","488","0"
"24.10.2018 04:00 - 24.10.2018 05:00","491","0"
"24.10.2018 05:00 - 24.10.2018 06:00","808","0"
"24.10.2018 06:00 - 24.10.2018 07:00","1684","0"
"24.10.2018 07:00 - 24.10.2018 08:00","2007","0"
"24.10.2018 08:00 - 24.10.2018 09:00","2157","0"
"24.10.2018 09:00 - 24.10.2018 10:00","2202","0"
"24.10.2018 10:00 - 24.10.2018 11:00","2252","0"
"24.10.2018 11:00 - 24.10.2018 12:00","2325","0"
"24.10.2018 12:00 - 24.10.2018 13:00","1882","0"
"24.10.2018 13:00 - 24.10.2018 14:00","2017","0"
"24.10.2018 14:00 - 24.10.2018 15:00","2192","0"
"24.10.2018 15:00 - 24.10.2018 16:00","2146","0"
"24.10.2018 16:00 - 24.10.2018 17:00","2297","0"
"24.10.2018 17:00 - 24.10.2018 18:00","2248","0"
"24.10.2018 18:00 - 24.10.2018 19:00","2361","0"
"24.10.2018 19:00 - 24.10.2018 20:00","2040","0"
"24.10.2018 20:00 - 24.10.2018 21:00","2152","0"
"24.10.2018 21:00 - 24.10.2018 22:00","1982","0"
"24.10.2018 22:00 - 24.10.2018 23:00","1780","0"
"24.10.2018 23:00 - 25.10.2018 00:00","1543","0"
"25.10.2018 00:00 - 25.10.2018 01:00","1558","0"
"25.10.2018 01:00 - 25.10.2018 02:00","1487","0"
"25.10.2018 02:00 - 25.10.2018 03:00","1474","0"
"25.10.2018 03:00 - 25.10.2018 04:00","1549","0"
"25.10.2018 04:00 - 25.10.2018 05:00","1537","0"
"25.10.2018 05:00 - 25.10.2018 06:00","1584","0"
"25.10.2018 06:00 - 25.10.2018 07:00","1771","0"
"25.10.2018 07:00 - 25.10.2018 08:00","2102","0"
"25.10.2018 08:00 - 25.10.2018 09:00","2031","0"
"25.10.2018 09:00 - 25.10.2018 10:00","1817","0"
"25.10.2018 10:00 - 25.10.2018 11:00","1776","0"
"25.10.2018 11:00 - 25.10.2018 12:00","1724","0"
"25.10.2018 12:00 - 25.10.2018 13:00","1509","0"
"25.10.2018 13:00 - 25.10.2018 14:00","1702","0"
"25.10.2018 14:00 - 25.10.2018 15:00","1904","0"
"25.10.2018 15:00 - 25.10.2018 16:00","2076","0"
"25.10.2018 16:00 - 25.10.2018 17:00","2180","0"
"25.10.2018 17:00 - 25.10.2018 18:00","2292","0"
"25.10.2018 18:00 - 25.10.2018 19:00","2015","0"
"25.10.2018 19:00 - 25.10.2018 20:00","1568","0"
"25.10.2018 20:00 - 25.10.2018 21:00","1786","0"
"25.10.2018 21:00 - 25.10.2018 22:00","1882","0"
"25.10.2018 22:00 - 25.10.2018 23:00","1503","0"
"25.10.2018 23:00 - 26.10.2018 00:00","758","0"
"26.10.2018 00:00 - 26.10.2018 01:00","918","0"
"26.10.2018 01:00 - 26.10.2018 02:00","1070","0"
"26.10.2018 02:00 - 26.10.2018 03:00","1188","0"
"26.10.2018 03:00 - 26.10.2018 04:00","1125","0"
"26.10.2018 04:00 - 26.10.2018 05:00","1162","0"
"26.10.2018 05:00 - 26.10.2018 06:00","1226","0"
"26.10.2018 06:00 - 26.10.2018 07:00","1724","0"
"26.10.2018 07:00 - 26.10.2018 08:00","1732","0"
"26.10.2018 08:00 - 26.10.2018 09:00","1385","0"
"26.10.2018 09:00 - 26.10.2018 10:00","1323","0"
"26.10.2018 10:00 - 26.10.2018 11:00","1407","0"
"26.10.2018 11:00 - 26.10.2018 12:00","1599","0"
"26.10.2018 12:00 - 26.10.2018 13:00","1297","0"
"26.10.2018 13:00 - 26.10.2018 14:00","1077","0"
"26.10.2018 14:00 - 26.10.2018 15:00","1136","0"
"26.10.2018 15:00 - 26.10.2018 16:00","1105","0"
"26.10.2018 16:00 - 26.10.2018 17:00","1258","0"
"26.10.2018 17:00 - 26.10.2018 18:00","1562","0"
"26.10.2018 18:00 - 26.10.2018 19:00","1700","0"
"26.10.2018 19:00 - 26.10.2018 20:00","1336","0"
"26.10.2018 20:00 - 26.10.2018 21:00","1567","0"
"26.10.2018 21:00 - 26.10.2018 22:00","1322","0"
"26.10.2018 22:00 - 26.10.2018 23:00","1362","0"
"26.10.2018 23:00 - 27.10.2018 00:00","1153","0"
"27.10.2018 00:00 - 27.10.2018 01:00","749","0"
"27.10.2018 01:00 - 27.10.2018 02:00","788","0"
"27.10.2018 02:00 - 27.10.2018 03:00","918","0"
"27.10.2018 03:00 - 27.10.2018 04:00","916","0"
"27.10.2018 04:00 - 27.10.2018 05:00","920","0"
"27.10.2018 05:00 - 27.10.2018 06:00","1162","0"
"27.10.2018 06:00 - 27.10.2018 07:00","1402","0"
"27.10.2018 07:00 - 27.10.2018 08:00","1575","0"
"27.10.2018 08:00 - 27.10.2018 09:00","1739","0"
"27.10.2018 09:00 - 27.10.2018 10:00","1680","0"
"27.10.2018 10:00 - 27.10.2018 11:00","1392","0"
"27.10.2018 11:00 - 27.10.2018 12:00","1110","0"
"27.10.2018 12:00 - 27.10.2018 13:00","569","0"
"27.10.2018 13:00 - 27.10.2018 14:00","676","0"
"27.10.2018 14:00 - 27.10.2018 15:00","860","0"
"27.10.2018 15:00 - 27.10.2018 16:00","1147","0"
"27.10.2018 16:00 - 27.10.2018 17:00","1459","0"
"27.10.2018 17:00 - 27.10.2018 18:00","1221","0"
"27.10.2018 18:00 - 27.10.2018 19:00","970","0"
"27.10.2018 19:00 - 27.10.2018 20:00","720","0"
"27.10.2018 20:00 - 27.10.2018 21:00","783","0"
"27.10.2018 21:00 - 27.10.2018 22:00","622","0"
"27.10.2018 22:00 - 27.10.2018 23:00","367","0"
"27.10.2018 23:00 - 28.10.2018 00:00","0","138"
"28.10.2018 00:00 - 28.10.2018 01:00","0","9"
"28.10.2018 01:00 - 28.10.2018 02:00","92","0"
"28.10.2018 02:00 - 28.10.2018 03:00","0","212"
"28.10.2018 02:00 - 28.10.2018 03:00","0","164"
"28.10.2018 03:00 - 28.10.2018 04:00","225","0"
"28.10.2018 04:00 - 28.10.2018 05:00","315","0"
"28.10.2018 05:00 - 28.10.2018 06:00","355","0"
"28.10.2018 06:00 - 28.10.2018 07:00","462","0"
"28.10.2018 07:00 - 28.10.2018 08:00","480","0"
"28.10.2018 08:00 - 28.10.2018 09:00","680","0"
"28.10.2018 09:00 - 28.10.2018 10:00","589","0"
"28.10.2018 10:00 - 28.10.2018 11:00","209","0"
"28.10.2018 11:00 - 28.10.2018 12:00","77","0"
"28.10.2018 12:00 - 28.10.2018 13:00","0","166"
"28.10.2018 13:00 - 28.10.2018 14:00","0","352"
"28.10.2018 14:00 - 28.10.2018 15:00","0","194"
"28.10.2018 15:00 - 28.10.2018 16:00","14","0"
"28.10.2018 16:00 - 28.10.2018 17:00","137","0"
"28.10.2018 17:00 - 28.10.2018 18:00","624","0"
"28.10.2018 18:00 - 28.10.2018 19:00","602","0"
"28.10.2018 19:00 - 28.10.2018 20:00","332","0"
"28.10.2018 20:00 - 28.10.2018 21:00","326","0"
"28.10.2018 21:00 - 28.10.2018 22:00","287","0"
"28.10.2018 22:00 - 28.10.2018 23:00","0","407"
"28.10.2018 23:00 - 29.10.2018 00:00","0","125"
"29.10.2018 00:00 - 29.10.2018 01:00","0","420"
"29.10.2018 01:00 - 29.10.2018 02:00","0","708"
"29.10.2018 02:00 - 29.10.2018 03:00","0","455"
"29.10.2018 03:00 - 29.10.2018 04:00","0","213"
"29.10.2018 04:00 - 29.10.2018 05:00","0","82"
"29.10.2018 05:00 - 29.10.2018 06:00","101","0"
"29.10.2018 06:00 - 29.10.2018 07:00","609","0"
"29.10.2018 07:00 - 29.10.2018 08:00","386","0"
"29.10.2018 08:00 - 29.10.2018 09:00","546","0"
"29.10.2018 09:00 - 29.10.2018 10:00","535","0"
"29.10.2018 10:00 - 29.10.2018 11:00","547","0"
"29.10.2018 11:00 - 29.10.2018 12:00","441","0"
"29.10.2018 12:00 - 29.10.2018 13:00","327","0"
"29.10.2018 13:00 - 29.10.2018 14:00","341","0"
"29.10.2018 14:00 - 29.10.2018 15:00","540","0"
"29.10.2018 15:00 - 29.10.2018 16:00","661","0"
"29.10.2018 16:00 - 29.10.2018 17:00","696","0"
"29.10.2018 17:00 - 29.10.2018 18:00","480","0"
"29.10.2018 18:00 - 29.10.2018 19:00","237","0"
"29.10.2018 19:00 - 29.10.2018 20:00","169","0"
"29.10.2018 20:00 - 29.10.2018 21:00","293","0"
"29.10.2018 21:00 - 29.10.2018 22:00","75","0"
"29.10.2018 22:00 - 29.10.2018 23:00","4","0"
"29.10.2018 23:00 - 30.10.2018 00:00","0","139"
"30.10.2018 00:00 - 30.10.2018 01:00","299","0"
"30.10.2018 01:00 - 30.10.2018 02:00","280","0"
"30.10.2018 02:00 - 30.10.2018 03:00","381","0"
"30.10.2018 03:00 - 30.10.2018 04:00","378","0"
"30.10.2018 04:00 - 30.10.2018 05:00","419","0"
"30.10.2018 05:00 - 30.10.2018 06:00","554","0"
"30.10.2018 06:00 - 30.10.2018 07:00","501","0"
"30.10.2018 07:00 - 30.10.2018 08:00","490","0"
"30.10.2018 08:00 - 30.10.2018 09:00","494","0"
"30.10.2018 09:00 - 30.10.2018 10:00","538","0"
"30.10.2018 10:00 - 30.10.2018 11:00","508","0"
"30.10.2018 11:00 - 30.10.2018 12:00","675","0"
"30.10.2018 12:00 - 30.10.2018 13:00","612","0"
"30.10.2018 13:00 - 30.10.2018 14:00","767","0"
"30.10.2018 14:00 - 30.10.2018 15:00","1031","0"
"30.10.2018 15:00 - 30.10.2018 16:00","1347","0"
"30.10.2018 16:00 - 30.10.2018 17:00","1967","0"
"30.10.2018 17:00 - 30.10.2018 18:00","1907","0"
"30.10.2018 18:00 - 30.10.2018 19:00","1719","0"
"30.10.2018 19:00 - 30.10.2018 20:00","1725","0"
"30.10.2018 20:00 - 30.10.2018 21:00","1624","0"
"30.10.2018 21:00 - 30.10.2018 22:00","1873","0"
"30.10.2018 22:00 - 30.10.2018 23:00","943","0"
"30.10.2018 23:00 - 31.10.2018 00:00","0","75"
"31.10.2018 00:00 - 31.10.2018 01:00","1073","0"
"31.10.2018 01:00 - 31.10.2018 02:00","1435","0"
"31.10.2018 02:00 - 31.10.2018 03:00","1543","0"
"31.10.2018 03:00 - 31.10.2018 04:00","1541","0"
"31.10.2018 04:00 - 31.10.2018 05:00","1708","0"
"31.10.2018 05:00 - 31.10.2018 06:00","1871","0"
"31.10.2018 06:00 - 31.10.2018 07:00","2041","0"
"31.10.2018 07:00 - 31.10.2018 08:00","2011","0"
"31.10.2018 08:00 - 31.10.2018 09:00","1997","0"
"31.10.2018 09:00 - 31.10.2018 10:00","1614","0"
"31.10.2018 10:00 - 31.10.2018 11:00","1636","0"
"31.10.2018 11:00 - 31.10.2018 12:00","1614","0"
"31.10.2018 12:00 - 31.10.2018 13:00","1278","0"
"31.10.2018 13:00 - 31.10.2018 14:00","1514","0"
"31.10.2018 14:00 - 31.10.2018 15:00","1683","0"
"31.10.2018 15:00 - 31.10.2018 16:00","2214","0"
"31.10.2018 16:00 - 31.10.2018 17:00","2258","0"
"31.10.2018 17:00 - 31.10.2018 18:00","1990","0"
"31.10.2018 18:00 - 31.10.2018 19:00","1823","0"
"31.10.2018 19:00 - 31.10.2018 20:00","1920","0"
"31.10.2018 20:00 - 31.10.2018 21:00","1632","0"
"31.10.2018 21:00 - 31.10.2018 22:00","1266","0"
"31.10.2018 22:00 - 31.10.2018 23:00","704","0"
"31.10.2018 23:00 - 01.11.2018 00:00","267","0"
"01.11.2018 00:00 - 01.11.2018 01:00","839","0"
"01.11.2018 01:00 - 01.11.2018 02:00","426","0"
"01.11.2018 02:00 - 01.11.2018 03:00","824","0"
"01.11.2018 03:00 - 01.11.2018 04:00","850","0"
"01.11.2018 04:00 - 01.11.2018 05:00","709","0"
"01.11.2018 05:00 - 01.11.2018 06:00","316","0"
"01.11.2018 06:00 - 01.11.2018 07:00","26","0"
"01.11.2018 07:00 - 01.11.2018 08:00","0","51"
"01.11.2018 08:00 - 01.11.2018 09:00","0","48"
"01.11.2018 09:00 - 01.11.2018 10:00","0","33"
"01.11.2018 10:00 - 01.11.2018 11:00","105","0"
"01.11.2018 11:00 - 01.11.2018 12:00","209","0"
"01.11.2018 12:00 - 01.11.2018 13:00","135","0"
"01.11.2018 13:00 - 01.11.2018 14:00","177","0"
"01.11.2018 14:00 - 01.11.2018 15:00","110","0"
"01.11.2018 15:00 - 01.11.2018 16:00","141","0"
"01.11.2018 16:00 - 01.11.2018 17:00","324","0"
"01.11.2018 17:00 - 01.11.2018 18:00","1033","0"
"01.11.2018 18:00 - 01.11.2018 19:00","715","0"
"01.11.2018 19:00 - 01.11.2018 20:00","599","0"
"01.11.2018 20:00 - 01.11.2018 21:00","913","0"
"01.11.2018 21:00 - 01.11.2018 22:00","1234","0"
"01.11.2018 22:00 - 01.11.2018 23:00","694","0"
"01.11.2018 23:00 - 02.11.2018 00:00","159","0"
"02.11.2018 00:00 - 02.11.2018 01:00","606","0"
"02.11.2018 01:00 - 02.11.2018 02:00","468","0"
"02.11.2018 02:00 - 02.11.2018 03:00","578","0"
"02.11.2018 03:00 - 02.11.2018 04:00","897","0"
"02.11.2018 04:00 - 02.11.2018 05:00","859","0"
"02.11.2018 05:00 - 02.11.2018 06:00","901","0"
"02.11.2018 06:00 - 02.11.2018 07:00","1302","0"
"02.11.2018 07:00 - 02.11.2018 08:00","791","0"
"02.11.2018 08:00 - 02.11.2018 09:00","655","0"
"02.11.2018 09:00 - 02.11.2018 10:00","951","0"
"02.11.2018 10:00 - 02.11.2018 11:00","1123","0"
"02.11.2018 11:00 - 02.11.2018 12:00","1217","0"
"02.11.2018 12:00 - 02.11.2018 13:00","935","0"
"02.11.2018 13:00 - 02.11.2018 14:00","1172","0"
"02.11.2018 14:00 - 02.11.2018 15:00","1582","0"
"02.11.2018 15:00 - 02.11.2018 16:00","1747","0"
"02.11.2018 16:00 - 02.11.2018 17:00","1504","0"
"02.11.2018 17:00 - 02.11.2018 18:00","1185","0"
"02.11.2018 18:00 - 02.11.2018 19:00","688","0"
"02.11.2018 19:00 - 02.11.2018 20:00","680","0"
"02.11.2018 20:00 - 02.11.2018 21:00","780","0"
"02.11.2018 21:00 - 02.11.2018 22:00","341","0"
"02.11.2018 22:00 - 02.11.2018 23:00","243","0"
"02.11.2018 23:00 - 03.11.2018 00:00","0","210"
"03.11.2018 00:00 - 03.11.2018 01:00","65","0"
"03.11.2018 01:00 - 03.11.2018 02:00","672","0"
"03.11.2018 02:00 - 03.11.2018 03:00","253","0"
"03.11.2018 03:00 - 03.11.2018 04:00","103","0"
"03.11.2018 04:00 - 03.11.2018 05:00","224","0"
"03.11.2018 05:00 - 03.11.2018 06:00","496","0"
"03.11.2018 06:00 - 03.11.2018 07:00","951","0"
"03.11.2018 07:00 - 03.11.2018 08:00","1445","0"
"03.11.2018 08:00 - 03.11.2018 09:00","1682","0"
"03.11.2018 09:00 - 03.11.2018 10:00","1105","0"
"03.11.2018 10:00 - 03.11.2018 11:00","727","0"
"03.11.2018 11:00 - 03.11.2018 12:00","761","0"
"03.11.2018 12:00 - 03.11.2018 13:00","681","0"
"03.11.2018 13:00 - 03.11.2018 14:00","862","0"
"03.11.2018 14:00 - 03.11.2018 15:00","1206","0"
"03.11.2018 15:00 - 03.11.2018 16:00","1369","0"
"03.11.2018 16:00 - 03.11.2018 17:00","1064","0"
"03.11.2018 17:00 - 03.11.2018 18:00","980","0"
"03.11.2018 18:00 - 03.11.2018 19:00","760","0"
"03.11.2018 19:00 - 03.11.2018 20:00","475","0"
"03.11.2018 20:00 - 03.11.2018 21:00","230","0"
"03.11.2018 21:00 - 03.11.2018 22:00","70","0"
"03.11.2018 22:00 - 03.11.2018 23:00","0","221"
"03.11.2018 23:00 - 04.11.2018 00:00","0","422"
"04.11.2018 00:00 - 04.11.2018 01:00","44","0"
"04.11.2018 01:00 - 04.11.2018 02:00","100","0"
"04.11.2018 02:00 - 04.11.2018 03:00","0","31"
"04.11.2018 03:00 - 04.11.2018 04:00","0","153"
"04.11.2018 04:00 - 04.11.2018 05:00","0","143"
"04.11.2018 05:00 - 04.11.2018 06:00","0","172"
"04.11.2018 06:00 - 04.11.2018 07:00","0","194"
"04.11.2018 07:00 - 04.11.2018 08:00","162","0"
"04.11.2018 08:00 - 04.11.2018 09:00","325","0"
"04.11.2018 09:00 - 04.11.2018 10:00","343","0"
"04.11.2018 10:00 - 04.11.2018 11:00","443","0"
"04.11.2018 11:00 - 04.11.2018 12:00","588","0"
"04.11.2018 12:00 - 04.11.2018 13:00","511","0"
"04.11.2018 13:00 - 04.11.2018 14:00","521","0"
"04.11.2018 14:00 - 04.11.2018 15:00","512","0"
"04.11.2018 15:00 - 04.11.2018 16:00","513","0"
"04.11.2018 16:00 - 04.11.2018 17:00","940","0"
"04.11.2018 17:00 - 04.11.2018 18:00","1561","0"
"04.11.2018 18:00 - 04.11.2018 19:00","1298","0"
"04.11.2018 19:00 - 04.11.2018 20:00","1365","0"
"04.11.2018 20:00 - 04.11.2018 21:00","1123","0"
"04.11.2018 21:00 - 04.11.2018 22:00","1382","0"
"04.11.2018 22:00 - 04.11.2018 23:00","968","0"
"04.11.2018 23:00 - 05.11.2018 00:00","687","0"
"05.11.2018 00:00 - 05.11.2018 01:00","1041","0"
"05.11.2018 01:00 - 05.11.2018 02:00","1000","0"
"05.11.2018 02:00 - 05.11.2018 03:00","1142","0"
"05.11.2018 03:00 - 05.11.2018 04:00","1369","0"
"05.11.2018 04:00 - 05.11.2018 05:00","1496","0"
"05.11.2018 05:00 - 05.11.2018 06:00","1457","0"
"05.11.2018 06:00 - 05.11.2018 07:00","1901","0"
"05.11.2018 07:00 - 05.11.2018 08:00","1573","0"
"05.11.2018 08:00 - 05.11.2018 09:00","1649","0"
"05.11.2018 09:00 - 05.11.2018 10:00","1751","0"
"05.11.2018 10:00 - 05.11.2018 11:00","1703","0"
"05.11.2018 11:00 - 05.11.2018 12:00","1585","0"
"05.11.2018 12:00 - 05.11.2018 13:00","1136","0"
"05.11.2018 13:00 - 05.11.2018 14:00","1153","0"
"05.11.2018 14:00 - 05.11.2018 15:00","1641","0"
"05.11.2018 15:00 - 05.11.2018 16:00","1749","0"
"05.11.2018 16:00 - 05.11.2018 17:00","2010","0"
"05.11.2018 17:00 - 05.11.2018 18:00","1840","0"
"05.11.2018 18:00 - 05.11.2018 19:00","1689","0"
"05.11.2018 19:00 - 05.11.2018 20:00","1573","0"
"05.11.2018 20:00 - 05.11.2018 21:00","1168","0"
"05.11.2018 21:00 - 05.11.2018 22:00","1463","0"
"05.11.2018 22:00 - 05.11.2018 23:00","1137","0"
"05.11.2018 23:00 - 06.11.2018 00:00","975","0"
"06.11.2018 00:00 - 06.11.2018 01:00","1205","0"
"06.11.2018 01:00 - 06.11.2018 02:00","1204","0"
"06.11.2018 02:00 - 06.11.2018 03:00","1347","0"
"06.11.2018 03:00 - 06.11.2018 04:00","1666","0"
"06.11.2018 04:00 - 06.11.2018 05:00","1776","0"
"06.11.2018 05:00 - 06.11.2018 06:00","1701","0"
"06.11.2018 06:00 - 06.11.2018 07:00","1946","0"
"06.11.2018 07:00 - 06.11.2018 08:00","1446","0"
"06.11.2018 08:00 - 06.11.2018 09:00","1205","0"
"06.11.2018 09:00 - 06.11.2018 10:00","1295","0"
"06.11.2018 10:00 - 06.11.2018 11:00","1233","0"
"06.11.2018 11:00 - 06.11.2018 12:00","1367","0"
"06.11.2018 12:00 - 06.11.2018 13:00","1324","0"
"06.11.2018 13:00 - 06.11.2018 14:00","1604","0"
"06.11.2018 14:00 - 06.11.2018 15:00","2065","0"
"06.11.2018 15:00 - 06.11.2018 16:00","2237","0"
"06.11.2018 16:00 - 06.11.2018 17:00","2318","0"
"06.11.2018 17:00 - 06.11.2018 18:00","2257","0"
"06.11.2018 18:00 - 06.11.2018 19:00","1605","0"
"06.11.2018 19:00 - 06.11.2018 20:00","1557","0"
"06.11.2018 20:00 - 06.11.2018 21:00","1078","0"
"06.11.2018 21:00 - 06.11.2018 22:00","1409","0"
"06.11.2018 22:00 - 06.11.2018 23:00","1271","0"
"06.11.2018 23:00 - 07.11.2018 00:00","1097","0"
"07.11.2018 00:00 - 07.11.2018 01:00","1410","0"
"07.11.2018 01:00 - 07.11.2018 02:00","1706","0"
"07.11.2018 02:00 - 07.11.2018 03:00","1941","0"
"07.11.2018 03:00 - 07.11.2018 04:00","2091","0"
"07.11.2018 04:00 - 07.11.2018 05:00","2240","0"
"07.11.2018 05:00 - 07.11.2018 06:00","2144","0"
"07.11.2018 06:00 - 07.11.2018 07:00","2294","0"
"07.11.2018 07:00 - 07.11.2018 08:00","2255","0"
"07.11.2018 08:00 - 07.11.2018 09:00","2036","0"
"07.11.2018 09:00 - 07.11.2018 10:00","1736","0"
"07.11.2018 10:00 - 07.11.2018 11:00","1745","0"
"07.11.2018 11:00 - 07.11.2018 12:00","1662","0"
"07.11.2018 12:00 - 07.11.2018 13:00","1390","0"
"07.11.2018 13:00 - 07.11.2018 14:00","1481","0"
"07.11.2018 14:00 - 07.11.2018 15:00","1820","0"
"07.11.2018 15:00 - 07.11.2018 16:00","1981","0"
"07.11.2018 16:00 - 07.11.2018 17:00","2174","0"
"07.11.2018 17:00 - 07.11.2018 18:00","1984","0"
"07.11.2018 18:00 - 07.11.2018 19:00","1663","0"
"07.11.2018 19:00 - 07.11.2018 20:00","1003","0"
"07.11.2018 20:00 - 07.11.2018 21:00","921","0"
"07.11.2018 21:00 - 07.11.2018 22:00","1104","0"
"07.11.2018 22:00 - 07.11.2018 23:00","730","0"
"07.11.2018 23:00 - 08.11.2018 00:00","285","0"
"08.11.2018 00:00 - 08.11.2018 01:00","839","0"
"08.11.2018 01:00 - 08.11.2018 02:00","938","0"
"08.11.2018 02:00 - 08.11.2018 03:00","921","0"
"08.11.2018 03:00 - 08.11.2018 04:00","1033","0"
"08.11.2018 04:00 - 08.11.2018 05:00","1083","0"
"08.11.2018 05:00 - 08.11.2018 06:00","994","0"
"08.11.2018 06:00 - 08.11.2018 07:00","1295","0"
"08.11.2018 07:00 - 08.11.2018 08:00","745","0"
"08.11.2018 08:00 - 08.11.2018 09:00","978","0"
"08.11.2018 09:00 - 08.11.2018 10:00","1152","0"
"08.11.2018 10:00 - 08.11.2018 11:00","1228","0"
"08.11.2018 11:00 - 08.11.2018 12:00","1159","0"
"08.11.2018 12:00 - 08.11.2018 13:00","1032","0"
"08.11.2018 13:00 - 08.11.2018 14:00","1259","0"
"08.11.2018 14:00 - 08.11.2018 15:00","1683","0"
"08.11.2018 15:00 - 08.11.2018 16:00","1973","0"
"08.11.2018 16:00 - 08.11.2018 17:00","2006","0"
"08.11.2018 17:00 - 08.11.2018 18:00","2038","0"
"08.11.2018 18:00 - 08.11.2018 19:00","1526","0"
"08.11.2018 19:00 - 08.11.2018 20:00","1352","0"
"08.11.2018 20:00 - 08.11.2018 21:00","1428","0"
"08.11.2018 21:00 - 08.11.2018 22:00","968","0"
"08.11.2018 22:00 - 08.11.2018 23:00","657","0"
"08.11.2018 23:00 - 09.11.2018 00:00","787","0"
"09.11.2018 00:00 - 09.11.2018 01:00","1379","0"
"09.11.2018 01:00 - 09.11.2018 02:00","1254","0"
"09.11.2018 02:00 - 09.11.2018 03:00","1358","0"
"09.11.2018 03:00 - 09.11.2018 04:00","1689","0"
"09.11.2018 04:00 - 09.11.2018 05:00","1918","0"
"09.11.2018 05:00 - 09.11.2018 06:00","2046","0"
"09.11.2018 06:00 - 09.11.2018 07:00","2273","0"
"09.11.2018 07:00 - 09.11.2018 08:00","1753","0"
"09.11.2018 08:00 - 09.11.2018 09:00","1809","0"
"09.11.2018 09:00 - 09.11.2018 10:00","1545","0"
"09.11.2018 10:00 - 09.11.2018 11:00","1466","0"
"09.11.2018 11:00 - 09.11.2018 12:00","1676","0"
"09.11.2018 12:00 - 09.11.2018 13:00","1356","0"
