"Time (CET)","Germany (DE) > Czech Republic (CZ) [MW]","Czech Republic (CZ) > Germany (DE) [MW]"
"30.10.2018 04:00 - 30.10.2018 05:00","0","532"
"30.10.2018 05:00 - 30.10.2018 06:00","230","0"
"30.10.2018 06:00 - 30.10.2018 07:00","852","0"
"30.10.2018 07:00 - 30.10.2018 08:00","959","0"
"30.10.2018 08:00 - 30.10.2018 09:00","776","0"
"30.10.2018 09:00 - 30.10.2018 10:00","779","0"
"30.10.2018 10:00 - 30.10.2018 11:00","794","0"
"30.10.2018 11:00 - 30.10.2018 12:00","787","0"
"30.10.2018 12:00 - 30.10.2018 13:00","244","0"
"30.10.2018 13:00 - 30.10.2018 14:00","154","0"
"30.10.2018 14:00 - 30.10.2018 15:00","245","0"
"30.10.2018 15:00 - 30.10.2018 16:00","446","0"
"30.10.2018 16:00 - 30.10.2018 17:00","780","0"
"30.10.2018 17:00 - 30.10.2018 18:00","1006","0"
"30.10.2018 18:00 - 30.10.2018 19:00","932","0"
"30.10.2018 19:00 - 30.10.2018 20:00","775","0"
"30.10.2018 20:00 - 30.10.2018 21:00","714","0"
"30.10.2018 21:00 - 30.10.2018 22:00","750","0"
"30.10.2018 22:00 - 30.10.2018 23:00","687","0"
"30.10.2018 23:00 - 31.10.2018 00:00","352","0"
"31.10.2018 00:00 - 31.10.2018 01:00","644","0"
"31.10.2018 01:00 - 31.10.2018 02:00","634","0"
"31.10.2018 02:00 - 31.10.2018 03:00","523","0"
"31.10.2018 03:00 - 31.10.2018 04:00","349","0"
"31.10.2018 04:00 - 31.10.2018 05:00","506","0"
"31.10.2018 05:00 - 31.10.2018 06:00","1061","0"
"31.10.2018 06:00 - 31.10.2018 07:00","1472","0"
"31.10.2018 07:00 - 31.10.2018 08:00","1645","0"
"31.10.2018 08:00 - 31.10.2018 09:00","1384","0"
"31.10.2018 09:00 - 31.10.2018 10:00","1277","0"
"31.10.2018 10:00 - 31.10.2018 11:00","1033","0"
"31.10.2018 11:00 - 31.10.2018 12:00","894","0"
"31.10.2018 12:00 - 31.10.2018 13:00","887","0"
"31.10.2018 13:00 - 31.10.2018 14:00","701","0"
"31.10.2018 14:00 - 31.10.2018 15:00","611","0"
"31.10.2018 15:00 - 31.10.2018 16:00","561","0"
"31.10.2018 16:00 - 31.10.2018 17:00","774","0"
"31.10.2018 17:00 - 31.10.2018 18:00","862","0"
"31.10.2018 18:00 - 31.10.2018 19:00","918","0"
"31.10.2018 19:00 - 31.10.2018 20:00","879","0"
"31.10.2018 20:00 - 31.10.2018 21:00","802","0"
"31.10.2018 21:00 - 31.10.2018 22:00","0","117"
"31.10.2018 22:00 - 31.10.2018 23:00","0","758"
"31.10.2018 23:00 - 01.11.2018 00:00","0","1234"
"01.11.2018 00:00 - 01.11.2018 01:00","0","781"
"01.11.2018 01:00 - 01.11.2018 02:00","0","881"
"01.11.2018 02:00 - 01.11.2018 03:00","0","1090"
"01.11.2018 03:00 - 01.11.2018 04:00","0","1369"
"01.11.2018 04:00 - 01.11.2018 05:00","0","1503"
"01.11.2018 05:00 - 01.11.2018 06:00","0","1066"
"01.11.2018 06:00 - 01.11.2018 07:00","0","808"
"01.11.2018 07:00 - 01.11.2018 08:00","0","779"
"01.11.2018 08:00 - 01.11.2018 09:00","0","762"
"01.11.2018 09:00 - 01.11.2018 10:00","0","781"
"01.11.2018 10:00 - 01.11.2018 11:00","0","882"
"01.11.2018 11:00 - 01.11.2018 12:00","0","955"
"01.11.2018 12:00 - 01.11.2018 13:00","0","1161"
"01.11.2018 13:00 - 01.11.2018 14:00","0","1205"
"01.11.2018 14:00 - 01.11.2018 15:00","0","1177"
"01.11.2018 15:00 - 01.11.2018 16:00","0","1007"
"01.11.2018 16:00 - 01.11.2018 17:00","0","574"
"01.11.2018 17:00 - 01.11.2018 18:00","0","444"
"01.11.2018 18:00 - 01.11.2018 19:00","0","724"
"01.11.2018 19:00 - 01.11.2018 20:00","0","536"
"01.11.2018 20:00 - 01.11.2018 21:00","0","543"
"01.11.2018 21:00 - 01.11.2018 22:00","0","574"
"01.11.2018 22:00 - 01.11.2018 23:00","0","966"
"01.11.2018 23:00 - 02.11.2018 00:00","0","1241"
"02.11.2018 00:00 - 02.11.2018 01:00","0","1019"
"02.11.2018 01:00 - 02.11.2018 02:00","0","871"
"02.11.2018 02:00 - 02.11.2018 03:00","0","1156"
"02.11.2018 03:00 - 02.11.2018 04:00","0","933"
"02.11.2018 04:00 - 02.11.2018 05:00","0","646"
"02.11.2018 05:00 - 02.11.2018 06:00","21","0"
"02.11.2018 06:00 - 02.11.2018 07:00","823","0"
"02.11.2018 07:00 - 02.11.2018 08:00","659","0"
"02.11.2018 08:00 - 02.11.2018 09:00","633","0"
"02.11.2018 09:00 - 02.11.2018 10:00","582","0"
"02.11.2018 10:00 - 02.11.2018 11:00","721","0"
"02.11.2018 11:00 - 02.11.2018 12:00","715","0"
"02.11.2018 12:00 - 02.11.2018 13:00","499","0"
"02.11.2018 13:00 - 02.11.2018 14:00","204","0"
"02.11.2018 14:00 - 02.11.2018 15:00","249","0"
"02.11.2018 15:00 - 02.11.2018 16:00","342","0"
"02.11.2018 16:00 - 02.11.2018 17:00","98","0"
"02.11.2018 17:00 - 02.11.2018 18:00","0","265"
"02.11.2018 18:00 - 02.11.2018 19:00","0","861"
"02.11.2018 19:00 - 02.11.2018 20:00","0","761"
"02.11.2018 20:00 - 02.11.2018 21:00","0","763"
"02.11.2018 21:00 - 02.11.2018 22:00","0","827"
"02.11.2018 22:00 - 02.11.2018 23:00","0","916"
"02.11.2018 23:00 - 03.11.2018 00:00","0","1191"
"03.11.2018 00:00 - 03.11.2018 01:00","0","1442"
"03.11.2018 01:00 - 03.11.2018 02:00","0","1569"
"03.11.2018 02:00 - 03.11.2018 03:00","0","1636"
"03.11.2018 03:00 - 03.11.2018 04:00","0","1726"
"03.11.2018 04:00 - 03.11.2018 05:00","0","1675"
"03.11.2018 05:00 - 03.11.2018 06:00","0","1300"
"03.11.2018 06:00 - 03.11.2018 07:00","0","1287"
"03.11.2018 07:00 - 03.11.2018 08:00","0","873"
"03.11.2018 08:00 - 03.11.2018 09:00","0","651"
"03.11.2018 09:00 - 03.11.2018 10:00","0","438"
"03.11.2018 10:00 - 03.11.2018 11:00","0","270"
"03.11.2018 11:00 - 03.11.2018 12:00","628","0"
"03.11.2018 12:00 - 03.11.2018 13:00","633","0"
"03.11.2018 13:00 - 03.11.2018 14:00","586","0"
"03.11.2018 14:00 - 03.11.2018 15:00","551","0"
"03.11.2018 15:00 - 03.11.2018 16:00","526","0"
"03.11.2018 16:00 - 03.11.2018 17:00","716","0"
"03.11.2018 17:00 - 03.11.2018 18:00","132","0"
"03.11.2018 18:00 - 03.11.2018 19:00","12","0"
"03.11.2018 19:00 - 03.11.2018 20:00","133","0"
"03.11.2018 20:00 - 03.11.2018 21:00","369","0"
"03.11.2018 21:00 - 03.11.2018 22:00","101","0"
"03.11.2018 22:00 - 03.11.2018 23:00","0","328"
"03.11.2018 23:00 - 04.11.2018 00:00","0","440"
"04.11.2018 00:00 - 04.11.2018 01:00","0","660"
"04.11.2018 01:00 - 04.11.2018 02:00","0","1066"
"04.11.2018 02:00 - 04.11.2018 03:00","0","1175"
"04.11.2018 03:00 - 04.11.2018 04:00","0","1347"
"04.11.2018 04:00 - 04.11.2018 05:00","0","1107"
"04.11.2018 05:00 - 04.11.2018 06:00","0","1233"
"04.11.2018 06:00 - 04.11.2018 07:00","0","1051"
"04.11.2018 07:00 - 04.11.2018 08:00","0","1104"
"04.11.2018 08:00 - 04.11.2018 09:00","0","971"
"04.11.2018 09:00 - 04.11.2018 10:00","0","614"
"04.11.2018 10:00 - 04.11.2018 11:00","0","551"
"04.11.2018 11:00 - 04.11.2018 12:00","0","548"
"04.11.2018 12:00 - 04.11.2018 13:00","0","724"
"04.11.2018 13:00 - 04.11.2018 14:00","0","869"
"04.11.2018 14:00 - 04.11.2018 15:00","0","926"
"04.11.2018 15:00 - 04.11.2018 16:00","0","880"
"04.11.2018 16:00 - 04.11.2018 17:00","0","467"
"04.11.2018 17:00 - 04.11.2018 18:00","0","670"
"04.11.2018 18:00 - 04.11.2018 19:00","0","886"
"04.11.2018 19:00 - 04.11.2018 20:00","0","534"
"04.11.2018 20:00 - 04.11.2018 21:00","0","701"
"04.11.2018 21:00 - 04.11.2018 22:00","0","1155"
"04.11.2018 22:00 - 04.11.2018 23:00","0","1486"
"04.11.2018 23:00 - 05.11.2018 00:00","0","1699"
"05.11.2018 00:00 - 05.11.2018 01:00","0","2146"
"05.11.2018 01:00 - 05.11.2018 02:00","0","2054"
"05.11.2018 02:00 - 05.11.2018 03:00","0","1954"
"05.11.2018 03:00 - 05.11.2018 04:00","0","2028"
"05.11.2018 04:00 - 05.11.2018 05:00","0","2024"
"05.11.2018 05:00 - 05.11.2018 06:00","0","1740"
"05.11.2018 06:00 - 05.11.2018 07:00","0","1045"
"05.11.2018 07:00 - 05.11.2018 08:00","0","962"
"05.11.2018 08:00 - 05.11.2018 09:00","0","1050"
"05.11.2018 09:00 - 05.11.2018 10:00","0","913"
"05.11.2018 10:00 - 05.11.2018 11:00","0","1097"
"05.11.2018 11:00 - 05.11.2018 12:00","0","1196"
"05.11.2018 12:00 - 05.11.2018 13:00","0","944"
"05.11.2018 13:00 - 05.11.2018 14:00","0","963"
"05.11.2018 14:00 - 05.11.2018 15:00","0","761"
"05.11.2018 15:00 - 05.11.2018 16:00","0","682"
"05.11.2018 16:00 - 05.11.2018 17:00","0","268"
"05.11.2018 17:00 - 05.11.2018 18:00","0","394"
"05.11.2018 18:00 - 05.11.2018 19:00","0","601"
"05.11.2018 19:00 - 05.11.2018 20:00","0","643"
"05.11.2018 20:00 - 05.11.2018 21:00","0","532"
"05.11.2018 21:00 - 05.11.2018 22:00","0","638"
"05.11.2018 22:00 - 05.11.2018 23:00","0","932"
"05.11.2018 23:00 - 06.11.2018 00:00","0","1302"
"06.11.2018 00:00 - 06.11.2018 01:00","0","1019"
"06.11.2018 01:00 - 06.11.2018 02:00","0","1089"
"06.11.2018 02:00 - 06.11.2018 03:00","0","1278"
"06.11.2018 03:00 - 06.11.2018 04:00","0","1389"
"06.11.2018 04:00 - 06.11.2018 05:00","0","1059"
"06.11.2018 05:00 - 06.11.2018 06:00","0","833"
"06.11.2018 06:00 - 06.11.2018 07:00","0","609"
"06.11.2018 07:00 - 06.11.2018 08:00","0","565"
"06.11.2018 08:00 - 06.11.2018 09:00","0","678"
"06.11.2018 09:00 - 06.11.2018 10:00","0","669"
"06.11.2018 10:00 - 06.11.2018 11:00","0","678"
"06.11.2018 11:00 - 06.11.2018 12:00","0","471"
"06.11.2018 12:00 - 06.11.2018 13:00","0","219"
"06.11.2018 13:00 - 06.11.2018 14:00","0","204"
"06.11.2018 14:00 - 06.11.2018 15:00","0","133"
"06.11.2018 15:00 - 06.11.2018 16:00","0","11"
"06.11.2018 16:00 - 06.11.2018 17:00","134","0"
"06.11.2018 17:00 - 06.11.2018 18:00","0","217"
"06.11.2018 18:00 - 06.11.2018 19:00","0","567"
"06.11.2018 19:00 - 06.11.2018 20:00","0","482"
"06.11.2018 20:00 - 06.11.2018 21:00","0","152"
"06.11.2018 21:00 - 06.11.2018 22:00","0","205"
"06.11.2018 22:00 - 06.11.2018 23:00","0","337"
"06.11.2018 23:00 - 07.11.2018 00:00","0","543"
"07.11.2018 00:00 - 07.11.2018 01:00","0","391"
"07.11.2018 01:00 - 07.11.2018 02:00","0","647"
"07.11.2018 02:00 - 07.11.2018 03:00","0","783"
"07.11.2018 03:00 - 07.11.2018 04:00","0","894"
"07.11.2018 04:00 - 07.11.2018 05:00","0","698"
"07.11.2018 05:00 - 07.11.2018 06:00","0","593"
"07.11.2018 06:00 - 07.11.2018 07:00","47","0"
"07.11.2018 07:00 - 07.11.2018 08:00","231","0"
"07.11.2018 08:00 - 07.11.2018 09:00","277","0"
"07.11.2018 09:00 - 07.11.2018 10:00","402","0"
"07.11.2018 10:00 - 07.11.2018 11:00","516","0"
"07.11.2018 11:00 - 07.11.2018 12:00","490","0"
"07.11.2018 12:00 - 07.11.2018 13:00","583","0"
"07.11.2018 13:00 - 07.11.2018 14:00","570","0"
"07.11.2018 14:00 - 07.11.2018 15:00","490","0"
"07.11.2018 15:00 - 07.11.2018 16:00","499","0"
"07.11.2018 16:00 - 07.11.2018 17:00","778","0"
"07.11.2018 17:00 - 07.11.2018 18:00","749","0"
"07.11.2018 18:00 - 07.11.2018 19:00","423","0"
"07.11.2018 19:00 - 07.11.2018 20:00","601","0"
"07.11.2018 20:00 - 07.11.2018 21:00","604","0"
"07.11.2018 21:00 - 07.11.2018 22:00","354","0"
"07.11.2018 22:00 - 07.11.2018 23:00","7","0"
"07.11.2018 23:00 - 08.11.2018 00:00","0","612"
"08.11.2018 00:00 - 08.11.2018 01:00","0","825"
"08.11.2018 01:00 - 08.11.2018 02:00","0","848"
"08.11.2018 02:00 - 08.11.2018 03:00","0","927"
"08.11.2018 03:00 - 08.11.2018 04:00","0","938"
"08.11.2018 04:00 - 08.11.2018 05:00","0","649"
"08.11.2018 05:00 - 08.11.2018 06:00","0","401"
"08.11.2018 06:00 - 08.11.2018 07:00","414","0"
"08.11.2018 07:00 - 08.11.2018 08:00","207","0"
"08.11.2018 08:00 - 08.11.2018 09:00","437","0"
"08.11.2018 09:00 - 08.11.2018 10:00","589","0"
"08.11.2018 10:00 - 08.11.2018 11:00","689","0"
"08.11.2018 11:00 - 08.11.2018 12:00","794","0"
"08.11.2018 12:00 - 08.11.2018 13:00","974","0"
"08.11.2018 13:00 - 08.11.2018 14:00","918","0"
"08.11.2018 14:00 - 08.11.2018 15:00","847","0"
"08.11.2018 15:00 - 08.11.2018 16:00","715","0"
"08.11.2018 16:00 - 08.11.2018 17:00","830","0"
"08.11.2018 17:00 - 08.11.2018 18:00","473","0"
"08.11.2018 18:00 - 08.11.2018 19:00","233","0"
"08.11.2018 19:00 - 08.11.2018 20:00","150","0"
"08.11.2018 20:00 - 08.11.2018 21:00","221","0"
"08.11.2018 21:00 - 08.11.2018 22:00","68","0"
"08.11.2018 22:00 - 08.11.2018 23:00","0","169"
"08.11.2018 23:00 - 09.11.2018 00:00","0","539"
"09.11.2018 00:00 - 09.11.2018 01:00","0","396"
"09.11.2018 01:00 - 09.11.2018 02:00","0","375"
"09.11.2018 02:00 - 09.11.2018 03:00","0","583"
"09.11.2018 03:00 - 09.11.2018 04:00","0","637"
"09.11.2018 04:00 - 09.11.2018 05:00","0","366"
"09.11.2018 05:00 - 09.11.2018 06:00","25","0"
"09.11.2018 06:00 - 09.11.2018 07:00","740","0"
"09.11.2018 07:00 - 09.11.2018 08:00","805","0"
"09.11.2018 08:00 - 09.11.2018 09:00","801","0"
"09.11.2018 09:00 - 09.11.2018 10:00","1074","0"
"09.11.2018 10:00 - 09.11.2018 11:00","826","0"
"09.11.2018 11:00 - 09.11.2018 12:00","794","0"
"09.11.2018 12:00 - 09.11.2018 13:00","1071","0"
"09.11.2018 13:00 - 09.11.2018 14:00","1111","0"
"09.11.2018 14:00 - 09.11.2018 15:00","1273","0"
"09.11.2018 15:00 - 09.11.2018 16:00","1325","0"
"09.11.2018 16:00 - 09.11.2018 17:00","1414","0"
"09.11.2018 17:00 - 09.11.2018 18:00","1300","0"
"09.11.2018 18:00 - 09.11.2018 19:00","826","0"
"09.11.2018 19:00 - 09.11.2018 20:00","809","0"
"09.11.2018 20:00 - 09.11.2018 21:00","1364","0"
"09.11.2018 21:00 - 09.11.2018 22:00","1056","0"
"09.11.2018 22:00 - 09.11.2018 23:00","843","0"
"09.11.2018 23:00 - 10.11.2018 00:00","349","0"
"10.11.2018 00:00 - 10.11.2018 01:00","437","0"
"10.11.2018 01:00 - 10.11.2018 02:00","292","0"
"10.11.2018 02:00 - 10.11.2018 03:00","573","0"
"10.11.2018 03:00 - 10.11.2018 04:00","571","0"
"10.11.2018 04:00 - 10.11.2018 05:00","836","0"
"10.11.2018 05:00 - 10.11.2018 06:00","996","0"
"10.11.2018 06:00 - 10.11.2018 07:00","1271","0"
"10.11.2018 07:00 - 10.11.2018 08:00","1362","0"
"10.11.2018 08:00 - 10.11.2018 09:00","1582","0"
"10.11.2018 09:00 - 10.11.2018 10:00","1611","0"
"10.11.2018 10:00 - 10.11.2018 11:00","1745","0"
"10.11.2018 11:00 - 10.11.2018 12:00","1868","0"
"10.11.2018 12:00 - 10.11.2018 13:00","1745","0"
"10.11.2018 13:00 - 10.11.2018 14:00","1573","0"
"10.11.2018 14:00 - 10.11.2018 15:00","1478","0"
"10.11.2018 15:00 - 10.11.2018 16:00","1512","0"
"10.11.2018 16:00 - 10.11.2018 17:00","1646","0"
"10.11.2018 17:00 - 10.11.2018 18:00","1659","0"
"10.11.2018 18:00 - 10.11.2018 19:00","1571","0"
"10.11.2018 19:00 - 10.11.2018 20:00","1329","0"
"10.11.2018 20:00 - 10.11.2018 21:00","1108","0"
"10.11.2018 21:00 - 10.11.2018 22:00","757","0"
"10.11.2018 22:00 - 10.11.2018 23:00","727","0"
"10.11.2018 23:00 - 11.11.2018 00:00","370","0"
"11.11.2018 00:00 - 11.11.2018 01:00","680","0"
"11.11.2018 01:00 - 11.11.2018 02:00","785","0"
"11.11.2018 02:00 - 11.11.2018 03:00","758","0"
"11.11.2018 03:00 - 11.11.2018 04:00","732","0"
"11.11.2018 04:00 - 11.11.2018 05:00","920","0"
"11.11.2018 05:00 - 11.11.2018 06:00","1162","0"
"11.11.2018 06:00 - 11.11.2018 07:00","1509","0"
"11.11.2018 07:00 - 11.11.2018 08:00","1605","0"
"11.11.2018 08:00 - 11.11.2018 09:00","1839","0"
"11.11.2018 09:00 - 11.11.2018 10:00","2159","0"
"11.11.2018 10:00 - 11.11.2018 11:00","2244","0"
"11.11.2018 11:00 - 11.11.2018 12:00","2220","0"
"11.11.2018 12:00 - 11.11.2018 13:00","2112","0"
"11.11.2018 13:00 - 11.11.2018 14:00","1923","0"
"11.11.2018 14:00 - 11.11.2018 15:00","1841","0"
"11.11.2018 15:00 - 11.11.2018 16:00","1848","0"
"11.11.2018 16:00 - 11.11.2018 17:00","2020","0"
"11.11.2018 17:00 - 11.11.2018 18:00","1798","0"
"11.11.2018 18:00 - 11.11.2018 19:00","1454","0"
"11.11.2018 19:00 - 11.11.2018 20:00","1363","0"
"11.11.2018 20:00 - 11.11.2018 21:00","1251","0"
"11.11.2018 21:00 - 11.11.2018 22:00","1196","0"
"11.11.2018 22:00 - 11.11.2018 23:00","1101","0"
"11.11.2018 23:00 - 12.11.2018 00:00","819","0"
"12.11.2018 00:00 - 12.11.2018 01:00","776","0"
"12.11.2018 01:00 - 12.11.2018 02:00","505","0"
"12.11.2018 02:00 - 12.11.2018 03:00","151","0"
"12.11.2018 03:00 - 12.11.2018 04:00","0","9"
"12.11.2018 04:00 - 12.11.2018 05:00","136","0"
"12.11.2018 05:00 - 12.11.2018 06:00","161","0"
"12.11.2018 06:00 - 12.11.2018 07:00","772","0"
"12.11.2018 07:00 - 12.11.2018 08:00","0","129"
"12.11.2018 08:00 - 12.11.2018 09:00","0","53"
"12.11.2018 09:00 - 12.11.2018 10:00","195","0"
"12.11.2018 10:00 - 12.11.2018 11:00","386","0"
"12.11.2018 11:00 - 12.11.2018 12:00","474","0"
"12.11.2018 12:00 - 12.11.2018 13:00","608","0"
"12.11.2018 13:00 - 12.11.2018 14:00","648","0"
"12.11.2018 14:00 - 12.11.2018 15:00","545","0"
"12.11.2018 15:00 - 12.11.2018 16:00","239","0"
"12.11.2018 16:00 - 12.11.2018 17:00","522","0"
"12.11.2018 17:00 - 12.11.2018 18:00","0","10"
"12.11.2018 18:00 - 12.11.2018 19:00","0","345"
"12.11.2018 19:00 - 12.11.2018 20:00","0","140"
"12.11.2018 20:00 - 12.11.2018 21:00","0","177"
"12.11.2018 21:00 - 12.11.2018 22:00","0","42"
"12.11.2018 22:00 - 12.11.2018 23:00","0","143"
"12.11.2018 23:00 - 13.11.2018 00:00","0","155"
"13.11.2018 00:00 - 13.11.2018 01:00","0","71"
"13.11.2018 01:00 - 13.11.2018 02:00","0","32"
"13.11.2018 02:00 - 13.11.2018 03:00","0","176"
"13.11.2018 03:00 - 13.11.2018 04:00","0","253"
"13.11.2018 04:00 - 13.11.2018 05:00","0","119"
"13.11.2018 05:00 - 13.11.2018 06:00","221","0"
"13.11.2018 06:00 - 13.11.2018 07:00","893","0"
"13.11.2018 07:00 - 13.11.2018 08:00","687","0"
"13.11.2018 08:00 - 13.11.2018 09:00","802","0"
"13.11.2018 09:00 - 13.11.2018 10:00","1397","0"
"13.11.2018 10:00 - 13.11.2018 11:00","1286","0"
"13.11.2018 11:00 - 13.11.2018 12:00","1538","0"
"13.11.2018 12:00 - 13.11.2018 13:00","1771","0"
"13.11.2018 13:00 - 13.11.2018 14:00","1794","0"
"13.11.2018 14:00 - 13.11.2018 15:00","1811","0"
"13.11.2018 15:00 - 13.11.2018 16:00","1854","0"
"13.11.2018 16:00 - 13.11.2018 17:00","1797","0"
"13.11.2018 17:00 - 13.11.2018 18:00","1716","0"
"13.11.2018 18:00 - 13.11.2018 19:00","1804","0"
"13.11.2018 19:00 - 13.11.2018 20:00","1621","0"
"13.11.2018 20:00 - 13.11.2018 21:00","1710","0"
"13.11.2018 21:00 - 13.11.2018 22:00","880","0"
"13.11.2018 22:00 - 13.11.2018 23:00","552","0"
"13.11.2018 23:00 - 14.11.2018 00:00","303","0"
"14.11.2018 00:00 - 14.11.2018 01:00","179","0"
"14.11.2018 01:00 - 14.11.2018 02:00","45","0"
"14.11.2018 02:00 - 14.11.2018 03:00","0","467"
"14.11.2018 03:00 - 14.11.2018 04:00","0","855"
"14.11.2018 04:00 - 14.11.2018 05:00","0","732"
"14.11.2018 05:00 - 14.11.2018 06:00","0","486"
"14.11.2018 06:00 - 14.11.2018 07:00","211","0"
"14.11.2018 07:00 - 14.11.2018 08:00","0","208"
"14.11.2018 08:00 - 14.11.2018 09:00","0","422"
"14.11.2018 09:00 - 14.11.2018 10:00","0","387"
"14.11.2018 10:00 - 14.11.2018 11:00","0","143"
"14.11.2018 11:00 - 14.11.2018 12:00","115","0"
"14.11.2018 12:00 - 14.11.2018 13:00","524","0"
"14.11.2018 13:00 - 14.11.2018 14:00","522","0"
"14.11.2018 14:00 - 14.11.2018 15:00","413","0"
"14.11.2018 15:00 - 14.11.2018 16:00","208","0"
"14.11.2018 16:00 - 14.11.2018 17:00","449","0"
"14.11.2018 17:00 - 14.11.2018 18:00","371","0"
"14.11.2018 18:00 - 14.11.2018 19:00","79","0"
"14.11.2018 19:00 - 14.11.2018 20:00","5","0"
"14.11.2018 20:00 - 14.11.2018 21:00","287","0"
"14.11.2018 21:00 - 14.11.2018 22:00","46","0"
"14.11.2018 22:00 - 14.11.2018 23:00","0","66"
"14.11.2018 23:00 - 15.11.2018 00:00","0","593"
"15.11.2018 00:00 - 15.11.2018 01:00","0","327"
"15.11.2018 01:00 - 15.11.2018 02:00","0","423"
"15.11.2018 02:00 - 15.11.2018 03:00","0","583"
"15.11.2018 03:00 - 15.11.2018 04:00","0","568"
"15.11.2018 04:00 - 15.11.2018 05:00","0","454"
"15.11.2018 05:00 - 15.11.2018 06:00","0","417"
"15.11.2018 06:00 - 15.11.2018 07:00","357","0"
"15.11.2018 07:00 - 15.11.2018 08:00","70","0"
"15.11.2018 08:00 - 15.11.2018 09:00","0","173"
"15.11.2018 09:00 - 15.11.2018 10:00","0","52"
"15.11.2018 10:00 - 15.11.2018 11:00","0","181"
"15.11.2018 11:00 - 15.11.2018 12:00","0","116"
"15.11.2018 12:00 - 15.11.2018 13:00","0","38"
"15.11.2018 13:00 - 15.11.2018 14:00","50","0"
"15.11.2018 14:00 - 15.11.2018 15:00","341","0"
"15.11.2018 15:00 - 15.11.2018 16:00","418","0"
"15.11.2018 16:00 - 15.11.2018 17:00","837","0"
"15.11.2018 17:00 - 15.11.2018 18:00","1187","0"
"15.11.2018 18:00 - 15.11.2018 19:00","1021","0"
"15.11.2018 19:00 - 15.11.2018 20:00","1002","0"
"15.11.2018 20:00 - 15.11.2018 21:00","1689","0"
"15.11.2018 21:00 - 15.11.2018 22:00","1380","0"
"15.11.2018 22:00 - 15.11.2018 23:00","984","0"
"15.11.2018 23:00 - 16.11.2018 00:00","489","0"
"16.11.2018 00:00 - 16.11.2018 01:00","725","0"
"16.11.2018 01:00 - 16.11.2018 02:00","425","0"
"16.11.2018 02:00 - 16.11.2018 03:00","404","0"
"16.11.2018 03:00 - 16.11.2018 04:00","358","0"
"16.11.2018 04:00 - 16.11.2018 05:00","529","0"
"16.11.2018 05:00 - 16.11.2018 06:00","625","0"
"16.11.2018 06:00 - 16.11.2018 07:00","1180","0"
"16.11.2018 07:00 - 16.11.2018 08:00","770","0"
"16.11.2018 08:00 - 16.11.2018 09:00","1007","0"
"16.11.2018 09:00 - 16.11.2018 10:00","1221","0"
"16.11.2018 10:00 - 16.11.2018 11:00","1192","0"
"16.11.2018 11:00 - 16.11.2018 12:00","1551","0"
"16.11.2018 12:00 - 16.11.2018 13:00","1515","0"
"16.11.2018 13:00 - 16.11.2018 14:00","1374","0"
"16.11.2018 14:00 - 16.11.2018 15:00","1449","0"
"16.11.2018 15:00 - 16.11.2018 16:00","1538","0"
"16.11.2018 16:00 - 16.11.2018 17:00","1627","0"
"16.11.2018 17:00 - 16.11.2018 18:00","1418","0"
"16.11.2018 18:00 - 16.11.2018 19:00","1592","0"
"16.11.2018 19:00 - 16.11.2018 20:00","1992","0"
"16.11.2018 20:00 - 16.11.2018 21:00","1884","0"
"16.11.2018 21:00 - 16.11.2018 22:00","1593","0"
"16.11.2018 22:00 - 16.11.2018 23:00","1292","0"
"16.11.2018 23:00 - 17.11.2018 00:00","861","0"
"17.11.2018 00:00 - 17.11.2018 01:00","1067","0"
"17.11.2018 01:00 - 17.11.2018 02:00","737","0"
"17.11.2018 02:00 - 17.11.2018 03:00","610","0"
"17.11.2018 03:00 - 17.11.2018 04:00","243","0"
"17.11.2018 04:00 - 17.11.2018 05:00","475","0"
"17.11.2018 05:00 - 17.11.2018 06:00","462","0"
"17.11.2018 06:00 - 17.11.2018 07:00","703","0"
"17.11.2018 07:00 - 17.11.2018 08:00","1232","0"
"17.11.2018 08:00 - 17.11.2018 09:00","1559","0"
"17.11.2018 09:00 - 17.11.2018 10:00","1625","0"
"17.11.2018 10:00 - 17.11.2018 11:00","1694","0"
"17.11.2018 11:00 - 17.11.2018 12:00","1807","0"
"17.11.2018 12:00 - 17.11.2018 13:00","2055","0"
"17.11.2018 13:00 - 17.11.2018 14:00","1853","0"
"17.11.2018 14:00 - 17.11.2018 15:00","1687","0"
"17.11.2018 15:00 - 17.11.2018 16:00","1978","0"
"17.11.2018 16:00 - 17.11.2018 17:00","2207","0"
"17.11.2018 17:00 - 17.11.2018 18:00","1971","0"
"17.11.2018 18:00 - 17.11.2018 19:00","1946","0"
"17.11.2018 19:00 - 17.11.2018 20:00","1891","0"
"17.11.2018 20:00 - 17.11.2018 21:00","1879","0"
"17.11.2018 21:00 - 17.11.2018 22:00","1640","0"
"17.11.2018 22:00 - 17.11.2018 23:00","1190","0"
"17.11.2018 23:00 - 18.11.2018 00:00","656","0"
"18.11.2018 00:00 - 18.11.2018 01:00","1065","0"
"18.11.2018 01:00 - 18.11.2018 02:00","797","0"
"18.11.2018 02:00 - 18.11.2018 03:00","821","0"
"18.11.2018 03:00 - 18.11.2018 04:00","687","0"
"18.11.2018 04:00 - 18.11.2018 05:00","720","0"
"18.11.2018 05:00 - 18.11.2018 06:00","740","0"
"18.11.2018 06:00 - 18.11.2018 07:00","708","0"
