"Time (CET)","Netherlands (NL) > Germany (DE) [MW]","Germany (DE) > Netherlands (NL) [MW]"
"24.10.2018 01:00 - 24.10.2018 02:00","0","1842"
"24.10.2018 02:00 - 24.10.2018 03:00","0","1871"
"24.10.2018 03:00 - 24.10.2018 04:00","0","1858"
"24.10.2018 04:00 - 24.10.2018 05:00","0","1725"
"24.10.2018 05:00 - 24.10.2018 06:00","0","1699"
"24.10.2018 06:00 - 24.10.2018 07:00","0","1964"
"24.10.2018 07:00 - 24.10.2018 08:00","0","2053"
"24.10.2018 08:00 - 24.10.2018 09:00","0","2014"
"24.10.2018 09:00 - 24.10.2018 10:00","0","2017"
"24.10.2018 10:00 - 24.10.2018 11:00","0","2198"
"24.10.2018 11:00 - 24.10.2018 12:00","0","1956"
"24.10.2018 12:00 - 24.10.2018 13:00","0","2247"
"24.10.2018 13:00 - 24.10.2018 14:00","0","2166"
"24.10.2018 14:00 - 24.10.2018 15:00","0","2009"
"24.10.2018 15:00 - 24.10.2018 16:00","0","1881"
"24.10.2018 16:00 - 24.10.2018 17:00","0","1557"
"24.10.2018 17:00 - 24.10.2018 18:00","0","1612"
"24.10.2018 18:00 - 24.10.2018 19:00","0","1764"
"24.10.2018 19:00 - 24.10.2018 20:00","0","2174"
"24.10.2018 20:00 - 24.10.2018 21:00","0","2157"
"24.10.2018 21:00 - 24.10.2018 22:00","0","2201"
"24.10.2018 22:00 - 24.10.2018 23:00","0","2033"
"24.10.2018 23:00 - 25.10.2018 00:00","0","2264"
"25.10.2018 00:00 - 25.10.2018 01:00","0","2191"
"25.10.2018 01:00 - 25.10.2018 02:00","0","2339"
"25.10.2018 02:00 - 25.10.2018 03:00","0","2252"
"25.10.2018 03:00 - 25.10.2018 04:00","0","2223"
"25.10.2018 04:00 - 25.10.2018 05:00","0","2355"
"25.10.2018 05:00 - 25.10.2018 06:00","0","2437"
"25.10.2018 06:00 - 25.10.2018 07:00","0","2327"
"25.10.2018 07:00 - 25.10.2018 08:00","0","2266"
"25.10.2018 08:00 - 25.10.2018 09:00","0","2333"
"25.10.2018 09:00 - 25.10.2018 10:00","0","2445"
"25.10.2018 10:00 - 25.10.2018 11:00","0","2336"
"25.10.2018 11:00 - 25.10.2018 12:00","0","2281"
"25.10.2018 12:00 - 25.10.2018 13:00","0","2266"
"25.10.2018 13:00 - 25.10.2018 14:00","0","2187"
"25.10.2018 14:00 - 25.10.2018 15:00","0","2023"
"25.10.2018 15:00 - 25.10.2018 16:00","0","1898"
"25.10.2018 16:00 - 25.10.2018 17:00","0","1856"
"25.10.2018 17:00 - 25.10.2018 18:00","0","2139"
"25.10.2018 18:00 - 25.10.2018 19:00","0","2268"
"25.10.2018 19:00 - 25.10.2018 20:00","0","2465"
"25.10.2018 20:00 - 25.10.2018 21:00","0","1939"
"25.10.2018 21:00 - 25.10.2018 22:00","0","1943"
"25.10.2018 22:00 - 25.10.2018 23:00","0","2021"
"25.10.2018 23:00 - 26.10.2018 00:00","0","2153"
"26.10.2018 00:00 - 26.10.2018 01:00","0","2247"
"26.10.2018 01:00 - 26.10.2018 02:00","0","1983"
"26.10.2018 02:00 - 26.10.2018 03:00","0","1650"
"26.10.2018 03:00 - 26.10.2018 04:00","0","1763"
"26.10.2018 04:00 - 26.10.2018 05:00","0","1248"
"26.10.2018 05:00 - 26.10.2018 06:00","0","1099"
"26.10.2018 06:00 - 26.10.2018 07:00","0","213"
"26.10.2018 07:00 - 26.10.2018 08:00","0","633"
"26.10.2018 08:00 - 26.10.2018 09:00","0","1671"
"26.10.2018 09:00 - 26.10.2018 10:00","0","1895"
"26.10.2018 10:00 - 26.10.2018 11:00","0","2118"
"26.10.2018 11:00 - 26.10.2018 12:00","0","1737"
"26.10.2018 12:00 - 26.10.2018 13:00","0","1963"
"26.10.2018 13:00 - 26.10.2018 14:00","0","1836"
"26.10.2018 14:00 - 26.10.2018 15:00","0","1697"
"26.10.2018 15:00 - 26.10.2018 16:00","0","1816"
"26.10.2018 16:00 - 26.10.2018 17:00","0","1464"
"26.10.2018 17:00 - 26.10.2018 18:00","0","1141"
"26.10.2018 18:00 - 26.10.2018 19:00","0","1507"
"26.10.2018 19:00 - 26.10.2018 20:00","0","1519"
"26.10.2018 20:00 - 26.10.2018 21:00","0","1791"
"26.10.2018 21:00 - 26.10.2018 22:00","0","1985"
"26.10.2018 22:00 - 26.10.2018 23:00","0","1929"
"26.10.2018 23:00 - 27.10.2018 00:00","0","1915"
"27.10.2018 00:00 - 27.10.2018 01:00","0","2465"
"27.10.2018 01:00 - 27.10.2018 02:00","0","2242"
"27.10.2018 02:00 - 27.10.2018 03:00","0","2003"
"27.10.2018 03:00 - 27.10.2018 04:00","0","1920"
"27.10.2018 04:00 - 27.10.2018 05:00","0","1902"
"27.10.2018 05:00 - 27.10.2018 06:00","0","1858"
"27.10.2018 06:00 - 27.10.2018 07:00","0","1989"
"27.10.2018 07:00 - 27.10.2018 08:00","0","2035"
"27.10.2018 08:00 - 27.10.2018 09:00","0","2088"
"27.10.2018 09:00 - 27.10.2018 10:00","0","2264"
"27.10.2018 10:00 - 27.10.2018 11:00","0","2553"
"27.10.2018 11:00 - 27.10.2018 12:00","0","2552"
"27.10.2018 12:00 - 27.10.2018 13:00","0","2489"
"27.10.2018 13:00 - 27.10.2018 14:00","0","2055"
"27.10.2018 14:00 - 27.10.2018 15:00","0","1909"
"27.10.2018 15:00 - 27.10.2018 16:00","0","1713"
"27.10.2018 16:00 - 27.10.2018 17:00","0","1558"
"27.10.2018 17:00 - 27.10.2018 18:00","0","1575"
"27.10.2018 18:00 - 27.10.2018 19:00","0","2154"
"27.10.2018 19:00 - 27.10.2018 20:00","0","2555"
"27.10.2018 20:00 - 27.10.2018 21:00","0","2427"
"27.10.2018 21:00 - 27.10.2018 22:00","0","2287"
"27.10.2018 22:00 - 27.10.2018 23:00","0","2416"
"27.10.2018 23:00 - 28.10.2018 00:00","0","2500"
"28.10.2018 00:00 - 28.10.2018 01:00","0","2616"
"28.10.2018 01:00 - 28.10.2018 02:00","0","2546"
"28.10.2018 02:00 - 28.10.2018 03:00","0","2384"
"28.10.2018 02:00 - 28.10.2018 03:00","0","2479"
"28.10.2018 03:00 - 28.10.2018 04:00","0","2341"
"28.10.2018 04:00 - 28.10.2018 05:00","0","2228"
"28.10.2018 05:00 - 28.10.2018 06:00","0","1719"
"28.10.2018 06:00 - 28.10.2018 07:00","0","1820"
"28.10.2018 07:00 - 28.10.2018 08:00","0","1792"
"28.10.2018 08:00 - 28.10.2018 09:00","0","1742"
"28.10.2018 09:00 - 28.10.2018 10:00","0","1775"
"28.10.2018 10:00 - 28.10.2018 11:00","0","1850"
"28.10.2018 11:00 - 28.10.2018 12:00","0","1708"
"28.10.2018 12:00 - 28.10.2018 13:00","0","1695"
"28.10.2018 13:00 - 28.10.2018 14:00","0","1688"
"28.10.2018 14:00 - 28.10.2018 15:00","0","1753"
"28.10.2018 15:00 - 28.10.2018 16:00","0","1658"
"28.10.2018 16:00 - 28.10.2018 17:00","0","1708"
"28.10.2018 17:00 - 28.10.2018 18:00","0","1771"
"28.10.2018 18:00 - 28.10.2018 19:00","0","2181"
"28.10.2018 19:00 - 28.10.2018 20:00","0","2255"
"28.10.2018 20:00 - 28.10.2018 21:00","0","2266"
"28.10.2018 21:00 - 28.10.2018 22:00","0","2125"
"28.10.2018 22:00 - 28.10.2018 23:00","0","2070"
"28.10.2018 23:00 - 29.10.2018 00:00","0","1904"
"29.10.2018 00:00 - 29.10.2018 01:00","0","2226"
"29.10.2018 01:00 - 29.10.2018 02:00","0","2082"
"29.10.2018 02:00 - 29.10.2018 03:00","0","1847"
"29.10.2018 03:00 - 29.10.2018 04:00","0","1822"
"29.10.2018 04:00 - 29.10.2018 05:00","0","1987"
"29.10.2018 05:00 - 29.10.2018 06:00","0","2146"
"29.10.2018 06:00 - 29.10.2018 07:00","0","2060"
"29.10.2018 07:00 - 29.10.2018 08:00","0","2093"
"29.10.2018 08:00 - 29.10.2018 09:00","0","1792"
"29.10.2018 09:00 - 29.10.2018 10:00","0","1893"
"29.10.2018 10:00 - 29.10.2018 11:00","0","1816"
"29.10.2018 11:00 - 29.10.2018 12:00","0","2192"
"29.10.2018 12:00 - 29.10.2018 13:00","0","2123"
"29.10.2018 13:00 - 29.10.2018 14:00","0","2023"
"29.10.2018 14:00 - 29.10.2018 15:00","0","1672"
"29.10.2018 15:00 - 29.10.2018 16:00","0","1683"
"29.10.2018 16:00 - 29.10.2018 17:00","0","1742"
"29.10.2018 17:00 - 29.10.2018 18:00","0","2018"
"29.10.2018 18:00 - 29.10.2018 19:00","0","2477"
"29.10.2018 19:00 - 29.10.2018 20:00","0","2472"
"29.10.2018 20:00 - 29.10.2018 21:00","0","2147"
"29.10.2018 21:00 - 29.10.2018 22:00","0","2057"
"29.10.2018 22:00 - 29.10.2018 23:00","0","2167"
"29.10.2018 23:00 - 30.10.2018 00:00","0","2060"
"30.10.2018 00:00 - 30.10.2018 01:00","0","2003"
"30.10.2018 01:00 - 30.10.2018 02:00","0","2042"
"30.10.2018 02:00 - 30.10.2018 03:00","0","1948"
"30.10.2018 03:00 - 30.10.2018 04:00","0","1812"
"30.10.2018 04:00 - 30.10.2018 05:00","0","2149"
"30.10.2018 05:00 - 30.10.2018 06:00","0","2210"
"30.10.2018 06:00 - 30.10.2018 07:00","0","2239"
"30.10.2018 07:00 - 30.10.2018 08:00","0","2096"
"30.10.2018 08:00 - 30.10.2018 09:00","0","2154"
"30.10.2018 09:00 - 30.10.2018 10:00","0","2111"
"30.10.2018 10:00 - 30.10.2018 11:00","0","1932"
"30.10.2018 11:00 - 30.10.2018 12:00","0","1891"
"30.10.2018 12:00 - 30.10.2018 13:00","0","1884"
"30.10.2018 13:00 - 30.10.2018 14:00","0","1919"
"30.10.2018 14:00 - 30.10.2018 15:00","0","2032"
"30.10.2018 15:00 - 30.10.2018 16:00","0","2192"
"30.10.2018 16:00 - 30.10.2018 17:00","0","2296"
"30.10.2018 17:00 - 30.10.2018 18:00","0","2652"
"30.10.2018 18:00 - 30.10.2018 19:00","0","2845"
"30.10.2018 19:00 - 30.10.2018 20:00","0","2842"
"30.10.2018 20:00 - 30.10.2018 21:00","0","2428"
"30.10.2018 21:00 - 30.10.2018 22:00","0","2173"
"30.10.2018 22:00 - 30.10.2018 23:00","0","2107"
"30.10.2018 23:00 - 31.10.2018 00:00","0","2186"
"31.10.2018 00:00 - 31.10.2018 01:00","0","2192"
"31.10.2018 01:00 - 31.10.2018 02:00","0","1984"
"31.10.2018 02:00 - 31.10.2018 03:00","0","1926"
"31.10.2018 03:00 - 31.10.2018 04:00","0","1867"
"31.10.2018 04:00 - 31.10.2018 05:00","0","1833"
"31.10.2018 05:00 - 31.10.2018 06:00","0","1998"
"31.10.2018 06:00 - 31.10.2018 07:00","0","2104"
"31.10.2018 07:00 - 31.10.2018 08:00","0","2105"
"31.10.2018 08:00 - 31.10.2018 09:00","0","2132"
"31.10.2018 09:00 - 31.10.2018 10:00","0","2149"
"31.10.2018 10:00 - 31.10.2018 11:00","0","2026"
"31.10.2018 11:00 - 31.10.2018 12:00","0","1852"
"31.10.2018 12:00 - 31.10.2018 13:00","0","1868"
"31.10.2018 13:00 - 31.10.2018 14:00","0","1830"
"31.10.2018 14:00 - 31.10.2018 15:00","0","1677"
"31.10.2018 15:00 - 31.10.2018 16:00","0","1259"
"31.10.2018 16:00 - 31.10.2018 17:00","0","1067"
"31.10.2018 17:00 - 31.10.2018 18:00","0","2062"
"31.10.2018 18:00 - 31.10.2018 19:00","0","2079"
"31.10.2018 19:00 - 31.10.2018 20:00","0","2184"
"31.10.2018 20:00 - 31.10.2018 21:00","0","2251"
"31.10.2018 21:00 - 31.10.2018 22:00","0","2009"
"31.10.2018 22:00 - 31.10.2018 23:00","0","1936"
"31.10.2018 23:00 - 01.11.2018 00:00","0","1840"
"01.11.2018 00:00 - 01.11.2018 01:00","0","1768"
"01.11.2018 01:00 - 01.11.2018 02:00","0","2011"
"01.11.2018 02:00 - 01.11.2018 03:00","0","1628"
"01.11.2018 03:00 - 01.11.2018 04:00","0","1646"
"01.11.2018 04:00 - 01.11.2018 05:00","0","1772"
"01.11.2018 05:00 - 01.11.2018 06:00","0","1833"
"01.11.2018 06:00 - 01.11.2018 07:00","0","1795"
"01.11.2018 07:00 - 01.11.2018 08:00","0","1917"
"01.11.2018 08:00 - 01.11.2018 09:00","0","1924"
"01.11.2018 09:00 - 01.11.2018 10:00","0","2078"
"01.11.2018 10:00 - 01.11.2018 11:00","0","1994"
"01.11.2018 11:00 - 01.11.2018 12:00","0","1882"
"01.11.2018 12:00 - 01.11.2018 13:00","0","1663"
"01.11.2018 13:00 - 01.11.2018 14:00","0","1992"
"01.11.2018 14:00 - 01.11.2018 15:00","0","2329"
"01.11.2018 15:00 - 01.11.2018 16:00","0","2273"
"01.11.2018 16:00 - 01.11.2018 17:00","0","2458"
"01.11.2018 17:00 - 01.11.2018 18:00","0","2286"
"01.11.2018 18:00 - 01.11.2018 19:00","0","2396"
"01.11.2018 19:00 - 01.11.2018 20:00","0","2317"
"01.11.2018 20:00 - 01.11.2018 21:00","0","1978"
"01.11.2018 21:00 - 01.11.2018 22:00","0","2361"
"01.11.2018 22:00 - 01.11.2018 23:00","0","2427"
"01.11.2018 23:00 - 02.11.2018 00:00","0","2378"
"02.11.2018 00:00 - 02.11.2018 01:00","0","1824"
"02.11.2018 01:00 - 02.11.2018 02:00","0","1864"
"02.11.2018 02:00 - 02.11.2018 03:00","0","2163"
"02.11.2018 03:00 - 02.11.2018 04:00","0","1969"
"02.11.2018 04:00 - 02.11.2018 05:00","0","2009"
"02.11.2018 05:00 - 02.11.2018 06:00","0","2121"
"02.11.2018 06:00 - 02.11.2018 07:00","0","2591"
"02.11.2018 07:00 - 02.11.2018 08:00","0","2563"
"02.11.2018 08:00 - 02.11.2018 09:00","0","2238"
"02.11.2018 09:00 - 02.11.2018 10:00","0","2227"
"02.11.2018 10:00 - 02.11.2018 11:00","0","2124"
"02.11.2018 11:00 - 02.11.2018 12:00","0","1873"
"02.11.2018 12:00 - 02.11.2018 13:00","0","1924"
"02.11.2018 13:00 - 02.11.2018 14:00","0","1609"
"02.11.2018 14:00 - 02.11.2018 15:00","0","1219"
"02.11.2018 15:00 - 02.11.2018 16:00","0","723"
"02.11.2018 16:00 - 02.11.2018 17:00","0","905"
"02.11.2018 17:00 - 02.11.2018 18:00","0","1679"
"02.11.2018 18:00 - 02.11.2018 19:00","0","1905"
"02.11.2018 19:00 - 02.11.2018 20:00","0","1705"
"02.11.2018 20:00 - 02.11.2018 21:00","0","1647"
"02.11.2018 21:00 - 02.11.2018 22:00","0","1796"
"02.11.2018 22:00 - 02.11.2018 23:00","0","1911"
"02.11.2018 23:00 - 03.11.2018 00:00","0","2386"
"03.11.2018 00:00 - 03.11.2018 01:00","0","2802"
"03.11.2018 01:00 - 03.11.2018 02:00","0","2781"
"03.11.2018 02:00 - 03.11.2018 03:00","0","2655"
"03.11.2018 03:00 - 03.11.2018 04:00","0","2436"
"03.11.2018 04:00 - 03.11.2018 05:00","0","2275"
"03.11.2018 05:00 - 03.11.2018 06:00","0","2299"
"03.11.2018 06:00 - 03.11.2018 07:00","0","2059"
"03.11.2018 07:00 - 03.11.2018 08:00","0","1442"
"03.11.2018 08:00 - 03.11.2018 09:00","0","808"
"03.11.2018 09:00 - 03.11.2018 10:00","0","1035"
"03.11.2018 10:00 - 03.11.2018 11:00","0","1668"
"03.11.2018 11:00 - 03.11.2018 12:00","0","1444"
"03.11.2018 12:00 - 03.11.2018 13:00","0","1863"
"03.11.2018 13:00 - 03.11.2018 14:00","0","1763"
"03.11.2018 14:00 - 03.11.2018 15:00","0","1198"
"03.11.2018 15:00 - 03.11.2018 16:00","0","924"
"03.11.2018 16:00 - 03.11.2018 17:00","0","499"
"03.11.2018 17:00 - 03.11.2018 18:00","0","1486"
"03.11.2018 18:00 - 03.11.2018 19:00","0","1983"
"03.11.2018 19:00 - 03.11.2018 20:00","0","2230"
"03.11.2018 20:00 - 03.11.2018 21:00","0","2331"
"03.11.2018 21:00 - 03.11.2018 22:00","0","2478"
"03.11.2018 22:00 - 03.11.2018 23:00","0","2217"
"03.11.2018 23:00 - 04.11.2018 00:00","0","2102"
"04.11.2018 00:00 - 04.11.2018 01:00","0","2238"
"04.11.2018 01:00 - 04.11.2018 02:00","0","2371"
"04.11.2018 02:00 - 04.11.2018 03:00","0","2281"
"04.11.2018 03:00 - 04.11.2018 04:00","0","2128"
"04.11.2018 04:00 - 04.11.2018 05:00","0","2188"
"04.11.2018 05:00 - 04.11.2018 06:00","0","2122"
"04.11.2018 06:00 - 04.11.2018 07:00","0","2134"
"04.11.2018 07:00 - 04.11.2018 08:00","0","2820"
"04.11.2018 08:00 - 04.11.2018 09:00","0","2694"
"04.11.2018 09:00 - 04.11.2018 10:00","0","2566"
"04.11.2018 10:00 - 04.11.2018 11:00","0","2333"
"04.11.2018 11:00 - 04.11.2018 12:00","0","2058"
"04.11.2018 12:00 - 04.11.2018 13:00","0","2109"
"04.11.2018 13:00 - 04.11.2018 14:00","0","2013"
"04.11.2018 14:00 - 04.11.2018 15:00","0","2029"
"04.11.2018 15:00 - 04.11.2018 16:00","0","2194"
"04.11.2018 16:00 - 04.11.2018 17:00","0","1911"
"04.11.2018 17:00 - 04.11.2018 18:00","0","2103"
"04.11.2018 18:00 - 04.11.2018 19:00","0","2502"
"04.11.2018 19:00 - 04.11.2018 20:00","0","2314"
"04.11.2018 20:00 - 04.11.2018 21:00","0","2383"
"04.11.2018 21:00 - 04.11.2018 22:00","0","2518"
"04.11.2018 22:00 - 04.11.2018 23:00","0","2839"
"04.11.2018 23:00 - 05.11.2018 00:00","0","2649"
"05.11.2018 00:00 - 05.11.2018 01:00","0","2259"
"05.11.2018 01:00 - 05.11.2018 02:00","0","3041"
"05.11.2018 02:00 - 05.11.2018 03:00","0","3214"
"05.11.2018 03:00 - 05.11.2018 04:00","0","3145"
"05.11.2018 04:00 - 05.11.2018 05:00","0","2948"
"05.11.2018 05:00 - 05.11.2018 06:00","0","2812"
"05.11.2018 06:00 - 05.11.2018 07:00","0","2647"
"05.11.2018 07:00 - 05.11.2018 08:00","0","2636"
"05.11.2018 08:00 - 05.11.2018 09:00","0","2664"
"05.11.2018 09:00 - 05.11.2018 10:00","0","2702"
"05.11.2018 10:00 - 05.11.2018 11:00","0","2418"
"05.11.2018 11:00 - 05.11.2018 12:00","0","2281"
"05.11.2018 12:00 - 05.11.2018 13:00","0","2071"
"05.11.2018 13:00 - 05.11.2018 14:00","0","2125"
"05.11.2018 14:00 - 05.11.2018 15:00","0","1950"
"05.11.2018 15:00 - 05.11.2018 16:00","0","2172"
"05.11.2018 16:00 - 05.11.2018 17:00","0","2395"
"05.11.2018 17:00 - 05.11.2018 18:00","0","2796"
"05.11.2018 18:00 - 05.11.2018 19:00","0","2925"
"05.11.2018 19:00 - 05.11.2018 20:00","0","2798"
"05.11.2018 20:00 - 05.11.2018 21:00","0","2579"
"05.11.2018 21:00 - 05.11.2018 22:00","0","2336"
"05.11.2018 22:00 - 05.11.2018 23:00","0","2365"
"05.11.2018 23:00 - 06.11.2018 00:00","0","2387"
"06.11.2018 00:00 - 06.11.2018 01:00","0","2087"
"06.11.2018 01:00 - 06.11.2018 02:00","0","1904"
"06.11.2018 02:00 - 06.11.2018 03:00","0","2125"
"06.11.2018 03:00 - 06.11.2018 04:00","0","1762"
"06.11.2018 04:00 - 06.11.2018 05:00","0","1788"
"06.11.2018 05:00 - 06.11.2018 06:00","0","1752"
"06.11.2018 06:00 - 06.11.2018 07:00","0","1212"
"06.11.2018 07:00 - 06.11.2018 08:00","0","2237"
"06.11.2018 08:00 - 06.11.2018 09:00","0","2730"
"06.11.2018 09:00 - 06.11.2018 10:00","0","2873"
"06.11.2018 10:00 - 06.11.2018 11:00","0","2846"
"06.11.2018 11:00 - 06.11.2018 12:00","0","2484"
"06.11.2018 12:00 - 06.11.2018 13:00","0","2269"
"06.11.2018 13:00 - 06.11.2018 14:00","0","2221"
"06.11.2018 14:00 - 06.11.2018 15:00","0","2349"
"06.11.2018 15:00 - 06.11.2018 16:00","0","1962"
"06.11.2018 16:00 - 06.11.2018 17:00","0","1994"
"06.11.2018 17:00 - 06.11.2018 18:00","0","2974"
"06.11.2018 18:00 - 06.11.2018 19:00","0","3212"
"06.11.2018 19:00 - 06.11.2018 20:00","0","3397"
"06.11.2018 20:00 - 06.11.2018 21:00","0","3080"
"06.11.2018 21:00 - 06.11.2018 22:00","0","2747"
"06.11.2018 22:00 - 06.11.2018 23:00","0","2556"
"06.11.2018 23:00 - 07.11.2018 00:00","0","2242"
"07.11.2018 00:00 - 07.11.2018 01:00","0","2322"
"07.11.2018 01:00 - 07.11.2018 02:00","0","1852"
"07.11.2018 02:00 - 07.11.2018 03:00","0","1863"
"07.11.2018 03:00 - 07.11.2018 04:00","0","1510"
"07.11.2018 04:00 - 07.11.2018 05:00","0","673"
"07.11.2018 05:00 - 07.11.2018 06:00","0","1696"
"07.11.2018 06:00 - 07.11.2018 07:00","0","1214"
"07.11.2018 07:00 - 07.11.2018 08:00","0","1460"
"07.11.2018 08:00 - 07.11.2018 09:00","0","2015"
"07.11.2018 09:00 - 07.11.2018 10:00","0","2659"
"07.11.2018 10:00 - 07.11.2018 11:00","0","2556"
"07.11.2018 11:00 - 07.11.2018 12:00","0","2779"
"07.11.2018 12:00 - 07.11.2018 13:00","0","2850"
"07.11.2018 13:00 - 07.11.2018 14:00","0","2880"
"07.11.2018 14:00 - 07.11.2018 15:00","0","2111"
"07.11.2018 15:00 - 07.11.2018 16:00","0","1457"
"07.11.2018 16:00 - 07.11.2018 17:00","0","1968"
"07.11.2018 17:00 - 07.11.2018 18:00","0","2584"
"07.11.2018 18:00 - 07.11.2018 19:00","0","2578"
"07.11.2018 19:00 - 07.11.2018 20:00","0","2540"
"07.11.2018 20:00 - 07.11.2018 21:00","0","2310"
"07.11.2018 21:00 - 07.11.2018 22:00","0","2122"
"07.11.2018 22:00 - 07.11.2018 23:00","0","1948"
"07.11.2018 23:00 - 08.11.2018 00:00","0","2015"
"08.11.2018 00:00 - 08.11.2018 01:00","0","2166"
"08.11.2018 01:00 - 08.11.2018 02:00","0","2313"
"08.11.2018 02:00 - 08.11.2018 03:00","0","2369"
"08.11.2018 03:00 - 08.11.2018 04:00","0","2429"
"08.11.2018 04:00 - 08.11.2018 05:00","0","2646"
"08.11.2018 05:00 - 08.11.2018 06:00","0","2683"
"08.11.2018 06:00 - 08.11.2018 07:00","0","2492"
"08.11.2018 07:00 - 08.11.2018 08:00","0","2826"
"08.11.2018 08:00 - 08.11.2018 09:00","0","3041"
"08.11.2018 09:00 - 08.11.2018 10:00","0","3199"
"08.11.2018 10:00 - 08.11.2018 11:00","0","2960"
"08.11.2018 11:00 - 08.11.2018 12:00","0","2300"
"08.11.2018 12:00 - 08.11.2018 13:00","0","1966"
"08.11.2018 13:00 - 08.11.2018 14:00","0","1637"
"08.11.2018 14:00 - 08.11.2018 15:00","0","1393"
"08.11.2018 15:00 - 08.11.2018 16:00","0","1323"
"08.11.2018 16:00 - 08.11.2018 17:00","0","1108"
"08.11.2018 17:00 - 08.11.2018 18:00","0","1185"
"08.11.2018 18:00 - 08.11.2018 19:00","0","1489"
"08.11.2018 19:00 - 08.11.2018 20:00","0","1620"
"08.11.2018 20:00 - 08.11.2018 21:00","0","1551"
"08.11.2018 21:00 - 08.11.2018 22:00","0","1376"
"08.11.2018 22:00 - 08.11.2018 23:00","0","1562"
"08.11.2018 23:00 - 09.11.2018 00:00","0","2030"
"09.11.2018 00:00 - 09.11.2018 01:00","0","2011"
"09.11.2018 01:00 - 09.11.2018 02:00","0","2334"
"09.11.2018 02:00 - 09.11.2018 03:00","0","2500"
"09.11.2018 03:00 - 09.11.2018 04:00","0","2578"
"09.11.2018 04:00 - 09.11.2018 05:00","0","2340"
"09.11.2018 05:00 - 09.11.2018 06:00","0","1824"
"09.11.2018 06:00 - 09.11.2018 07:00","0","1607"
"09.11.2018 07:00 - 09.11.2018 08:00","0","2472"
"09.11.2018 08:00 - 09.11.2018 09:00","0","2729"
"09.11.2018 09:00 - 09.11.2018 10:00","0","3141"
"09.11.2018 10:00 - 09.11.2018 11:00","0","3233"
"09.11.2018 11:00 - 09.11.2018 12:00","0","2886"
"09.11.2018 12:00 - 09.11.2018 13:00","0","2580"
"09.11.2018 13:00 - 09.11.2018 14:00","0","2268"
"09.11.2018 14:00 - 09.11.2018 15:00","0","1855"
"09.11.2018 15:00 - 09.11.2018 16:00","0","1468"
"09.11.2018 16:00 - 09.11.2018 17:00","0","1211"
"09.11.2018 17:00 - 09.11.2018 18:00","0","2059"
"09.11.2018 18:00 - 09.11.2018 19:00","0","2191"
"09.11.2018 19:00 - 09.11.2018 20:00","0","1914"
"09.11.2018 20:00 - 09.11.2018 21:00","0","1588"
"09.11.2018 21:00 - 09.11.2018 22:00","0","1561"
"09.11.2018 22:00 - 09.11.2018 23:00","0","1881"
"09.11.2018 23:00 - 10.11.2018 00:00","0","1863"
"10.11.2018 00:00 - 10.11.2018 01:00","0","1904"
"10.11.2018 01:00 - 10.11.2018 02:00","0","2056"
"10.11.2018 02:00 - 10.11.2018 03:00","0","1979"
"10.11.2018 03:00 - 10.11.2018 04:00","0","1867"
"10.11.2018 04:00 - 10.11.2018 05:00","0","1697"
"10.11.2018 05:00 - 10.11.2018 06:00","0","1845"
"10.11.2018 06:00 - 10.11.2018 07:00","0","2062"
"10.11.2018 07:00 - 10.11.2018 08:00","0","2128"
"10.11.2018 08:00 - 10.11.2018 09:00","0","2112"
"10.11.2018 09:00 - 10.11.2018 10:00","0","2219"
"10.11.2018 10:00 - 10.11.2018 11:00","0","2225"
"10.11.2018 11:00 - 10.11.2018 12:00","0","2134"
"10.11.2018 12:00 - 10.11.2018 13:00","0","2126"
"10.11.2018 13:00 - 10.11.2018 14:00","0","2292"
"10.11.2018 14:00 - 10.11.2018 15:00","0","1965"
"10.11.2018 15:00 - 10.11.2018 16:00","0","2024"
"10.11.2018 16:00 - 10.11.2018 17:00","0","1922"
"10.11.2018 17:00 - 10.11.2018 18:00","0","2201"
"10.11.2018 18:00 - 10.11.2018 19:00","0","2412"
"10.11.2018 19:00 - 10.11.2018 20:00","0","2208"
"10.11.2018 20:00 - 10.11.2018 21:00","0","1998"
"10.11.2018 21:00 - 10.11.2018 22:00","0","2211"
"10.11.2018 22:00 - 10.11.2018 23:00","0","2455"
"10.11.2018 23:00 - 11.11.2018 00:00","0","2311"
"11.11.2018 00:00 - 11.11.2018 01:00","0","1813"
"11.11.2018 01:00 - 11.11.2018 02:00","0","1648"
"11.11.2018 02:00 - 11.11.2018 03:00","0","1628"
"11.11.2018 03:00 - 11.11.2018 04:00","0","1815"
"11.11.2018 04:00 - 11.11.2018 05:00","0","1888"
"11.11.2018 05:00 - 11.11.2018 06:00","0","2122"
"11.11.2018 06:00 - 11.11.2018 07:00","0","2263"
"11.11.2018 07:00 - 11.11.2018 08:00","0","2309"
"11.11.2018 08:00 - 11.11.2018 09:00","0","2220"
"11.11.2018 09:00 - 11.11.2018 10:00","0","2361"
"11.11.2018 10:00 - 11.11.2018 11:00","0","2348"
"11.11.2018 11:00 - 11.11.2018 12:00","0","2437"
"11.11.2018 12:00 - 11.11.2018 13:00","0","2280"
"11.11.2018 13:00 - 11.11.2018 14:00","0","2117"
"11.11.2018 14:00 - 11.11.2018 15:00","0","2281"
"11.11.2018 15:00 - 11.11.2018 16:00","0","2360"
"11.11.2018 16:00 - 11.11.2018 17:00","0","2489"
"11.11.2018 17:00 - 11.11.2018 18:00","0","2562"
